"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"jun-22","Spotify","58","Duki","Antes de Perderte","AR","Urbano"
"jun-22","Spotify","59","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"jun-22","Spotify","60","Cris Mj","Como Te Va","CL","Urbano"
"jun-22","Spotify","61","Gino Mella, King Savagge, Best","TAY PAPO","CL, CL, CL","Urbano"
"jun-22","Spotify","62","Mora, Sech","TUS LÁGRIMAS","SE, PA","Urbano"
"jun-22","Spotify","63","Bad Bunny","Un Verano Sin Ti","PR","Urbano"
"jun-22","Spotify","64","Daddy Yankee","RUMBATÓN","PR","Urbano"
"jun-22","Spotify","65","Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj","Ponle - Remix","CL, CL, CL, FR, PR, CL","Urbano"
"jun-22","Spotify","66","Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)","CL, CL, CL, CL","Urbano"
"jun-22","Spotify","67","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","US","Urbano"
"jun-22","Spotify","68","NATTI NATASHA, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","DO, PR, PR","Urbano"
"jun-22","Spotify","69","Bad Bunny","Enséñame a Bailar","PR","Urbano"
"jun-22","Spotify","70","Bad Bunny","A Tu Merced","PR","Urbano"
"jun-22","Spotify","71","El Jordan 23, Big Cvyu","Metele Con Candela","CL, CL","Urbano"
"jun-22","Spotify","72","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","AR, AR","Urbano"
"jun-22","Spotify","73","Bad Bunny, The Marías","Otro Atardecer","PR","Urbano"
"jun-22","Spotify","74","Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51","AR, PR","Urbano"
"jun-22","Spotify","75","Ryan Castro","Jordan","CO","Urbano"
"jun-22","Spotify","76","Tiago PZK, Ozuna","Nos Comemos (feat. Ozuna)","AR, PR","Urbano"
"jun-22","Spotify","77","Cris Mj","Locura y Maldad","CL","Urbano"
"jun-22","Spotify","78","Chris Lebron, Jay Wheeler, Sech","Desde Mis Ojos - Remix","PR, PA","Urbano"
"jun-22","Spotify","79","Anitta","Envolver","BR","Tropical/Latino"
"jun-22","Spotify","80","Danny Ocean","Fuera del mercado","VE","Pop"
"jun-22","Spotify","81","Standly, Polimá Westcoast","Me Voy Contigo","CL","Urbano"
"jun-22","Spotify","82","La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","ES, ES, ES, ES, ES","Urbano"
"jun-22","Spotify","83","Bad Bunny, Tainy","Callaita","PR, PR","Urbano"
"jun-22","Spotify","84","Bad Bunny","Agosto","PR","Urbano"
"jun-22","Spotify","85","Maluma, Chencho Corleone","Nos Comemos Vivos","CO, PR","Urbano"
"jun-22","Spotify","86","Pailita, Big Cvyu","Hooka","CL","Urbano"
"jun-22","Spotify","87","Ak4:20, Brray","MARIMBA GRINGA","PR","Urbano"
"jun-22","Spotify","88","Blessd, Justin Quiles, Lenny Tavárez","Medallo","CO, PR, PR","Urbano"
"jun-22","Spotify","89","Feid","Ferxxo 100","CO","Urbano"
"jun-22","Spotify","90","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","GB, GB, AU","Pop"
"jun-22","Spotify","91","Charlie Puth, Jung Kook, BTS","Left and Right (Feat. Jung Kook of BTS)","US, KR, KR","Pop"
"jun-22","Spotify","92","Duki, De La Ghetto, Quevedo","Si Quieren Frontear","PR","Urbano"
"jun-22","Spotify","93","Standly, Jon Z","Tarzan de la Selva","PR","Urbano"
"jun-22","Spotify","94","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"jun-22","Spotify","95","C. Tangana","Demasiadas Mujeres","ES","Urbano"
"jun-22","Spotify","96","JOSEPE EL DEMENTE, Sayian Jimmy","Morena Cachetona","CL","Urbano"
"jun-22","Spotify","97","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","PR, PR","Urbano"
"jun-22","Spotify","98","Bad Bunny","El Apagón","PR","Urbano"
"jun-22","Spotify","99","Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole","Entre Nosotros (Remix) [con Nicki Nicole]","AR, AR, AR","Urbano"
"jun-22","Spotify","100","Aventura, Bad Bunny","Volví","US, PR","Urbano"
"jul-22","Spotify","1","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"jul-22","Spotify","2","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"jul-22","Spotify","3","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"jul-22","Spotify","4","Bad Bunny","Efecto","PR","Urbano"
"jul-22","Spotify","5","Stars Music Chile, Cris Mj, Standly","Marisola","CL","Urbano"
"jul-22","Spotify","6","Young Cister","LA TERAPIA","CL","Urbano"
"jul-22","Spotify","7","Bad Bunny","Moscow Mule","PR","Urbano"
"jul-22","Spotify","8","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"jul-22","Spotify","9","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"jul-22","Spotify","10","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"jul-22","Spotify","11","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"jul-22","Spotify","12","KAROL G","PROVENZA","CO","Urbano"
"jul-22","Spotify","13","Duki","GIVENCHY","CL","Urbano"
"jul-22","Spotify","14","Cris Mj","Una Noche en Medellín","CL","Urbano"
"jul-22","Spotify","15","Julianno Sosa, King Savagge","Cochinae","CL","Urbano"
"jul-22","Spotify","16","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"jul-22","Spotify","17","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"jul-22","Spotify","18","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"jul-22","Spotify","19","El Jordan 23, Standly","Bailando","CL","Urbano"
"jul-22","Spotify","20","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
"jul-22","Spotify","21","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"jul-22","Spotify","22","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"jul-22","Spotify","23","Standly","Panamera","CL","Urbano"
"jul-22","Spotify","24","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"jul-22","Spotify","25","Standly, Yilberking","Tequila y Limón","CL","Urbano"
"jul-22","Spotify","26","Pailita, Big Cvyu","Na Na Na","CL","Urbano"
"jul-22","Spotify","27","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"jul-22","Spotify","28","Cris Mj","Paz Mental","CL","Urbano"
"jul-22","Spotify","29","Bad Bunny","Un Ratito","PR","Urbano"
"jul-22","Spotify","30","Manuel Turizo","La Bachata","CO","Urbano"
"jul-22","Spotify","31","Feid","Normal","CO","Urbano"
"jul-22","Spotify","32","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","CL","Urbano"
"jul-22","Spotify","33","Nickoog Clk, Standly","Que Se Hace","CL","Urbano"
"jul-22","Spotify","34","El Jordan 23, Big Cvyu","Si Sako La 40","CL","Urbano"
"jul-22","Spotify","35","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"jul-22","Spotify","36","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"jul-22","Spotify","37","Standly","Pégate","CL","Urbano"
"jul-22","Spotify","38","El Jordan 23, Big Cvyu","Noche Loca","CL","Urbano"
"jul-22","Spotify","39","Harry Styles","As It Was","GB","Pop"
"jul-22","Spotify","40","Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51","AR, PR","Urbano"
"jul-22","Spotify","41","Bad Bunny","Después de la Playa","PR","Urbano"
"jul-22","Spotify","42","Kate Bush","Running Up That Hill (A Deal With God)","GB","Urbano"
"jul-22","Spotify","43","El Jordan 23","Anti Rana","CL","Urbano"
"jul-22","Spotify","44","Pailita, El Casti","Par de Veces","CL","Urbano"
"jul-22","Spotify","45","Gino Mella, King Savagge, Best","TAY PAPO","CL","Urbano"
"jul-22","Spotify","46","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"jul-22","Spotify","47","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","PR, PR","Urbano"
"jul-22","Spotify","48","Bad Bunny","Neverita","PR","Urbano"
"jul-22","Spotify","49","Bad Bunny, Buscabulla","Andrea","PR","Urbano"
"jul-22","Spotify","50","Pailita, Nio Garcia","Yo Quiero","PR","Urbano"
"jul-22","Spotify","51","Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.","Sin Miedo","CL","Urbano"
"jul-22","Spotify","52","Bad Bunny","Me Fui de Vacaciones","PR","Urbano"
"jul-22","Spotify","53","Bad Bunny","Un Coco","PR","Urbano"
"jul-22","Spotify","54","El Jordan 23, Pipo Beatz","Ando","CL","Urbano"
"jul-22","Spotify","55","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","AR, AR","Urbano"
"jul-22","Spotify","56","Bad Bunny","Yonaguni","PR","Urbano"
"jul-22","Spotify","57","Bad Bunny","Dos Mil 16","PR","Urbano"
"jul-22","Spotify","58","Nickoog Clk","En El Jacuzzi","CL","Urbano"
"jul-22","Spotify","59","Standly","Bailemos Reggaeton","CL","Urbano"
"jul-22","Spotify","60","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","CL","Urbano"
"jul-22","Spotify","61","Bad Bunny","Yo No Soy Celoso","PR","Urbano"
"jul-22","Spotify","62","Bad Bunny","Aguacero","PR","Urbano"
"jul-22","Spotify","63","Standly, El Barto","Mi Gata","CL","Urbano"
"jul-22","Spotify","64","Alejo, Feid, ROBI","Pantysito","CO, BG","Urbano"
"jul-22","Spotify","65","La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA","Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix]","ES, ES, ES, ES, ES","Urbano"
"jul-22","Spotify","66","Lasso","Ojos Marrones","VE","Urbano"
"jul-22","Spotify","67","Pailita","Más de una Vez","CL","Urbano"
"jul-22","Spotify","68","Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile","Los Malvekes","CL, CL","Urbano"
"jul-22","Spotify","69","Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj","Ponle - Remix","CL, CL, CL, FR, PR, CL","Urbano"
"jul-22","Spotify","70","NATTI NATASHA, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","DO, PR, PR","Urbano"
"jul-22","Spotify","71","Cris Mj","Como Te Va","CL","Urbano"
"jul-22","Spotify","72","Mora, Sech","TUS LÁGRIMAS","SE, PA","Urbano"
"jul-22","Spotify","73","Chris Lebron, Jay Wheeler, Sech","Desde Mis Ojos - Remix","PR, PA","Urbano"
"jul-22","Spotify","74","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","US","Urbano"
"jul-22","Spotify","75","Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best","FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best)","CL, CL, CL, CL","Urbano"
"jul-22","Spotify","76","El Jordan 23, Endo","Los Dueños Del Malianteo","US","Urbano"
"jul-22","Spotify","77","Bad Bunny","Un Verano Sin Ti","PR","Urbano"
"jul-22","Spotify","78","Bad Bunny","A Tu Merced","PR","Urbano"
"jul-22","Spotify","79","Joji","Glimpse of Us","US","Pop"
"jul-22","Spotify","80","Ryan Castro","Jordan","CO","Urbano"
"jul-22","Spotify","81","Cris Mj","Locura y Maldad","CL","Urbano"
"jul-22","Spotify","82","El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel","Flaytiando","CL","Urbano"
"jul-22","Spotify","83","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","GB, GB, AU","Pop"
"jul-22","Spotify","84","Feid","Ferxxo 100","CO","Urbano"
"jul-22","Spotify","85","Bad Bunny, The Marías","Otro Atardecer","PR","Urbano"
"jul-22","Spotify","86","Maluma, Chencho Corleone","Nos Comemos Vivos","CO, PR","Urbano"
"jul-22","Spotify","87","Anuel AA, Zion, Randy","Malo","PR, US, US","Urbano"
"jul-22","Spotify","88","Standly, Polimá Westcoast","Me Voy Contigo","CL","Urbano"
"jul-22","Spotify","89","Bad Bunny","Enséñame a Bailar","PR","Urbano"
"jul-22","Spotify","90","Duki","Antes de Perderte","AR","Urbano"
"jul-22","Spotify","91","Bad Bunny, Tainy","Callaita","PR, PR","Urbano"
"jul-22","Spotify","92","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"jul-22","Spotify","93","Pailita, Big Cvyu","Hooka","CL","Urbano"
"jul-22","Spotify","94","Daddy Yankee","RUMBATÓN","PR","Urbano"
"jul-22","Spotify","95","Anitta","Envolver","BR","Urbano"
"jul-22","Spotify","96","Morat","No Se Va","CO","Pop"
"jul-22","Spotify","97","Plan B","Es un Secreto","GB","Urbano"
"jul-22","Spotify","98","Tiago PZK, Ozuna","Nos Comemos (feat. Ozuna)","AR, PR","Urbano"
"jul-22","Spotify","99","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","PR, PR","Urbano"
"jul-22","Spotify","100","Bad Bunny, Daddy Yankee","La Santa","PR, PR","Urbano"
"ago-22","Spotify","1","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"ago-22","Spotify","2","Stars Music Chile, Cris Mj, Standly","Marisola","CL","Urbano"
"ago-22","Spotify","3","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"ago-22","Spotify","4","Bad Bunny","Efecto","PR","Urbano"
"ago-22","Spotify","5","Julianno Sosa, Endo, El Jordan 23, Noiss","PERREA KTM","US","Urbano"
"ago-22","Spotify","6","Pailita, Young Cister","Caminemos de la Mano","CL","Urbano"
"ago-22","Spotify","7","Manuel Turizo","La Bachata","CO","Urbano"
"ago-22","Spotify","8","ROSALÍA","DESPECHÁ","ES","Tropical/Latino"
"ago-22","Spotify","9","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"ago-22","Spotify","10","Bad Bunny","Moscow Mule","PR","Urbano"
"ago-22","Spotify","11","Young Cister","LA TERAPIA","CL","Urbano"
"ago-22","Spotify","12","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"ago-22","Spotify","13","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"ago-22","Spotify","14","Martinwhite, Erreflexx","V16","CL","Urbano"
"ago-22","Spotify","15","Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","CL","Urbano"
"ago-22","Spotify","16","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"ago-22","Spotify","17","Standly","Panamera","CL","Urbano"
"ago-22","Spotify","18","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"ago-22","Spotify","19","Luar La L","Caile","PR","Urbano"
"ago-22","Spotify","20","KAROL G","PROVENZA","CO","Urbano"
"ago-22","Spotify","21","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"ago-22","Spotify","22","Cris Mj","Una Noche en Medellín","CL","Urbano"
"ago-22","Spotify","23","Brytiago, Polimá Westcoast","S.O.S.","PR, CL","Urbano"
"ago-22","Spotify","24","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"ago-22","Spotify","25","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","CL","Urbano"
"ago-22","Spotify","26","Standly, Yilberking","Tequila y Limón","CL","Urbano"
"ago-22","Spotify","27","Ak4:20, King Savagge, KEVVO","NO ERES SANTA","PR","Urbano"
"ago-22","Spotify","28","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"ago-22","Spotify","29","El Jordan 23, Standly","Bailando","CL","Urbano"
"ago-22","Spotify","30","Julianno Sosa, King Savagge","Cochinae","CL","Urbano"
"ago-22","Spotify","31","Rels B","cómo dormiste?","ES","Urbano"
"ago-22","Spotify","32","Nickoog Clk, Standly","Que Se Hace","CL","Urbano"
"ago-22","Spotify","33","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
"ago-22","Spotify","34","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"ago-22","Spotify","35","Rauw Alejandro, Lyanno, Brray","LOKERA","PR, PR, PR","Urbano"
"ago-22","Spotify","36","Shakira, Rauw Alejandro","Te Felicito","CO, PR","Pop"
"ago-22","Spotify","37","Pailita, Cris Mj, Big Cvyu","Dime Tú","CL","Urbano"
"ago-22","Spotify","38","Feid","Si Te La Encuentras Por Ahí","CO","Urbano"
"ago-22","Spotify","39","Pailita, Big Cvyu","Na Na Na","CL","Urbano"
"ago-22","Spotify","40","Polimá Westcoast, Young Cister, Cris Mj","SEXTIME","CL, CL","Urbano"
"ago-22","Spotify","41","Gino Mella, King Savagge, Best","TAY PAPO","CL","Urbano"
"ago-22","Spotify","42","Feid","Normal","CO","Urbano"
"ago-22","Spotify","43","Julianno Sosa, Young Cister","GANAS","CL,CL","Urbano"
"ago-22","Spotify","44","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"ago-22","Spotify","45","Bad Bunny","Un Ratito","PR","Urbano"
"ago-22","Spotify","46","King Savagge, Noriel","Tra Tra","PR","Urbano"
"ago-22","Spotify","47","BLACKPINK","Pink Venom","KR","Pop"
"ago-22","Spotify","48","Bad Bunny","Neverita","PR","Urbano"
"ago-22","Spotify","49","King Savagge, L-Gante, El Jordan 23, Cris Mj, Marcianeke, Drakomafia","Pantano - Remix","CL, CL","Urbano"
"ago-22","Spotify","50","Harry Styles","As It Was","GB","Pop"
"ago-22","Spotify","51","Cris Mj","Paz Mental","CL","Urbano"
"ago-22","Spotify","52","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"ago-22","Spotify","53","El Jordan 23, Big Cvyu","Si Sako La 40","CL,CL","Urbano"
"ago-22","Spotify","54","Standly","Pégate","CL","Urbano"
"ago-22","Spotify","55","Gino Mella, Balbi El Chamako, El Futuro Fuera De Orbita, Lleflight, Best","Olvidona (feat. Lleflight, Best)","CL","Urbano"
"ago-22","Spotify","56","Duki","GIVENCHY","AR","Urbano"
"ago-22","Spotify","57","Nickoog Clk","En El Jacuzzi","CL","Urbano"
"ago-22","Spotify","58","Standly","Bailemos Reggaeton","CL","Urbano"
"ago-22","Spotify","59","Bad Bunny","Después de la Playa","PR","Urbano"
"ago-22","Spotify","60","El Jordan 23, Big Cvyu","Noche Loca","CL,CL","Urbano"
"ago-22","Spotify","61","Tainy, Bad Bunny, Julieta Venegas","Lo Siento BB:/ (with Bad Bunny & Julieta Venegas)","PR, PR, MX","Urbano"
"ago-22","Spotify","62","Pailita, El Casti","Par de Veces","CL","Urbano"
"ago-22","Spotify","63","Bad Bunny","Un Coco","PR","Urbano"
"ago-22","Spotify","64","Nickoog Clk","Callate Perro","CL","Urbano"
"ago-22","Spotify","65","Pailita, Nio Garcia","Yo Quiero","PR","Urbano"
"ago-22","Spotify","66","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"ago-22","Spotify","67","Bad Bunny","Yonaguni","PR","Urbano"
"ago-22","Spotify","68","Bizarrap, Villano Antillano","Villano Antillano: Bzrp Music Sessions, Vol. 51","AR, PR","Urbano"
"ago-22","Spotify","69","Standly","Baila para Mi","CL","Urbano"
"ago-22","Spotify","70","Tunechikidd, Pailita, Marcianeke, Nickoog Clk, Criss J.","Sin Miedo","CL","Urbano"
"ago-22","Spotify","71","Jairo Vera","Tarima","CL","Urbano"
"ago-22","Spotify","72","Bad Bunny, Buscabulla","Andrea","PR","Urbano"
"ago-22","Spotify","73","Bad Bunny","Dos Mil 16","PR","Urbano"
"ago-22","Spotify","74","Bad Bunny","Me Fui de Vacaciones","PR","Urbano"
"ago-22","Spotify","75","El Jordan 23","Anti Rana","CL","Urbano"
"ago-22","Spotify","76","Myke Towers, JHAYCO","Ande Con Quien Ande","PR, PR","Urbano"
"ago-22","Spotify","77","Lasso","Ojos Marrones","VE","Urbano"
"ago-22","Spotify","78","Bizarrap, Tiago PZK","Tiago PZK: Bzrp Music Sessions, Vol. 48","AR, AR","Urbano"
"ago-22","Spotify","79","Nickoog Clk, Pailita, Simon la Letra, Standly","Phillie y Botella (Remix)","CL,CL,CL,CL","Urbano"
"ago-22","Spotify","80","De La Ghetto, Rauw Alejandro","Loco Por Perrearte - Remix","PR, PR","Urbano"
"ago-22","Spotify","81","Daddy Yankee, Bad Bunny","X ÚLTIMA VEZ","PR, PR","Urbano"
"ago-22","Spotify","82","El Jordan 23, Pipo Beatz","Ando","CL","Urbano"
"ago-22","Spotify","83","Zion & Lennox","Yo Voy (feat. Daddy Yankee)","US","Urbano"
"ago-22","Spotify","84","Alejo, Feid, ROBI","Pantysito","CO, BG","Urbano"
"ago-22","Spotify","85","Kate Bush","Running Up That Hill (A Deal With God)","GB","Rock"
"ago-22","Spotify","86","Bad Bunny","Aguacero","PR","Urbano"
"ago-22","Spotify","87","Piso 21, Manuel Turizo","Los Cachos","CO, CO","Urbano"
"ago-22","Spotify","88","Plan B","Es un Secreto","GB","Urbano"
"ago-22","Spotify","89","Plan B","Por Que Te Demoras?","GB","Urbano"
"ago-22","Spotify","90","Bad Bunny","Yo No Soy Celoso","PR","Urbano"
"ago-22","Spotify","91","NATTI NATASHA, Daddy Yankee, Wisin & Yandel","Mayor Que Usted","DO, PR, PR","Urbano"
"ago-22","Spotify","92","Chris Lebron, Jay Wheeler, Sech","Desde Mis Ojos - Remix","PR, PA","Urbano"
"ago-22","Spotify","93","Elton John, Dua Lipa, PNAU","Cold Heart - PNAU Remix","GB, GB, AU","Pop"
"ago-22","Spotify","94","Cris Mj","Como Te Va","CL","Urbano"
"ago-22","Spotify","95","Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj","Ponle - Remix","CL, CL, CL, FR, PR, CL","Urbano"
"ago-22","Spotify","96","Bad Bunny","A Tu Merced","PR","Urbano"
"ago-22","Spotify","97","Maltrunks, Ezenzial","Guaracha Sutra","CL,CL","Urbano"
"ago-22","Spotify","98","Standly, El Barto","Mi Gata","CL,CL","Urbano"
"ago-22","Spotify","99","J Balvin, Bad Bunny","LA CANCIÓN","CO, PR","Urbano"
"ago-22","Spotify","100","Feid","Ferxxo 100","CO","Urbano"
"sept-22","Spotify","1","Stars Music Chile, Cris Mj, Standly","Marisola","CL","Urbano"
"sept-22","Spotify","2","Pablito Pesadilla, Polimá Westcoast, Nickoog Clk, Fran C","BABY OTAKU","CL","Urbano"
"sept-22","Spotify","3","Manuel Turizo","La Bachata","CO","Urbano"
"sept-22","Spotify","4","Bizarrap, Quevedo","Quevedo: Bzrp Music Sessions, Vol. 52","AR","Urbano"
"sept-22","Spotify","5","Bad Bunny, Chencho Corleone","Me Porto Bonito","PR, PR","Urbano"
"sept-22","Spotify","6","Julianno Sosa, Young Cister","GANAS","CL,CL","Urbano"
"sept-22","Spotify","7","Bad Bunny","Efecto","PR","Urbano"
"sept-22","Spotify","8","Quevedo","VISTA AL MAR","ES","Urbano"
"sept-22","Spotify","9","Bad Bunny","Moscow Mule","PR","Urbano"
"sept-22","Spotify","10","Bad Bunny, Bomba Estéreo","Ojitos Lindos","PR, CO","Urbano"
"sept-22","Spotify","11","Julianno Sosa, Endo, El Jordan 23, Noiss","PERREA KTM","US","Urbano"
"sept-22","Spotify","12","Polimá Westcoast, Feid, Pailita, Paloma Mami, De La Ghetto","ULTRA SOLO REMIX","CL, CO, US, PR","Urbano"
"sept-22","Spotify","13","Rauw Alejandro, Lyanno, Brray","LOKERA","PR, PR, PR","Urbano"
"sept-22","Spotify","14","ROSALÍA","DESPECHÁ","ES","Tropical/Latino"
"sept-22","Spotify","15","Bad Bunny","Tití Me Preguntó","PR","Urbano"
"sept-22","Spotify","16","Young Cister","LA TERAPIA","CL","Urbano"
"sept-22","Spotify","17","Pailita, Young Cister","Caminemos de la Mano","CL","Urbano"
"sept-22","Spotify","18","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"sept-22","Spotify","19","Polimá Westcoast, J Balvin","KAWAII","CL, CO","Urbano"
"sept-22","Spotify","20","Luar La L","Caile","CL,CO","Urbano"
"sept-22","Spotify","21","Standly","Panamera","CL","Urbano"
"sept-22","Spotify","22","Bad Bunny","Neverita","PR","Urbano"
"sept-22","Spotify","23","Martinwhite, Erreflexx","V16","CL","Urbano"
"sept-22","Spotify","24","KAROL G, Maldy","GATÚBELA","CO, PR","Urbano"
"sept-22","Spotify","25","Cris Mj","Una Noche en Medellín","CL","Urbano"
"sept-22","Spotify","26","Ak4:20","SE ENDIABLA","CL","Urbano"
"sept-22","Spotify","27","KAROL G","PROVENZA","CO","Urbano"
"sept-22","Spotify","28","Ak4:20, Pailita, Cris Mj","Me Arrepentí","CL","Urbano"
"sept-22","Spotify","29","El BAI, Cris Mj, SowlBeatz","Pensándote","CL, CL","Urbano"
"sept-22","Spotify","30","Bad Bunny, Tony Dize","La Corriente","PR, PR","Urbano"
"sept-22","Spotify","31","Chris Jedi, Anuel AA, Chencho Corleone, Ñengo Flow","La Llevo Al Cielo (Ft. Ñengo Flow)","PR, PR, PR, PR","Urbano"
"sept-22","Spotify","32","Mora, Feid","LA INOCENTE","SE, CO","Urbano"
"sept-22","Spotify","33","Cris Mj, Jory Boy","Suburban","CL, PR","Urbano"
"sept-22","Spotify","34","El Jordan 23, Standly","Bailando","CL,PR","Urbano"
"sept-22","Spotify","35","Bad Bunny, JHAYCO","Tarot","PR, PR","Urbano"
"sept-22","Spotify","36","Sayian Jimmy, Standly, Yishark, Nysix Music, Tobal Mj, Benji La Maldita Escritura De Oro","Flotao","PR,PR","Urbano"
"sept-22","Spotify","37","Feid","Prohibidox","CO","Urbano"
"sept-22","Spotify","38","Polimá Westcoast, Pailita","ULTRA SOLO","CL","Urbano"
"sept-22","Spotify","39","Coldplay","Yellow","GB","Pop"
"sept-22","Spotify","40","El Jordan 23","Pato Feo Soy Yo","CL","Urbano"
"sept-22","Spotify","41","Standly, Yilberking","Tequila y Limón","CL,CL","Urbano"
"sept-22","Spotify","42","Feid","Normal","CO","Urbano"
"sept-22","Spotify","43","Bad Bunny, Rauw Alejandro","Party","PR, PR","Urbano"
