"Fecha","Medio","Posición","Artista","Canción","Nacionalidad","Genero"
"mar-24","Spotify","86","Julianno Sosa, Guelo Star","TRANQUILA","PR","Urbano"
"mar-24","Spotify","87","Lamelodiadelhampa, Renaglock, YoungGlizzy","Peñalolen Cuna de Ladrones","CL","Urbano"
"mar-24","Spotify","88","KAROL G, Romeo Santos","X SI VOLVEMOS","CO, US","Urbano"
"mar-24","Spotify","89","Feid","Feliz Cumpleaños Ferxxo","CO","Urbano"
"mar-24","Spotify","90","Don Omar","Dile","PR","Urbano"
"mar-24","Spotify","91","Kidd Voodoo, LACUEVA","Ángeles","CL","Urbano"
"mar-24","Spotify","92","Bizarrap, Young Miko","Young Miko: Bzrp Music Sessions, Vol. 58","AR, PR","Urbano"
"mar-24","Spotify","93","Gino Mella, Jairo Vera, Best","EL AMOR DE TU VIDA","CL","Urbano"
"mar-24","Spotify","94","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","CA, KR, US","Pop"
"mar-24","Spotify","95","Tony Dize, Yandel","Permitame (feat. Yandel)","PR, PR","Urbano"
"mar-24","Spotify","96","Giuliano Yankees, Gio Valentinno, Valdi","Salgo En El Meche","CL","Urbano"
"mar-24","Spotify","97","Lucky Brown, Fran C","Toda Guapa","CL","Urbano"
"mar-24","Spotify","98","Nickoog Clk, ITHAN NY, Lucky Brown, Izahn","JERICHO","CL","Urbano"
"mar-24","Spotify","99","Marshmello, Manuel Turizo","El Merengue","US, CO","Electrónica"
"mar-24","Spotify","100","El Rey, Jere Klein","38","CL","Urbano"
"abr-24","Spotify","1","FloyyMenor, Cris Mj","Gata Only","CL, CL","Urbano"
"abr-24","Spotify","2","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","CL","Urbano"
"abr-24","Spotify","3","Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F","Enrolar - Fantastic Four Remix","CL","Urbano"
"abr-24","Spotify","4","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","CL, PR, CL","Urbano"
"abr-24","Spotify","5","Cris Mj","Que Hay Amor","CL","Urbano"
"abr-24","Spotify","6","Cris Mj","Daytona","CL","Urbano"
"abr-24","Spotify","7","Lucky Brown, Big Cvyu","Coa Xorete","CL","Urbano"
"abr-24","Spotify","8","Kidd Voodoo, Pablo Chill-E, Swift 047","Ese Guille","CL","Urbano"
"abr-24","Spotify","9","ITHAN NY, Ak4:20","MA DIAMANTE","CL","Urbano"
"abr-24","Spotify","10","Kidd Voodoo, DrefQuila, Swift 047","Enrolar","CL","Urbano"
"abr-24","Spotify","11","Kidd Voodoo, Daiko 02","Minnie <3","CL","Urbano"
"abr-24","Spotify","12","Cris Mj, Dei V","Diabólica","CL","Urbano"
"abr-24","Spotify","13","Tiago PZK, Ke Personajes","Piel","AR, AR","Urbano"
"abr-24","Spotify","14","Jere Klein, Nickoog Clk, Lucky Brown, El BAI","PRINCESITA DE ...","CL, CL","Urbano"
"abr-24","Spotify","15","eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA","Escarlata - Remix","CL, CL","Urbano"
"abr-24","Spotify","16","Feid, ATL Jacob","LUNA","CO","Urbano"
"abr-24","Spotify","17","Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","AR, AR, AR, AR","Urbano"
"abr-24","Spotify","18","KAROL G","AMARGURA","CO","Urbano"
"abr-24","Spotify","19","iZaak, JHAYCO, Anuel AA","BBY BOO - REMIX","PR, PR, PR","Urbano"
"abr-24","Spotify","20","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"abr-24","Spotify","21","Kidd Voodoo, Young Cister","Fashion Girl - Remix","CL","Urbano"
"abr-24","Spotify","22","Jere Klein, Cris Mj","LOCA FARANDULERA","CL, CL","Urbano"
"abr-24","Spotify","23","Kidd Voodoo, Swift 047","Grabándote:)","CL","Urbano"
"abr-24","Spotify","24","Myke Towers","LA FALDA","PR","Urbano"
"abr-24","Spotify","25","Rvssian, Rauw Alejandro, Ayra Starr","Santa","JM, PR, NG","Urbano"
"abr-24","Spotify","26","Jere Klein","NO HAY 14F","CL","Urbano"
"abr-24","Spotify","27","Young Miko, Feid","offline","PR, CO","Urbano"
"abr-24","Spotify","28","Jere Klein, Gittobeatz","ANDO","CL","Urbano"
"abr-24","Spotify","29","Katteyes, Kidd Voodoo","Tas Texteandome","CL","Urbano"
"abr-24","Spotify","30","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","CL","Urbano"
"abr-24","Spotify","31","Kidd Voodoo, LACUEVA","Recuérdame </3","CL","Urbano"
"abr-24","Spotify","32","Cris Mj","Partyson","CL","Urbano"
"abr-24","Spotify","33","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"abr-24","Spotify","34","Jere Klein, Mateo on the Beatz, EL MURCIELAGO","KE MAL","CL","Urbano"
"abr-24","Spotify","35","Standly","Vida Peligrosa","CL","Urbano"
"abr-24","Spotify","36","Engel Montaz, Kuv507, Latinnites Music","Cupido","CL","Urbano"
"abr-24","Spotify","37","Pablo Chill-E","Resentia","CL","Urbano"
"abr-24","Spotify","38","Milo j","M.A.I","AR","Urbano"
"abr-24","Spotify","39","FloyyMenor, Lucky Brown","ME GUSTA","CL","Urbano"
"abr-24","Spotify","40","Sayian Jimmy, Nysix Music, CamiMusic","Bad Boy","CL","Urbano"
"abr-24","Spotify","41","Jere Klein, Nicki Nicole","X ESO BB","CL, AR","Urbano"
"abr-24","Spotify","42","KAROL G, Shakira","TQG","CO, CO","Urbano"
"abr-24","Spotify","43","KAROL G, Tiësto","CONTIGO (with Tiësto)","CO, NL","Urbano"
"abr-24","Spotify","44","Pablo Chill-E, Pailita","Cora Roto (feat. Pailita)","CL","Urbano"
"abr-24","Spotify","45","Cris Mj","La Noche Está","CL","Urbano"
"abr-24","Spotify","46","KAROL G","MIENTRAS ME CURO DEL CORA","CO","Urbano"
"abr-24","Spotify","47","FloyyMenor","pa la europa","CL","Urbano"
"abr-24","Spotify","48","Mesita, Nicki Nicole, Tiago PZK, Emilia","Una Foto Remix (feat. Emilia)","US, AR, AR, SE","Urbano"
"abr-24","Spotify","49","Artemas","i like the way you kiss me","GB","Pop"
"abr-24","Spotify","50","Taylor Swift, Post Malone","Fortnight (feat. Post Malone)","US, US","Pop"
"abr-24","Spotify","51","YSY A, Jere Klein, ONIRIA","24/7 6.5","AR, CL, ES","Urbano"
"abr-24","Spotify","52","KAROL G, Romeo Santos","X SI VOLVEMOS","CO, US","Urbano"
"abr-24","Spotify","53","Bad Bunny, Feid","PERRO NEGRO","PR, CO","Urbano"
"abr-24","Spotify","54","KAROL G","OKI DOKI","CO","Urbano"
"abr-24","Spotify","55","Lucky Brown, Nickoog Clk, Mateo on the Beatz","Ay Parcera","CL","Urbano"
"abr-24","Spotify","56","Nickoog Clk, Jere Klein","XQ TAN SOLA?","CL","Urbano"
"abr-24","Spotify","57","Maluma, Carin Leon","Según Quién","CO, MX","Urbano"
"abr-24","Spotify","58","KAROL G, Cris Mj, Ryan Castro","UNA NOCHE EN MEDELLÍN - REMIX","CO, CL, CO","Urbano"
"abr-24","Spotify","59","Renn, Yexel","Maquillaje","EC,CU","Tropical/Latino"
"abr-24","Spotify","60","Cris Mj","No Ando Weando","CL","Urbano"
"abr-24","Spotify","61","Manuel Turizo","La Bachata","CO","Urbano"
"abr-24","Spotify","62","Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)","NL, PR, DO","Urbano"
"abr-24","Spotify","63","Ak4:20, J Alvarez","2012","PR","Urbano"
"abr-24","Spotify","64","Pailita","Bendito (Soundtrack Baby Bandito: La Serie)","CL","Urbano"
"abr-24","Spotify","65","Plan B","Es un Secreto","GB","Urbano"
"abr-24","Spotify","66","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"abr-24","Spotify","67","KAROL G","PROVENZA","CO","Urbano"
"abr-24","Spotify","68","Ceaese, Utopiko, DrefQuila, THAT","Damelo (feat. DrefQuila y THAT)","CL, GB","Urbano"
"abr-24","Spotify","69","Tobal Mj, Cris Mj, Kail BRL","Que Brille Sola Mami","CL","Urbano"
"abr-24","Spotify","70","El Jordan 23, los patos feos inc, Nes","Cabaña","CL","Urbano"
"abr-24","Spotify","71","Cris Mj, Yan Block","333","CL","Urbano"
"abr-24","Spotify","72","KAROL G, Ovy On The Drums","CAIRO","CO, CO","Urbano"
"abr-24","Spotify","73","The Academy: Segunda Misión, Sech, Justin Quiles, Lenny Tavárez, Dalex, Dímelo Flow, Myke Towers","LA RANGER (feat. Myke Towers)","PA, PR, PR, PR, PA, PR","Urbano"
"abr-24","Spotify","74","KAROL G","EL BARCO","CO","Urbano"
"abr-24","Spotify","75","Xavi","La Diabla","MX","Tropical/Latino"
"abr-24","Spotify","76","Gino Mella, Jairo Vera, Yandel, Lenny Tavárez, Best","El Amor de tu Vida (feat. Lenny Tavárez & Best) - Remix","PR, PR","Urbano"
"abr-24","Spotify","77","Becky G, KAROL G","MAMIII","US, CO","Urbano"
"abr-24","Spotify","78","Kidd Voodoo, Swift 047","Guaya Guaya...","CL","Urbano"
"abr-24","Spotify","79","Lucky Brown, Adan La Amenaza","Privado","CL","Urbano"
"abr-24","Spotify","80","Benson Boone","Beautiful Things","US","Pop"
"abr-24","Spotify","81","Anuel AA, Quevedo, Maluma, Mambo Kingz, DJ Luian","OA","PR, CO, PR, PR","Urbano"
"abr-24","Spotify","82","Armut, Ayparia","Luxuria","TU,FR","Electrónica"
"abr-24","Spotify","83","Taylor Swift","So Long, London","US","Pop"
"abr-24","Spotify","84","Tony Dize, Plan B","Solos (feat. Plan B)","PR, GB","Pop"
"abr-24","Spotify","85","Gaby Music, Lunay, Luar La L","No Te Quieren Conmigo","PR, PR","Urbano"
"abr-24","Spotify","86","KAROL G","A Ella","CO","Urbano"
"abr-24","Spotify","87","Julianno Sosa, Pailita","CARRO RE-KL (with Pailita)","CL","Urbano"
"abr-24","Spotify","88","Brytiago, Anuel AA","Kilerito","PR, PR","Urbano"
"abr-24","Spotify","89","Los Bunkers","Llueve Sobre La Ciudad","CL","Rock"
"abr-24","Spotify","90","Jere Klein, Mateo on the Beatz","UNA EN UN MILLÓN","CL","Urbano"
"abr-24","Spotify","91","Hades66","Emociones","CL","Urbano"
"abr-24","Spotify","92","Pablo Antonio, Lamelodiadelhampa","Hello Baby","CL","Urbano"
"abr-24","Spotify","93","Taylor Swift","I Can Do It With a Broken Heart","US","Pop"
"abr-24","Spotify","94","Djo","End of Beginning","US","Electrónica"
"abr-24","Spotify","95","Taylor Swift","My Boy Only Breaks His Favorite Toys","US","Pop"
"abr-24","Spotify","96","Los Bunkers","Bailando Solo","CL","Rock"
"abr-24","Spotify","97","Taylor Swift","Down Bad","US","Pop"
"abr-24","Spotify","98","KAROL G, Maldy","GATÚBELA","CO, PR","Urbano"
"abr-24","Spotify","99","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"abr-24","Spotify","100","Lenny Tavárez, Feid","EMPELOTICA","PR, CO","Urbano"
"may-24","Spotify","1","Cris Mj","SI NO ES CONTIGO","CL","Urbano"
"may-24","Spotify","2","FloyyMenor, Lewis Somes","APAGA EL CEL","CL","Urbano"
"may-24","Spotify","3","FloyyMenor, Cris Mj","Gata Only","CL, CL","Urbano"
"may-24","Spotify","4","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","CL","Urbano"
"may-24","Spotify","5","Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F","Enrolar - Fantastic Four Remix","CL","Urbano"
"may-24","Spotify","6","Lucky Brown, Nes","Avísame","CL","Urbano"
"may-24","Spotify","7","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","CL, PR, CL","Urbano"
"may-24","Spotify","8","Cris Mj","Daytona","CL","Urbano"
"may-24","Spotify","9","Lucky Brown, Big Cvyu","Coa Xorete","CL","Urbano"
"may-24","Spotify","10","eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA","Escarlata - Remix","CL, CL","Urbano"
"may-24","Spotify","11","Cris Mj","Que Hay Amor","CL","Urbano"
"may-24","Spotify","12","Rvssian, Rauw Alejandro, Ayra Starr","Santa","JM, PR, NG","Urbano"
"may-24","Spotify","13","Kidd Voodoo, Pablo Chill-E, Swift 047","Ese Guille","CL","Urbano"
"may-24","Spotify","14","Cris Mj, Dei V","Diabólica","CL","Urbano"
"may-24","Spotify","15","Feid, ATL Jacob","LUNA","CO","Urbano"
"may-24","Spotify","16","iZaak, JHAYCO, Anuel AA","BBY BOO - REMIX","PR, PR, PR","Urbano"
"may-24","Spotify","17","Kidd Voodoo, Daiko 02","Minnie <3","CL","Urbano"
"may-24","Spotify","18","Tiago PZK, Ke Personajes","Piel","AR, AR","Urbano"
"may-24","Spotify","19","Ak4:20, J Alvarez","2012","PR","Urbano"
"may-24","Spotify","20","Jere Klein, Nickoog Clk, Lucky Brown, El BAI","PRINCESITA DE ...","CL, CL","Urbano"
"may-24","Spotify","21","ITHAN NY, Ak4:20","MA DIAMANTE","CL","Urbano"
"may-24","Spotify","22","Kidd Voodoo, Dysbit","+Q1 Jenner","CL","Urbano"
"may-24","Spotify","23","Jere Klein, Cris Mj","LOCA FARANDULERA","CL, CL","Urbano"
"may-24","Spotify","24","Cris Mj","QUICKIE","CL","Urbano"
"may-24","Spotify","25","Myke Towers, Bad Bunny","ADIVINO","PR, PR","Urbano"
"may-24","Spotify","26","Kidd Voodoo, Swift 047","Grabándote:)","CL","Urbano"
"may-24","Spotify","27","DrefQuila, Kidd Voodoo, Easykid, Ovyze","La Receta","CL","Urbano"
"may-24","Spotify","28","FloyyMenor, Lucky Brown","ME GUSTA","CL","Urbano"
"may-24","Spotify","29","Cris Mj","Partyson","CL","Urbano"
"may-24","Spotify","30","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","CL","Urbano"
"may-24","Spotify","31","Plan B","Es un Secreto","GB","Urbano"
"may-24","Spotify","32","Kidd Voodoo, DrefQuila, Swift 047","Enrolar","CL","Urbano"
"may-24","Spotify","33","Katteyes, Kidd Voodoo","Tas Texteandome","CL","Urbano"
"may-24","Spotify","34","Kidd Voodoo, Young Cister","Fashion Girl - Remix","CL","Urbano"
"may-24","Spotify","35","Kidd Voodoo, LACUEVA","Recuérdame </3","CL","Urbano"
"may-24","Spotify","36","Young Miko, Feid","offline","PR, CO","Urbano"
"may-24","Spotify","37","Sayian Jimmy, Nysix Music, CamiMusic","Bad Boy","CL","Urbano"
"may-24","Spotify","38","Jere Klein, Gittobeatz","ANDO","CL","Urbano"
"may-24","Spotify","39","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"may-24","Spotify","40","Manuel Turizo","La Bachata","CO","Urbano"
"may-24","Spotify","41","Standly","Vida Peligrosa","CL","Urbano"
"may-24","Spotify","42","KAROL G","AMARGURA","CO","Urbano"
"may-24","Spotify","43","Jere Klein, Nicki Nicole","X ESO BB","CL, AR","Urbano"
"may-24","Spotify","44","Myke Towers","LA FALDA","PR","Urbano"
"may-24","Spotify","45","Renn, Yexel","Maquillaje","EC,CU","Tropical/Latino"
"may-24","Spotify","46","Cris Mj","La Noche Está","CL","Urbano"
"may-24","Spotify","47","Alvaro Diaz, Feid","GATITAS SANDUNGUERAS - VOL.1","PR, CO","Urbano"
"may-24","Spotify","48","Jere Klein","NO HAY 14F","CL","Urbano"
"may-24","Spotify","49","Milo j","M.A.I","AR","Urbano"
"may-24","Spotify","50","Pablo Chill-E","Resentia","CL","Urbano"
"may-24","Spotify","51","Billie Eilish","LUNCH","US","Pop"
"may-24","Spotify","52","Jere Klein, Mateo on the Beatz, EL MURCIELAGO","KE MAL","CL","Urbano"
"may-24","Spotify","53","Sevdaliza, Villano Antillano, Tokischa","Ride Or Die, Pt. 2 (with Villano Antillano & Tokischa)","NL, PR, DO","Urbano"
"may-24","Spotify","54","Aventura","El Perdedor","US","Tropical/Latino"
"may-24","Spotify","55","Sabrina Carpenter","Espresso","US","Pop"
"may-24","Spotify","56","Tobal Mj, Cris Mj, Kail BRL","Que Brille Sola Mami","CL","Urbano"
"may-24","Spotify","57","Tony Dize, Plan B","Solos (feat. Plan B)","PR, GB","Pop"
"may-24","Spotify","58","Aventura","Dile al Amor","US","Tropical/Latino"
"may-24","Spotify","59","Billie Eilish","CHIHIRO","US","Pop"
"may-24","Spotify","60","Bhavi, Seven Kayne, Milo j, Tiago PZK, KHEA, Neo Pistea","BESAME (feat. Tiago PZK, Khea & Neo Pistea) - Remix","AR, AR, AR, AR","Urbano"
"may-24","Spotify","61","Bad Bunny, Feid","PERRO NEGRO","PR, CO","Urbano"
"may-24","Spotify","62","Nickoog Clk, Jere Klein","XQ TAN SOLA?","CL","Urbano"
"may-24","Spotify","63","Lucky Brown, Nickoog Clk, Mateo on the Beatz","Ay Parcera","CL","Urbano"
"may-24","Spotify","64","YSY A, Jere Klein, ONIRIA","24/7 6.5","AR, CL, ES","Urbano"
"may-24","Spotify","65","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"may-24","Spotify","66","Feid, Yandel","Brickell","CO, PR","Urbano"
"may-24","Spotify","67","Morad, Beny Jr, Rvfv","Lo Que Tiene","ES, ES, ES","Urbano"
"may-24","Spotify","68","Pablo Chill-E, Pailita","Cora Roto (feat. Pailita)","CL","Urbano"
"may-24","Spotify","69","Cris Mj","No Ando Weando","CL","Urbano"
"may-24","Spotify","70","Big One, FMK, Ke Personajes","Un Finde | CROSSOVER #2","AR, AR, AR","Urbano"
"may-24","Spotify","71","Maluma, Carin Leon","Según Quién","CO, MX","Urbano"
"may-24","Spotify","72","DrefQuila, Fuka, Red Fingers","Un Call","CL","Urbano"
"may-24","Spotify","73","Rauw Alejandro","DILUVIO","PR","Urbano"
"may-24","Spotify","74","Carin Leon","Primera Cita","MX","Tropical/Latino"
"may-24","Spotify","75","FloyyMenor","pa la europa","CL","Urbano"
"may-24","Spotify","76","Aventura","Los Infieles","US","Tropical/Latino"
"may-24","Spotify","77","Billie Eilish","BIRDS OF A FEATHER","US","Pop"
"may-24","Spotify","78","Gaby Music, Lunay, Luar La L","No Te Quieren Conmigo","PR, PR","Urbano"
"may-24","Spotify","79","Los Bunkers","Llueve Sobre La Ciudad","CL","Rock"
"may-24","Spotify","80","Cris Mj, Yan Block","333","CL","Urbano"
"may-24","Spotify","81","La Oreja de Van Gogh","Rosas","ES","Pop"
"may-24","Spotify","82","Aventura","El Malo","US","Tropical/Latino"
"may-24","Spotify","83","Benson Boone","Beautiful Things","US","Pop"
"may-24","Spotify","84","Trueno","REAL GANGSTA LOVE","AR","Urbano"
"may-24","Spotify","85","YOVNGCHIMI, Dei V","TU$$I (with Dei V)","CL","Urbano"
"may-24","Spotify","86","Feid, Young Miko","CLASSY 101","CO, PR","Urbano"
"may-24","Spotify","87","Chayanne","Bailando Bachata","PR","Pop"
"may-24","Spotify","88","Aventura, Don Omar","Ella Y Yo - Featuring Don Omar","US, PR","Tropical/Latino"
"may-24","Spotify","89","Gino Mella, Dani Flow, LIT killah, Juhn, Jairo Vera, Sayian Jimmy, Nysix Music, CamiMusic, Montana the Producer","BAD BOY (feat. Juhn, Jairo Vera, Sayian Jimmy, Nysix Music, CamiMusic & Montana the Producer) - Remix","PR, PR","Urbano"
"may-24","Spotify","90","El Jordan 23, los patos feos inc, Nes","Cabaña","CL","Urbano"
"may-24","Spotify","91","Rauw Alejandro, Chencho Corleone","Desesperados","PR, PR","Urbano"
"may-24","Spotify","92","Mesita, Nicki Nicole, Tiago PZK, Emilia","Una Foto Remix (feat. Emilia)","US, AR, AR, SE","Urbano"
"may-24","Spotify","93","Artemas","i like the way you kiss me","GB","Pop"
"may-24","Spotify","94","Kidd Voodoo, Resonancia Etérea","Confortas Pero Dañas","CL","Urbano"
"may-24","Spotify","95","The Weeknd, JENNIE, Lily-Rose Depp","One Of The Girls (with JENNIE, Lily Rose Depp)","CA, KR, US","Pop"
"may-24","Spotify","96","KAROL G, Romeo Santos","X SI VOLVEMOS","CO, US","Urbano"
"may-24","Spotify","97","Anuel AA, Haze","Amanece","PR, GB","Urbano"
"may-24","Spotify","98","KAROL G, Shakira","TQG","CO, CO","Urbano"
"may-24","Spotify","99","Julianno Sosa, Jairo Vera","PASAJES PÁ ORLANDO (with Jairo Vera)","CL","Urbano"
"may-24","Spotify","100","Armut, Ayparia","Luxuria","TU,FR","Electrónica"
"jun-24","Spotify","1","Cris Mj","SI NO ES CONTIGO","CL","Urbano"
"jun-24","Spotify","2","Trueno","REAL GANGSTA LOVE","AR","Urbano"
"jun-24","Spotify","3","Cris Mj","No Ponga Excusas","CL","Urbano"
"jun-24","Spotify","4","FloyyMenor, Cris Mj","Gata Only","CL, CL","Urbano"
"jun-24","Spotify","5","Jere Klein, Lucky Brown, Adan La Amenaza","MUJER FINA","CL","Urbano"
"jun-24","Spotify","6","KAROL G","Si Antes Te Hubiera Conocido","CO","Urbano"
"jun-24","Spotify","7","FloyyMenor, Lewis Somes","APAGA EL CEL","CL","Urbano"
"jun-24","Spotify","8","Pablo Chill-E, Bryartz","Gitana (feat. Bryartz)","CL","Urbano"
"jun-24","Spotify","9","Kidd Voodoo, DrefQuila, Young Cister, Easykid, Swift 047, LOS 4F","Enrolar - Fantastic Four Remix","CL","Urbano"
"jun-24","Spotify","10","Jere Klein, El BAI, Dj Osar, Mateo on the Beatz","SOLO DIME","CL, CL","Urbano"
"jun-24","Spotify","11","Lucky Brown, Nes","Avísame","CL","Urbano"
"jun-24","Spotify","12","Cris Mj","Daytona","CL","Urbano"
"jun-24","Spotify","13","Cris Mj","Que Hay Amor","CL","Urbano"
"jun-24","Spotify","14","Feid, ATL Jacob","LUNA","CO","Urbano"
"jun-24","Spotify","15","Pablo Chill-E, Ñengo Flow, Jere Klein","Bastardo (feat. Ñengo Flow & Jere Klein)","CL, PR, CL","Urbano"
"jun-24","Spotify","16","Young Cister","miau","CL","Urbano"
"jun-24","Spotify","17","Lucky Brown, Big Cvyu","Coa Xorete","CL","Urbano"
"jun-24","Spotify","18","Rvssian, Rauw Alejandro, Ayra Starr","Santa","JM, PR, NG","Urbano"
"jun-24","Spotify","19","Jere Klein, Axl Boore, EL MURCIELAGO","REELS","CL","Urbano"
"jun-24","Spotify","20","eleven1.1, DrefQuila, Kidd Voodoo, Harry Nach, SOULFIA","Escarlata - Remix","CL, CL","Urbano"
"jun-24","Spotify","21","Dei V, Cris Mj","Rapido (with Cris Mj)","CL","Urbano"
"jun-24","Spotify","22","Tiago PZK, Ke Personajes","Piel","AR, AR","Urbano"
"jun-24","Spotify","23","Kidd Voodoo, Pablo Chill-E, Swift 047","Ese Guille","CL","Urbano"
"jun-24","Spotify","24","Cris Mj, Dei V","Diabólica","CL","Urbano"
"jun-24","Spotify","25","Plan B","Es un Secreto","GB","Urbano"
"jun-24","Spotify","26","iZaak, JHAYCO, Anuel AA","BBY BOO - REMIX","PR, PR, PR","Urbano"
"jun-24","Spotify","27","Myke Towers, Bad Bunny","ADIVINO","PR, PR","Urbano"
"jun-24","Spotify","28","Feid","SORRY 4 THAT MUCH","CO","Urbano"
"jun-24","Spotify","29","Kidd Voodoo, Daiko 02","Minnie <3","CL","Urbano"
"jun-24","Spotify","30","Sabrina Carpenter","Please Please Please","US","Pop"
"jun-24","Spotify","31","Jere Klein, Nickoog Clk, Lucky Brown, El BAI","PRINCESITA DE ...","CL, CL","Urbano"
"jun-24","Spotify","32","Manuel Turizo","La Bachata","CO","Urbano"
"jun-24","Spotify","33","FloyyMenor, Lucky Brown","ME GUSTA","CL","Urbano"
"jun-24","Spotify","34","Jere Klein, Adan La Amenaza","LA BANDA","CL","Urbano"
"jun-24","Spotify","35","Jere Klein, Lil Pump, Mateo on the Beatz","YUMMY!","CL, US","Urbano"
"jun-24","Spotify","36","Lucky Brown, Jere Klein, Mateo on the Beatz","¿Cuál Es Su Nombre?","CL","Urbano"
"jun-24","Spotify","37","Tobal Mj, Cris Mj, Kail BRL","Que Brille Sola Mami","CL","Urbano"
"jun-24","Spotify","38","Cris Mj","Partyson","CL","Urbano"
"jun-24","Spotify","39","KAROL G","AMARGURA","CO","Urbano"
"jun-24","Spotify","40","Jere Klein, Nes, Mateo on the Beatz","BLANKITA COMO NIEVE","CL","Urbano"
"jun-24","Spotify","41","Kidd Voodoo, Swift 047","Grabándote:)","CL","Urbano"
"jun-24","Spotify","42","DrefQuila, Kidd Voodoo, Easykid, Ovyze","La Receta","CL","Urbano"
"jun-24","Spotify","43","Sabrina Carpenter","Espresso","US","Pop"
"jun-24","Spotify","44","Los Ángeles Azules, Emilia","Perdonarte, ¿Para Qué?","MX, SE","Tropical/Latino"
"jun-24","Spotify","45","Young Miko, Feid","offline","PR, CO","Urbano"
"jun-24","Spotify","46","KAROL G, Peso Pluma","QLONA","CO, MX","Urbano"
"jun-24","Spotify","47","ITHAN NY, Ak4:20","MA DIAMANTE","CL","Urbano"
"jun-24","Spotify","48","Ak4:20, J Alvarez","2012","PR","Urbano"
"jun-24","Spotify","49","Katteyes, Kidd Voodoo","Tas Texteandome","CL","Urbano"
"jun-24","Spotify","50","Cris Mj","QUICKIE","CL","Urbano"
"jun-24","Spotify","51","Kidd Voodoo, Dysbit","+Q1 Jenner","CL","Urbano"
"jun-24","Spotify","52","Kidd Voodoo, Young Cister","Fashion Girl - Remix","CL","Urbano"
"jun-24","Spotify","53","Kidd Voodoo, LACUEVA","Recuérdame </3","CL","Urbano"
"jun-24","Spotify","54","Tony Dize, Plan B","Solos (feat. Plan B)","PR, GB","Pop"
"jun-24","Spotify","55","KAROL G","MI EX TENÍA RAZÓN","CO","Urbano"
"jun-24","Spotify","56","Jere Klein, Cris Mj","LOCA FARANDULERA","CL, CL","Urbano"
"jun-24","Spotify","57","Cris Mj","La Noche Está","CL","Urbano"
"jun-24","Spotify","58","Standly","Vida Peligrosa","CL","Urbano"
"jun-24","Spotify","59","Jere Klein, Gittobeatz","ANDO","CL","Urbano"
"jun-24","Spotify","60","Billie Eilish","BIRDS OF A FEATHER","US","Pop"
"jun-24","Spotify","61","Blessd, Ovy On The Drums","Mírame","CO, CO","Urbano"
"jun-24","Spotify","62","Alvaro Diaz, Feid","GATITAS SANDUNGUERAS - VOL.1","PR, CO","Urbano"
"jun-24","Spotify","63","Kidd Voodoo, DrefQuila, Swift 047","Enrolar","CL","Urbano"
"jun-24","Spotify","64","FloyyMenor","pa la europa","CL","Urbano"
"jun-24","Spotify","65","Sayian Jimmy, Nysix Music, CamiMusic","Bad Boy","CL","Urbano"
"jun-24","Spotify","66","Jere Klein, Marcianeke, DONNER","ANDAMOS READY","CL, CL, NO","Urbano"
"jun-24","Spotify","67","J Abdiel, De La Rose, Yan Block, iZaak, Jay Wheeler","WYA REMIX RED","PR, PR, PR","Urbano"
"jun-24","Spotify","68","J Abdiel, Anuel AA, Blessd, iZaak, Pirlo","WYA REMIX BLACK AND YELLOW (feat. iZaak & Pirlo)","PR, CO, PR","Urbano"
"jun-24","Spotify","69","Bad Bunny, Feid","PERRO NEGRO","PR, CO","Urbano"
"jun-24","Spotify","70","Almighty","Solida","GB","Urbano"
"jun-24","Spotify","71","Lucky Brown, Nickoog Clk, Mateo on the Beatz","Ay Parcera","CL","Urbano"
"jun-24","Spotify","72","Milo j","M.A.I","AR","Urbano"
"jun-24","Spotify","73","Jere Klein, Nicki Nicole","X ESO BB","CL, AR","Urbano"
