rank,uri,artist_names,track_name,source,peak_rank,previous_rank,weeks_on_chart,streams
184,"spotify:track:2yY3Htp536KryowkfH9M7w","El Jordan 23, Pablo Chill-E, Marcianeke, Lleflight, El Barto, Jonakapazio, Ben Bulgari, Pailita","De Las Torres (feat. Lleflight, El Barto, Jonakapazio, Pailita, Ben Bulgari) - Remix","WM Chile",99,149,32,"200182"
185,"spotify:track:0lJE8f0lx8mUSfMyxeYpiC","TINI, L-Gante","Bar","Sony Music Latin",26,194,33,"197569"
186,"spotify:track:4R8BJggjosTswLxtkw8V7P","JHAYCO, J Balvin, Bad Bunny","No Me Conoce - Remix","N&E Entertainment LLC",2,186,161,"196200"
187,"spotify:track:1WvrDdouh6C51In1SdATbq","KAROL G","BICHOTA","UMLE - Latino",2,182,84,"195422"
188,"spotify:track:7Dk8r4VR5NoveUvTiCKEXC","Camilo","Pegao","Sony Music Latin",145,145,4,"195158"
189,"spotify:track:5hMadRUTp4S3ewaJIaI7Qo","Santaferia","EL Gil De Tu Ex","Santaferia",28,171,234,"194417"
190,"spotify:track:2tFwfmceQa1Y6nRPhYbEtC","JHAYCO, Bad Bunny","CÓMO SE SIENTE - Remix","N&E Entertainment LLC",1,-1,110,"194374"
191,"spotify:track:1HhNoOuqm1a5MXYEgAFl8o","Imagine Dragons, JID, Arcane, League of Legends","Enemy (with JID) - from the series Arcane League of Legends","Kid Ina Korner / Interscope",26,193,34,"192935"
192,"spotify:track:1JpzJfxjHGFUyTHXLZidok","Ryan Castro, Feid","Monastery","UMLE - Latino",97,176,25,"192125"
193,"spotify:track:5RubKOuDoPn5Kj5TLVxSxY","Bad Bunny","TE MUDASTE","Rimas Entertainment LLC",3,-1,81,"191700"
194,"spotify:track:3AJwUDP919kvQ9QcozQPxg","Coldplay","Yellow","Parlophone UK",116,185,12,"191659"
195,"spotify:track:5PjdY0CKGZdEuoNab3yDmX","The Kid LAROI, Justin Bieber","STAY (with Justin Bieber)","Columbia",21,184,51,"190666"
196,"spotify:track:3lGMtkONrZdJ8kTCg6KIFf","Natalia Lafourcade","Hasta la Raíz","RCA Records Label",69,188,32,"190216"
197,"spotify:track:6NfrH0ANGmgBXyxgV2PeXt","Bad Bunny","La Difícil","Rimas Entertainment LLC",2,-1,118,"189355"
198,"spotify:track:1MfqPCs3Y722VK6zkWZ98Z","Ñejo & Dalmata","Pasarela","Urban Music",175,-1,11,"188049"
199,"spotify:track:3NW1FV4c9UNsPLkFOqTfF5","Nickoog Clk, Izahn, Standly","Mi Waxita","2328277 Records DK",24,192,25,"187959"
200,"spotify:track:5q2JbCNi4FcnglgPfxcV65","Anuel AA, Daddy Yankee, Zion & Lennox, Farruko, Wisin","Sola (Remix)","Spiff TV, LLC / Real Hasta La Muerte, Inc.",5,-1,162,"187482"
