Fecha;Medio;Posición;Artista;Canción;Género;Nacionalidad
mar-21;Radio;#¿NOMBRE?;Denise Rosenthal  ;Lucha En Equilibrio  ;;
mar-21;Radio;#¿NOMBRE?;Mon Laferte Feat. Juanes  ;Amárrame  ;;
mar-21;Radio;#¿NOMBRE?;Denise Rosenthal  ;Tiene Sabor  ;;
mar-21;Radio;#¿NOMBRE?;Mon Laferte  ;El Beso  ;;
mar-21;Radio;#¿NOMBRE?;Shawn Mendes & Camila Cabello  ;Señorita  ;;
mar-21;Radio;#¿NOMBRE?;Bruno Mars  ;That’s What I Like  ;;
mar-21;Radio;#¿NOMBRE?;Capital Cities  ;Safe And Sound  ;;
mar-21;Radio;#¿NOMBRE?;Cardi B  ;Up  ;;
mar-21;Radio;#¿NOMBRE?;Anitta  ;Loco  ;;
mar-21;Radio;#¿NOMBRE?;Gepe  ;Fruta Y Té  ;;
mar-21;Radio;#¿NOMBRE?;Ed Sheeran  ;Afterglow  ;;
mar-21;Radio;#¿NOMBRE?;Camila Gallardo  ;Abrázame  ;;
mar-21;Radio;#¿NOMBRE?;Anuel Aa & Ozuna  ;Antes  ;;
mar-21;Radio;#¿NOMBRE?;Noche De Brujas  ;Con El Amor No Se Juega  ;;
mar-21;Radio;#¿NOMBRE?;BACILOS  ;Mi Primer Millón  ;;
mar-21;Radio;#¿NOMBRE?;Myke Towers, Juhn  ;Bandido  ;;
mar-21;Radio;#¿NOMBRE?;Combo Con Clase  ;Como Tú  ;;
mar-21;Radio;#¿NOMBRE?;Justin Bieber  ;Hold On  ;;
abr-21;Radio;#¿NOMBRE?;Sebastián Yatra & Guaynaa  ;Chica Ideal  ;;
abr-21;Radio;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic  ;Leave The Door Open  ;;
abr-21;Radio;#¿NOMBRE?;Maluma  ;Hawai  ;;
abr-21;Radio;#¿NOMBRE?;Cnco  ;Tan Enamorados  ;;
abr-21;Radio;#¿NOMBRE?;Harry Styles  ;Watermelon Sugar  ;;
abr-21;Radio;#¿NOMBRE?;Kali Uchis  ;Telepatía  ;;
abr-21;Radio;#¿NOMBRE?;Daft Punk Feat. Pharrell Williams  ;Get Lucky  ;;
abr-21;Radio;#¿NOMBRE?;Karol G, Anuel Aa, J. Balvin  ;Location  ;;
abr-21;Radio;#¿NOMBRE?;Olivia Rodrigo  ;Drivers License  ;;
abr-21;Radio;#¿NOMBRE?;Black Eyed Peas X Shakira  ;Girl Like Me  ;;
abr-21;Radio;#¿NOMBRE?;Boza  ;Hecha Pa' Mí  ;;
abr-21;Radio;#¿NOMBRE?;The Weeknd  ;Save Your Tears  ;;
abr-21;Radio;#¿NOMBRE?;Camilo  ;Vida De Rico  ;;
abr-21;Radio;#¿NOMBRE?;Camilo, El Alfa  ;Bebe  ;;
abr-21;Radio;#¿NOMBRE?;The Weeknd  ;Blinding Lights  ;;
abr-21;Radio;#¿NOMBRE?;Maluma  ;Agua De Jamaica  ;;
abr-21;Radio;#¿NOMBRE?;Miley Cyrus Feat. Dua Lipa  ;Prisoner  ;;
abr-21;Radio;#¿NOMBRE?;Bad Bunny Feat. Jhay Cortez  ;Dakiti  ;;
abr-21;Radio;#¿NOMBRE?;Paloma Mami  ;Religiosa  ;;
abr-21;Radio;#¿NOMBRE?;Flor De Rap, Denise Rosenthal  ;Bailalo Mujer  ;;
abr-21;Radio;#¿NOMBRE?;Justin Bieber Feat. Daniel Caesar, Giveon  ;Peaches  ;;
abr-21;Radio;#¿NOMBRE?;Jay Wheeler & Dj Nelson Feat. Myke Towers  ;La Curiosidad  ;;
abr-21;Radio;#¿NOMBRE?;Nio Garcia & Flow La Movie  ;AM  ;;
abr-21;Radio;#¿NOMBRE?;Luigy Boy Y La Florezta  ;Alo Michael (Rico Rico Rico Rico)  ;;
abr-21;Radio;#¿NOMBRE?;Charles & Eddie  ;Would I Lie To You?  ;;
abr-21;Radio;#¿NOMBRE?;Manuel Turizo, Wisin & Yandel  ;Mala Costumbre  ;;
abr-21;Radio;#¿NOMBRE?;Harry Styles  ;Golden  ;;
abr-21;Radio;#¿NOMBRE?;Dua Lipa  ;Don't Start Now  ;;
abr-21;Radio;#¿NOMBRE?;Karol G  ;BICHOTA  ;;
abr-21;Radio;#¿NOMBRE?;Carlos Vives, Ricky Martin  ;Canción Bonita  ;;
abr-21;Radio;#¿NOMBRE?;Pharrell Williams  ;Happy  ;;
abr-21;Radio;#¿NOMBRE?;Camilo & Evaluna Montaner  ;Machu Picchu  ;;
abr-21;Radio;#¿NOMBRE?;BTS  ;Dynamite  ;;
abr-21;Radio;#¿NOMBRE?;Daddy Yankee, Marc Anthony  ;De Vuelta Pa' La Vuelta  ;;
abr-21;Radio;#¿NOMBRE?;Ed Sheeran  ;Shape Of You  ;;
abr-21;Radio;#¿NOMBRE?;David Guetta & Sia  ;Let's Love  ;;
abr-21;Radio;#¿NOMBRE?;Daddy Yankee  ;Problema  ;;
abr-21;Radio;#¿NOMBRE?;Selena Gomez & Rauw Alejandro  ;Baila Conmigo  ;;
abr-21;Radio;#¿NOMBRE?;Tones And I  ;Dance Monkey  ;;
abr-21;Radio;#¿NOMBRE?;Cnco  ;Dejaría Todo  ;;
abr-21;Radio;#¿NOMBRE?;Ozuna Feat. Doja Cat & Sia  ;Del Mar  ;;
abr-21;Radio;#¿NOMBRE?;Migrantes  ;Si Me Tomo Una Cerveza  ;;
abr-21;Radio;#¿NOMBRE?;Cami  ;Aquí Estoy  ;;
abr-21;Radio;#¿NOMBRE?;Marc Anthony  ;Vivir Mi Vida  ;;
abr-21;Radio;#¿NOMBRE?;Diego Torres  ;Color Esperanza  ;;
abr-21;Radio;#¿NOMBRE?;Los Legendarios, Wisin, Jhay Cortez  ;Fiel  ;;
abr-21;Radio;#¿NOMBRE?;Denise Rosenthal, Lola Indigo  ;Demente  ;;
abr-21;Radio;#¿NOMBRE?;Mon Laferte  ;Tu Falta De Querer  ;;
abr-21;Radio;#¿NOMBRE?;Ariana Grande  ;Positions  ;;
abr-21;Radio;#¿NOMBRE?;Mon Laferte, Gloria Trevi  ;La Mujer  ;;
abr-21;Radio;#¿NOMBRE?;Sech, Daddy Yankee, Rosalía, Farruko  ;Relación (Remix)  ;;
abr-21;Radio;#¿NOMBRE?;Dua Lipa, DaBaby  ;Levitating  ;;
abr-21;Radio;#¿NOMBRE?;R.E.M.  ;Everybody Hurts  ;;
abr-21;Radio;#¿NOMBRE?;Karol G  ;Ay, DiOs Mío!  ;;
abr-21;Radio;#¿NOMBRE?;Los Legendarios, Wisin, Myke Towers  ;Mi Niña  ;;
abr-21;Radio;#¿NOMBRE?;Rauw Alejandro & Camilo  ;TATTOO (REMIX)  ;;
abr-21;Radio;#¿NOMBRE?;Cami  ;Luna  ;;
abr-21;Radio;#¿NOMBRE?;Mario Guerrero & Fanny Lu  ;Corazones Rotos  ;;
abr-21;Radio;#¿NOMBRE?;Lele Pons, Guaynaa  ;Se Te Nota  ;;
abr-21;Radio;#¿NOMBRE?;The Weeknd Feat. Daft Punk  ;I Feel It Coming  ;;
abr-21;Radio;#¿NOMBRE?;Selena Gomez  ;De Una Vez  ;;
abr-21;Radio;#¿NOMBRE?;Dua Lipa  ;We're Good  ;;
abr-21;Radio;#¿NOMBRE?;Bad Bunny  ;Yo Perreo Sola  ;;
abr-21;Radio;#¿NOMBRE?;Lola Indigo, Danna Paola, Denise Rosenthal  ;Santeria  ;;
abr-21;Radio;#¿NOMBRE?;Karol G, Nicki Minaj  ;TUSA  ;;
abr-21;Radio;#¿NOMBRE?;Mon Laferte  ;El Beso  ;;
abr-21;Radio;#¿NOMBRE?;Calvin Harris Feat. Dua Lipa  ;One Kiss  ;;
abr-21;Radio;#¿NOMBRE?;Seven Kayne, Polimá Westcoast, Young Cister  ;Eyes On My Ice  ;;
abr-21;Radio;#¿NOMBRE?;Danny Ocean, Justin Quiles  ;Cuántas Veces  ;;
abr-21;Radio;#¿NOMBRE?;Sebastián Yatra  ;Adiós  ;;
abr-21;Radio;#¿NOMBRE?;Camilo & Pablo Alborán  ;El Mismo Aire  ;;
abr-21;Radio;#¿NOMBRE?;Mon Laferte Feat. Juanes  ;Amárrame  ;;
abr-21;Radio;#¿NOMBRE?;Piso 21  ;Tan Bonita  ;;
abr-21;Radio;#¿NOMBRE?;Play N Skillz, Daddy Yankee, Zion & Lennox  ;Bésame  ;;
abr-21;Radio;#¿NOMBRE?;Nicky Jam & Romeo Santos  ;Fan De Tus Fotos  ;;
abr-21;Radio;#¿NOMBRE?;Ava Max  ;My Head & My Heart  ;;
abr-21;Radio;#¿NOMBRE?;The Cure  ;Friday I'm In Love  ;;
abr-21;Radio;#¿NOMBRE?;Soda Stereo  ;Persiana Americana  ;;
abr-21;Radio;#¿NOMBRE?;Café Tacvba  ;Eres  ;;
abr-21;Radio;#¿NOMBRE?;Mon Laferte  ;Se Me Va A Quemar El Corazón  ;;
abr-21;Radio;#¿NOMBRE?;Tainy X J Balvin  ;Agua  ;;
abr-21;Radio;#¿NOMBRE?;Camilo  ;Millones  ;;
abr-21;Radio;#¿NOMBRE?;Capital Cities  ;Safe And Sound  ;;
abr-21;Radio;#¿NOMBRE?;Natti Natasha & Prince Royce  ;Antes Que Salga El Sol  ;;
abr-21;Radio;#¿NOMBRE?;Emilia & Alex Rose  ;Bendición  ;;
abr-21;Radio;#¿NOMBRE?;Avicii  ;Wake Me Up  ;;
abr-21;Radio;#¿NOMBRE?;Musica Para Noticias  ;News Music  ;;
abr-21;Radio;#¿NOMBRE?;Camilo  ;Ropa Cara  ;;
abr-21;Radio;#¿NOMBRE?;Karol G, Mariah Angeliq  ;El Makinon  ;;
abr-21;Radio;#¿NOMBRE?;Paloma Mami  ;Fingías  ;;
abr-21;Radio;#¿NOMBRE?;Bebe Rexha  ;Sacrifice  ;;
abr-21;Radio;#¿NOMBRE?;Gepe  ;Fruta Y Té  ;;
abr-21;Radio;#¿NOMBRE?;Benee Feat. Gus Dapperton  ;Supalonely  ;;
abr-21;Radio;#¿NOMBRE?;Natalie Imbruglia  ;Torn  ;;
abr-21;Radio;#¿NOMBRE?;Justin Timberlake  ;CAN'T STOP THE FEELING!  ;;
abr-21;Radio;#¿NOMBRE?;Justin Bieber  ;Hold On  ;;
abr-21;Radio;#¿NOMBRE?;Calvin Harris, Sam Smith  ;Promises  ;;
abr-21;Radio;#¿NOMBRE?;The Weeknd  ;In Your Eyes  ;;
abr-21;Radio;#¿NOMBRE?;Santaferia  ;Algún Día Volverás  ;;
abr-21;Radio;#¿NOMBRE?;Steve Aoki ft. Sean Paul, El Alfa, Sfera Ebbasta & Play N Skills;Mambo  ;;
may-21;Radio;#¿NOMBRE?;Kali Uchis  ;Telepatía  ;;
may-21;Radio;#¿NOMBRE?;Carlos Vives, Ricky Martin  ;Canción Bonita  ;;
may-21;Radio;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic  ;Leave The Door Open  ;;
may-21;Radio;#¿NOMBRE?;Justin Bieber Feat. Daniel Caesar, Giveon  ;Peaches  ;;
may-21;Radio;#¿NOMBRE?;Sebastián Yatra & Guaynaa  ;Chica Ideal  ;;
may-21;Radio;#¿NOMBRE?;Los Legendarios, Wisin, Jay Cortez  ;Fiel  ;;
may-21;Radio;#¿NOMBRE?;Sebastián Yatra, Myke Towers  ;Pareja Del Año  ;;
may-21;Radio;#¿NOMBRE?;Daft Punk Feat. Pharrell Williams  ;Get Lucky  ;;
may-21;Radio;#¿NOMBRE?;Iván Alejandro  ;Me Enamoré De Ti  ;;
may-21;Radio;#¿NOMBRE?;Maluma  ;Hawai  ;;
may-21;Radio;#¿NOMBRE?;The Weeknd  ;Blinding Lights  ;;
may-21;Radio;#¿NOMBRE?;The Weeknd  ;Save Your Tears  ;;
may-21;Radio;#¿NOMBRE?;Harry Styles  ;Watermelon Sugar  ;;
may-21;Radio;#¿NOMBRE?;Boza  ;Hecha Pa' Mí  ;;
may-21;Radio;#¿NOMBRE?;Billie Eilish  ;Your Power  ;;
may-21;Radio;#¿NOMBRE?;Denise Rosenthal, Lola Indigo  ;Demente  ;;
may-21;Radio;#¿NOMBRE?;Olivia Rodrigo  ;Drivers License  ;;
may-21;Radio;#¿NOMBRE?;Camilo  ;Vida De Rico  ;;
may-21;Radio;#¿NOMBRE?;Bad Bunny Feat. Jhay Cortez  ;Dakiti  ;;
may-21;Radio;#¿NOMBRE?;Karol G, Anuel Aa, J. Balvin  ;Location  ;;
may-21;Radio;#¿NOMBRE?;Camilo, El Alfa  ;Bebe  ;;
may-21;Radio;#¿NOMBRE?;Coldplay  ;Higher Power  ;;
may-21;Radio;#¿NOMBRE?;Cnco  ;Tan Enamorados  ;;
may-21;Radio;#¿NOMBRE?;Camilo  ;Millones  ;;
may-21;Radio;#¿NOMBRE?;Charles & Eddie  ;Would I Lie To You?  ;;
may-21;Radio;#¿NOMBRE?;Anitta  ;Girl From Rio  ;;
may-21;Radio;#¿NOMBRE?;Harry Styles  ;Golden  ;;
may-21;Radio;#¿NOMBRE?;Karol G  ;BICHOTA  ;;
may-21;Radio;#¿NOMBRE?;Karol G, Mariah Angeliq  ;El Makinon  ;;
may-21;Radio;#¿NOMBRE?;Paloma Mami  ;Religiosa  ;;
may-21;Radio;#¿NOMBRE?;Dua Lipa  ;Don't Start Now  ;;
may-21;Radio;#¿NOMBRE?;Miley Cyrus Feat. Dua Lipa  ;Prisoner  ;;
may-21;Radio;#¿NOMBRE?;Dua Lipa  ;We're Good  ;;
may-21;Radio;#¿NOMBRE?;Jay Wheeler & Dj Nelson Feat. Myke Towers  ;La Curiosidad  ;;
may-21;Radio;#¿NOMBRE?;Doja Cat Feat. SZA  ;Kiss Me More  ;;
may-21;Radio;#¿NOMBRE?;Camilo & Evaluna Montaner  ;Machu Picchu  ;;
may-21;Radio;#¿NOMBRE?;Ed Sheeran  ;Shape Of You  ;;
may-21;Radio;#¿NOMBRE?;BACILOS  ;Mi Primer Millón  ;;
may-21;Radio;#¿NOMBRE?;Black Eyed Peas X Shakira  ;Girl Like Me  ;;
may-21;Radio;#¿NOMBRE?;Daddy Yankee  ;Problema  ;;
may-21;Radio;#¿NOMBRE?;Dua Lipa  ;Levitating  ;;
may-21;Radio;#¿NOMBRE?;Cami  ;Luna  ;;
may-21;Radio;#¿NOMBRE?;Dua Lipa, DaBaby  ;Levitating  ;;
may-21;Radio;#¿NOMBRE?;Sofi De La Torre Feat. Pablo Alborán  ;Y Duele  ;;
may-21;Radio;#¿NOMBRE?;Cnco  ;Dejaría Todo  ;;
may-21;Radio;#¿NOMBRE?;Pharrell Williams  ;Happy  ;;
may-21;Radio;#¿NOMBRE?;Karol G  ;Ay, DiOs Mío!  ;;
may-21;Radio;#¿NOMBRE?;Mon Laferte  ;Tu Falta De Querer  ;;
may-21;Radio;#¿NOMBRE?;Manuel Turizo, Wisin & Yandel  ;Mala Costumbre  ;;
may-21;Radio;#¿NOMBRE?;Selena Gomez & Rauw Alejandro  ;Baila Conmigo  ;;
may-21;Radio;#¿NOMBRE?;David Guetta & Sia  ;Let's Love  ;;
may-21;Radio;#¿NOMBRE?;Diego Torres  ;Color Esperanza  ;;
may-21;Radio;#¿NOMBRE?;Donald  ;Verano Naranja  ;;
may-21;Radio;#¿NOMBRE?;Manuel Turizo Feat. Maluma  ;Amor En Coma  ;;
may-21;Radio;#¿NOMBRE?;Los Nocheros  ;Mama, Mamá (Live)  ;;
may-21;Radio;#¿NOMBRE?;Luigy Boy Y La Florezta  ;Alo Michael (Rico Rico Rico Rico)  ;;
may-21;Radio;#¿NOMBRE?;R.E.M.  ;Everybody Hurts  ;;
may-21;Radio;#¿NOMBRE?;Rauw Alejandro & Camilo  ;TATTOO (REMIX)  ;;
may-21;Radio;#¿NOMBRE?;Soda Stereo  ;Persiana Americana  ;;
may-21;Radio;#¿NOMBRE?;Migrantes  ;Si Me Tomo Una Cerveza  ;;
may-21;Radio;#¿NOMBRE?;Tones And I  ;Dance Monkey  ;;
may-21;Radio;#¿NOMBRE?;The Weeknd Feat. Daft Punk  ;I Feel It Coming  ;;
may-21;Radio;#¿NOMBRE?;Mon Laferte  ;El Beso  ;;
may-21;Radio;#¿NOMBRE?;Justin Timberlake  ;CAN'T STOP THE FEELING!  ;;
may-21;Radio;#¿NOMBRE?;Camilo & Pablo Alborán  ;El Mismo Aire  ;;
may-21;Radio;#¿NOMBRE?;Karol G, Nicki Minaj  ;TUSA  ;;
may-21;Radio;#¿NOMBRE?;Sech, Daddy Ya Feat. Rosalía, Farruko  ;Relación (Remix)  ;;
may-21;Radio;#¿NOMBRE?;Mon Laferte Feat. Juanes  ;Amárrame  ;;
may-21;Radio;#¿NOMBRE?;Daddy Yankee, Marc Anthony  ;De Vuelta Pa' La Vuelta  ;;
may-21;Radio;#¿NOMBRE?;Joel Corry X Raye X David Guetta  ;Bed  ;;
may-21;Radio;#¿NOMBRE?;Maluma  ;Agua De Jamaica  ;;
may-21;Radio;#¿NOMBRE?;The Weeknd With Ariana Grande  ;Save Your Tears (Remix)  ;;
may-21;Radio;#¿NOMBRE?;Cami  ;Aquí Estoy  ;;
may-21;Radio;#¿NOMBRE?;Tainy X J Balvin  ;Agua  ;;
may-21;Radio;#¿NOMBRE?;Natti Natasha & Becky G  ;Ram Pam Pam  ;;
may-21;Radio;#¿NOMBRE?;Maroon 5 Feat. Christina Aguilera  ;Moves Like Jagger  ;;
may-21;Radio;#¿NOMBRE?;Avicii  ;Wake Me Up  ;;
may-21;Radio;#¿NOMBRE?;Piso 21  ;Tan Bonita  ;;
may-21;Radio;#¿NOMBRE?;Bad Bunny  ;Yo Perreo Sola  ;;
may-21;Radio;#¿NOMBRE?;BTS  ;Dynamite  ;;
may-21;Radio;#¿NOMBRE?;Beret Feat. Morat  ;Porfa No Te Vayas  ;;
may-21;Radio;#¿NOMBRE?;Los Legendarios, Wisin, Myke Towers  ;Mi Niña  ;;
may-21;Radio;#¿NOMBRE?;Adione, Stailok  ;Avisale  ;;
may-21;Radio;#¿NOMBRE?;Natti Natasha & Prince Royce  ;Antes Que Salga El Sol  ;;
may-21;Radio;#¿NOMBRE?;Sam Smith  ;I Feel Love  ;;
may-21;Radio;#¿NOMBRE?;Sech  ;911;;
may-21;Radio;#¿NOMBRE?;Bruno Mars  ;That’s What I Like  ;;
may-21;Radio;#¿NOMBRE?;Play N Skillz, Daddy Yankee, Zion & Lennox  ;Bésame  ;;
may-21;Radio;#¿NOMBRE?;Ed Sheeran  ;Perfect  ;;
may-21;Radio;#¿NOMBRE?;Lasso, Cami  ;Un Millón Como Tú  ;;
may-21;Radio;#¿NOMBRE?;Gepe  ;Fruta Y Té  ;;
may-21;Radio;#¿NOMBRE?;Café Tacvba  ;Eres  ;;
may-21;Radio;#¿NOMBRE?;Ariana Grande  ;Positions  ;;
may-21;Radio;#¿NOMBRE?;Farruko, Sech, Myke Towers Feat. Jay Wheeler  ;La Tóxica (Remix)  ;;
may-21;Radio;#¿NOMBRE?;Gepe  ;Hablar De Ti  ;;
may-21;Radio;#¿NOMBRE?;Capital Cities  ;Safe And Sound  ;;
may-21;Radio;#¿NOMBRE?;Luis Fonsi + Rauw Alejandro  ;Vacío  ;;
may-21;Radio;#¿NOMBRE?;Los Tres  ;Un Amor Violento  ;;
may-21;Radio;#¿NOMBRE?;Natalie Imbruglia  ;Torn  ;;
may-21;Radio;#¿NOMBRE?;Lele Pons, Guaynaa  ;Se Te Nota  ;;
jun-21;Radio;#¿NOMBRE?;Rauw Alejandro  ;Todo De Ti  ;;
jun-21;Radio;#¿NOMBRE?;Ricky Martin & Paloma Mami  ;Que Rico Fuera  ;;
jun-21;Radio;#¿NOMBRE?;Justin Bieber Feat. Daniel Caesar, Giveon  ;Peaches  ;;
jun-21;Radio;#¿NOMBRE?;Kali Uchis  ;Telepatia  ;;
jun-21;Radio;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic  ;Leave The Door Open  ;;
jun-21;Radio;#¿NOMBRE?;Carlos Vives, Ricky Martin  ;Cancion Bonita  ;;
jun-21;Radio;#¿NOMBRE?;Tini & Maria Becerra  ;Mienteme  ;;
jun-21;Radio;#¿NOMBRE?;Sebastián Yatra, Myke Towers  ;Pareja Del Año  ;;
jun-21;Radio;#¿NOMBRE?;Daft Punk Feat. Pharrell Williams  ;Get Lucky  ;;
jun-21;Radio;#¿NOMBRE?;Los Legendarios, Wisin, Jay Cortez  ;Fiel  ;;
jun-21;Radio;#¿NOMBRE?;Harry Styles  ;Watermelon Sugar  ;;
jun-21;Radio;#¿NOMBRE?;Billie Eilish  ;Your Power  ;;
jun-21;Radio;#¿NOMBRE?;Olivia Rodrigo  ;Drivers License  ;;
jun-21;Radio;#¿NOMBRE?;Boza  ;Hecha Pa' Mí  ;;
jun-21;Radio;#¿NOMBRE?;Sebastián Yatra & Guaynaa  ;Chica Ideal  ;;
jun-21;Radio;#¿NOMBRE?;The Weeknd  ;Blinding Lights  ;;
jun-21;Radio;#¿NOMBRE?;Bad Bunny Feat. Jhay Cortez  ;Dakiti  ;;
jun-21;Radio;#¿NOMBRE?;The Weeknd  ;Save Your Tears  ;;
jun-21;Radio;#¿NOMBRE?;Camilo, El Alfa  ;Bebe  ;;
jun-21;Radio;#¿NOMBRE?;Doja Cat Feat. Sza  ;Kiss Me More  ;;
jun-21;Radio;#¿NOMBRE?;Guaynaa, Los Ángeles Azules  ;Cumbia A La Gente  ;;
jun-21;Radio;#¿NOMBRE?;Coldplay  ;Higher Power  ;;
jun-21;Radio;#¿NOMBRE?;Maluma  ;Hawai  ;;
jun-21;Radio;#¿NOMBRE?;Karol G, Anuel Aa, J. Balvin  ;Location  ;;
jun-21;Radio;#¿NOMBRE?;Camilo  ;Vida De Rico  ;;
jun-21;Radio;#¿NOMBRE?;J Balvin, Maria Becerra  ;Qué Más Pues?  ;;
jun-21;Radio;#¿NOMBRE?;The Weeknd With Ariana Grande  ;Save Your Tears (Remix)  ;;
jun-21;Radio;#¿NOMBRE?;Dua Lipa  ;LEVITATING  ;;
jun-21;Radio;#¿NOMBRE?;Denise Rosenthal, Lola Indigo  ;Demente  ;;
jun-21;Radio;#¿NOMBRE?;Anitta  ;Girl From Rio  ;;
jun-21;Radio;#¿NOMBRE?;Camilo & Evaluna Montaner  ;Machu Picchu  ;;
jun-21;Radio;#¿NOMBRE?;Natti Natasha & Becky G  ;Ram Pam Pam  ;;
jun-21;Radio;#¿NOMBRE?;Selena Gomez & Rauw Alejandro  ;Baila Conmigo  ;;
jun-21;Radio;#¿NOMBRE?;Dua Lipa  ;Don't Start Now  ;;
jun-21;Radio;#¿NOMBRE?;Dua Lipa  ;Love Again  ;;
jun-21;Radio;#¿NOMBRE?;Lenny De La Rosa & Tito El Bambino  ;Si Nos Pasamos De Tragos  ;;
jun-21;Radio;#¿NOMBRE?;Sofi De La Torre Feat. Pablo Alborán  ;Y Duele  ;;
jun-21;Radio;#¿NOMBRE?;BTS  ;Butter  ;;
jun-21;Radio;#¿NOMBRE?;David Guetta & Sia  ;Let's Love  ;;
jun-21;Radio;#¿NOMBRE?;Reik & Maluma  ;Perfecta  ;;
jun-21;Radio;#¿NOMBRE?;Justin Quiles Feat. Chimbala, Zion & Lennox  ;Loco  ;;
jun-21;Radio;#¿NOMBRE?;Ed Sheeran  ;Shape Of You  ;;
jun-21;Radio;#¿NOMBRE?;Jay Wheeler & Dj Nelson Feat. Myke Towers  ;La Curiosidad  ;;
jun-21;Radio;#¿NOMBRE?;Pharrell Williams  ;Happy  ;;
jun-21;Radio;#¿NOMBRE?;Karol G  ;BICHOTA  ;;
jun-21;Radio;#¿NOMBRE?;Mon Laferte  ;Tu Falta De Querer  ;;
jun-21;Radio;#¿NOMBRE?;Karol G, Mariah Angeliq  ;El Makinon  ;;
jun-21;Radio;#¿NOMBRE?;Daddy Yankee  ;Problema  ;;
jun-21;Radio;#¿NOMBRE?;Harry Styles  ;Golden  ;;
jun-21;Radio;#¿NOMBRE?;Camilo  ;Millones  ;;
jun-21;Radio;#¿NOMBRE?;Tones And I  ;Dance Monkey  ;;
jun-21;Radio;#¿NOMBRE?;Karol G  ;Ay, DiOs Mío!  ;;
jun-21;Radio;#¿NOMBRE?;Miley Cyrus Feat. Dua Lipa  ;Prisoner  ;;
jun-21;Radio;#¿NOMBRE?;Diego Torres  ;Color Esperanza  ;;
jun-21;Radio;#¿NOMBRE?;Black Eyed Peas X Shakira  ;Girl Like Me  ;;
jun-21;Radio;#¿NOMBRE?;Mon Laferte Feat. Juanes  ;Amárrame  ;;
jun-21;Radio;#¿NOMBRE?;The Weeknd Feat. Daft Punk  ;I Feel It Coming  ;;
jun-21;Radio;#¿NOMBRE?;Cnco  ;Tan Enamorados  ;;
jun-21;Radio;#¿NOMBRE?;Luigy Boy Y La Florezta  ;Alo Michael  ;;
jun-21;Radio;#¿NOMBRE?;Soul Asylum  ;Runaway Train  ;;
jun-21;Radio;#¿NOMBRE?;Gente De Zona Feat. Marc Anthony  ;La Gozadera (The Official 2021 Conmebol Copa América)  ;;
jun-21;Radio;#¿NOMBRE?;Soda Stereo  ;Persiana Americana  ;;
jun-21;Radio;#¿NOMBRE?;R.E.M.  ;Everybody Hurts  ;;
jun-21;Radio;#¿NOMBRE?;Karol G, Nicki Minaj  ;TUSA  ;;
jun-21;Radio;#¿NOMBRE?;Manuel Turizo, Wisin & Yandel  ;Mala Costumbre  ;;
jun-21;Radio;#¿NOMBRE?;Cami  ;Luna  ;;
jun-21;Radio;#¿NOMBRE?;Nicky Jam & El Alfa  ;Pikete  ;;
jun-21;Radio;#¿NOMBRE?;Ofenbach Feat. Lagique  ;Wasted Love  ;;
jun-21;Radio;#¿NOMBRE?;BACILOS  ;Mi Primer Millon  ;;
jun-21;Radio;#¿NOMBRE?;Lasso, Cami  ;Un Millón Como Tú  ;;
jun-21;Radio;#¿NOMBRE?;Sam Smith  ;I Feel Love  ;;
jun-21;Radio;#¿NOMBRE?;Mon Laferte  ;Se Me Va A Quemar El Corazón  ;;
jun-21;Radio;#¿NOMBRE?;Avicii  ;Wake Me Up  ;;
jun-21;Radio;#¿NOMBRE?;Migrantes  ;Si Me Tomo Una Cerveza  ;;
jun-21;Radio;#¿NOMBRE?;Flor De Rap & Denise Rosenthal  ;Bailalo Mujer  ;;
jun-21;Radio;#¿NOMBRE?;Dua Lipa, Dababy  ;Levitating (Feat. DaBaby)  ;;
jun-21;Radio;#¿NOMBRE?;Ozuna  ;Tiempo  ;;
jun-21;Radio;#¿NOMBRE?;Paloma Mami  ;Religiosa  ;;
jun-21;Radio;#¿NOMBRE?;Cami  ;Aquí Estoy  ;;
jun-21;Radio;#¿NOMBRE?;Manuel Turizo Feat. Maluma  ;Amor En Coma  ;;
jun-21;Radio;#¿NOMBRE?;Francisca Valenzuela  ;Flotando  ;;
jun-21;Radio;#¿NOMBRE?;Gepe  ;Fruta Y Te  ;;
jun-21;Radio;#¿NOMBRE?;Mon Laferte  ;El Beso  ;;
jun-21;Radio;#¿NOMBRE?;Harry Styles  ;Adore You  ;;
jun-21;Radio;#¿NOMBRE?;Bad Bunny  ;Yonaguni  ;;
jun-21;Radio;#¿NOMBRE?;Los Bunkers  ;Bailando Solo  ;;
jun-21;Radio;#¿NOMBRE?;Los Bunkers  ;Llueve Sobre La Ciudad  ;;
jun-21;Radio;#¿NOMBRE?;Los Tres  ;Un Amor Violento  ;;
jun-21;Radio;#¿NOMBRE?;Calvin Harris Feat. Dua Lipa  ;One Kiss  ;;
jun-21;Radio;#¿NOMBRE?;Marshmello, Jonas Brothers  ;Leave Before You Love Me  ;;
jun-21;Radio;#¿NOMBRE?;Luis Fonsi + Rauw Alejandro  ;Vacío  ;;
