Fecha;Medio;Posición;Artista + Canción;Género;Nacionalidad
jul-24;Radio;#¿NOMBRE?;Adivino por Bad Bunny, Myke Towers;;
jul-24;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
jul-24;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
jul-24;Radio;#¿NOMBRE?;Watermelon Sugar por Harry Styles;;
jul-24;Radio;#¿NOMBRE?;Perfect por Ed Sheeran;;
jul-24;Radio;#¿NOMBRE?;Despechá por Rosalía;;
jul-24;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
jul-24;Radio;#¿NOMBRE?;Hoy por The La Planta & Valentino Merlo;;
jul-24;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
jul-24;Radio;#¿NOMBRE?;A las nueve por No Te Va Gustar;;
jul-24;Radio;#¿NOMBRE?;Illusion por Dua Lipa;;
jul-24;Radio;#¿NOMBRE?;tacones rojos por Sebastián Yatra;;
jul-24;Radio;#¿NOMBRE?;Amor Completo por Mon Laferte;;
jul-24;Radio;#¿NOMBRE?;Afortunada por Francisca Valenzuela;;
jul-24;Radio;#¿NOMBRE?;Por Ti Conocí el Amor por Darell;;
jul-24;Radio;#¿NOMBRE?;Ia por Darkiel, Jon Z, Mariah Angeliq & Boy Wonder Cf;;
jul-24;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
jul-24;Radio;#¿NOMBRE?;Lazos De Amistad por Los Diablos;;
jul-24;Radio;#¿NOMBRE?;Todo Cambio por Camila;;
jul-24;Radio;#¿NOMBRE?;Corazón Vacío por Maria Becerra;;
jul-24;Radio;#¿NOMBRE?;Cuando Nadie Ve por Morat;;
jul-24;Radio;#¿NOMBRE?;Lose Control por Teddy Swims;;
jul-24;Radio;#¿NOMBRE?;Bella Señora por Emmanuel;;
jul-24;Radio;#¿NOMBRE?;Training Season por Dua Lipa;;
jul-24;Radio;#¿NOMBRE?;Perdonarte ¿Para Qué? por Los Ángeles Azules, Emilia;;
jul-24;Radio;#¿NOMBRE?;Señorita por Shawn Mendes & Camila Cabello;;
jul-24;Radio;#¿NOMBRE?;Would I Lie To You por Charles & Eddie;;
jul-24;Radio;#¿NOMBRE?;Pedro por Jaxomy X Agatino Romero X Raffaella Carrà;;
jul-24;Radio;#¿NOMBRE?;sorry es que soy bipolarrr por Robi, Young Miko;;
jul-24;Radio;#¿NOMBRE?;La Chica De Humo por Emmanuel;;
jul-24;Radio;#¿NOMBRE?;Todo De Ti por Rauw Alejandro;;
jul-24;Radio;#¿NOMBRE?;One Kiss por Calvin Harris Feat Dua Lipa;;
jul-24;Radio;#¿NOMBRE?;Body Moving por Eliza Rose X Calvin Harris;;
jul-24;Radio;#¿NOMBRE?;Easy On Me por Adele;;
jul-24;Radio;#¿NOMBRE?;PROVENZA por Karol G;;
jul-24;Radio;#¿NOMBRE?;Caraluna por BACILOS;;
jul-24;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
jul-24;Radio;#¿NOMBRE?;Tas Texteandome por Katteyes, Kidd Voodoo;;
jul-24;Radio;#¿NOMBRE?;Viva La Vida por Coldplay;;
jul-24;Radio;#¿NOMBRE?;Touching The Sky por Rauw Alejandro;;
jul-24;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
jul-24;Radio;#¿NOMBRE?;Rehab por Amy Winehouse;;
jul-24;Radio;#¿NOMBRE?;Angels por Robbie Williams;;
ago-24;Radio;#¿NOMBRE?;Si Antes Te Hubiera Conocido por Karol G;;
ago-24;Radio;#¿NOMBRE?;Birds Of A Feather por Billie Eilish;;
ago-24;Radio;#¿NOMBRE?;Una Vida Pasada por Carin Leon, Camilo;;
ago-24;Radio;#¿NOMBRE?;IMAN (Two Of Us) por Maria Becerra;;
ago-24;Radio;#¿NOMBRE?;Would I Lie To You? por Charles & Eddie;;
ago-24;Radio;#¿NOMBRE?;Please Please Please por Sabrina Carpenter;;
ago-24;Radio;#¿NOMBRE?;Espresso por Sabrina Carpenter;;
ago-24;Radio;#¿NOMBRE?;Gitana (feat. Bryartz) por Pablo Chill-E;;
ago-24;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
ago-24;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
ago-24;Radio;#¿NOMBRE?;La Chica De Humo por Emmanuel;;
ago-24;Radio;#¿NOMBRE?;X ESO BB por Jere Klein, Nicki Nicole;;
ago-24;Radio;#¿NOMBRE?;Luna por Feid, Atl Jacob;;
ago-24;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
ago-24;Radio;#¿NOMBRE?;Flowers por Miley Cyrus;;
ago-24;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shak;;
ago-24;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
ago-24;Radio;#¿NOMBRE?;Enrolar Feat. Easykid, Swift 047 (Fantastic Four Remix);;
ago-24;Radio;#¿NOMBRE?;La bachata por Manuel Turizo;;
ago-24;Radio;#¿NOMBRE?;Perdonarte ¿Para Qué? por Los Ángeles Azules, Emilia;;
ago-24;Radio;#¿NOMBRE?;Ojos Verdes por Nicki Nicole;;
ago-24;Radio;#¿NOMBRE?;Contrato por Maluma;;
ago-24;Radio;#¿NOMBRE?;La Falda por Myke Towers;;
ago-24;Radio;#¿NOMBRE?;Faltas Tu por Morat;;
ago-24;Radio;#¿NOMBRE?;Hoy por The La Planta & Valentino Merlo;;
ago-24;Radio;#¿NOMBRE?;Me Pongo Bonito por Bayron Fire;;
ago-24;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
ago-24;Radio;#¿NOMBRE?;Necesito Un Segundo por Chayanne;;
ago-24;Radio;#¿NOMBRE?;Ohnana por Kapo;;
ago-24;Radio;#¿NOMBRE?;Un Siglo Sin Ti por Luck Ra & Chayanne;;
ago-24;Radio;#¿NOMBRE?;REAL GANGSTA LOVE por Trueno;;
ago-24;Radio;#¿NOMBRE?;In The Futurismo por Christian Walker;;
ago-24;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
ago-24;Radio;#¿NOMBRE?;Puntería por Shakira & Cardi B;;
ago-24;Radio;#¿NOMBRE?;beautiful things por Benson Boone;;
ago-24;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
ago-24;Radio;#¿NOMBRE?;Die with a Smile por Lady Gaga, Bruno Mars;;
ago-24;Radio;#¿NOMBRE?;Me Gusta Todo De Ti por Noche de Brujas;;
ago-24;Radio;#¿NOMBRE?;Lunch por Billie Eilish;;
ago-24;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
ago-24;Radio;#¿NOMBRE?;Dança Da Manivela por Axe Bahia;;
ago-24;Radio;#¿NOMBRE?;Houdini por Dua Lipa;;
ago-24;Radio;#¿NOMBRE?;Vivir mi vida por Marc Anthony;;
ago-24;Radio;#¿NOMBRE?;Piel por Tiago Pzk & Ke Personajes;;
ago-24;Radio;#¿NOMBRE?;Recuerdo por Giandari;;
ago-24;Radio;#¿NOMBRE?;La_Original.mp3 por Emilia & Tini;;
ago-24;Radio;#¿NOMBRE?;Bye Bye Bye por N Sync;;
ago-24;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
ago-24;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
ago-24;Radio;#¿NOMBRE?;feelslikeimfallinginlove por Coldplay;;
ago-24;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
ago-24;Radio;#¿NOMBRE?;Contigo por Karol G Y Tiësto;;
ago-24;Radio;#¿NOMBRE?;Someone Like You por Adele;;
ago-24;Radio;#¿NOMBRE?;Mi Reflejo por Dra. Tania Medina;;
ago-24;Radio;#¿NOMBRE?;I'm Not The Only One por Sam Smith, Alicia Keys;;
ago-24;Radio;#¿NOMBRE?;Cuando Nadie Ve por Morat;;
ago-24;Radio;#¿NOMBRE?;Una Foto Remix (feat. Emilia) por Mesita, Nicki Nicole & TWARNER MUSIC GROUP;;
ago-24;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
ago-24;Radio;#¿NOMBRE?;Afortunada por Francisca Valenzuela;;
ago-24;Radio;#¿NOMBRE?;Amor Completo por Mon Laferte;;
ago-24;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
ago-24;Radio;#¿NOMBRE?;we can't be friends (wait for your love) por Ariana Gran UNIVERSAL MUSIC GROUP;;
ago-24;Radio;#¿NOMBRE?;Dancing Queen por ABBA;;
ago-24;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
ago-24;Radio;#¿NOMBRE?;MUEVELO por Reggaeton Boys;;
ago-24;Radio;#¿NOMBRE?;Despechá por Rosalía;;
ago-24;Radio;#¿NOMBRE?;Callejero por Juana Fe;;
ago-24;Radio;#¿NOMBRE?;Watermelon Sugar por Harry Styles;;
ago-24;Radio;#¿NOMBRE?;Calm Down (with Selena Gomez) por Rema, Selena Gom MAVIN RECORDS / JONZING WORLD;;
ago-24;Radio;#¿NOMBRE?;Fortnight ft. Post Malone por Taylor Swift;;
ago-24;Radio;#¿NOMBRE?;Good Luck, Babe! por Chappell Roan;;
ago-24;Radio;#¿NOMBRE?;Illusion por Dua Lipa;;
ago-24;Radio;#¿NOMBRE?;Fruta y Te por Gepe;;
ago-24;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
ago-24;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
ago-24;Radio;#¿NOMBRE?;tacones rojos por Sebastián Yatra;;
ago-24;Radio;#¿NOMBRE?;Training Season por Dua Lipa;;
ago-24;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
ago-24;Radio;#¿NOMBRE?;Perfect por Ed Sheeran;;
ago-24;Radio;#¿NOMBRE?;Ghost Town por Cheap Trick;;
ago-24;Radio;#¿NOMBRE?;One Kiss por Calvin Harris Feat Dua Lipa;;
ago-24;Radio;#¿NOMBRE?;Tas Texteandome por Katteyes, Kidd Voodoo;;
ago-24;Radio;#¿NOMBRE?;Sussy por Moffa, Manuel Turizo, Ñengo Flow;;
ago-24;Radio;#¿NOMBRE?;Locked out of heaven por Bruno Mars;;
ago-24;Radio;#¿NOMBRE?;Instinto por Kidd Voodoo, La Joaqui, Dysbit;;
ago-24;Radio;#¿NOMBRE?;Un amor violento por Los Tres;;
ago-24;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y UNIVERSAL MUSIC GROUP;;
ago-24;Radio;#¿NOMBRE?;Wake Me Up por Avicii;;
ago-24;Radio;#¿NOMBRE?;Viva La Vida por Coldplay;;
ago-24;Radio;#¿NOMBRE?;Love Again por Dua Lipa;;
ago-24;Radio;#¿NOMBRE?;Lo Que Nos Faltó Decir por JESSE & JOY;;
ago-24;Radio;#¿NOMBRE?;Gata Only (feat. Mito Rompe) por La Caravana Magica, LA CARAVANA MAGICA;;
ago-24;Radio;#¿NOMBRE?;No Me Doy Por Vencido por Luis Fonsi;;
ago-24;Radio;#¿NOMBRE?;Leave The Door Open por Bruno Mars, Anderson .Paak, SWARNER MUSIC GROUP;;
ago-24;Radio;#¿NOMBRE?;Todo Cambio por Camila;;
ago-24;Radio;#¿NOMBRE?;Rosas por La Oreja de Van Gogh;;
ago-24;Radio;#¿NOMBRE?;Treasure por Bruno Mars;;
ago-24;Radio;#¿NOMBRE?;True Colors por Cyndi Lauper;;
ago-24;Radio;#¿NOMBRE?;5 Dias por Grupo Zumbale Primo;;
ago-24;Radio;#¿NOMBRE?;Me Rehuso por Danny Ocean;;
sept-24;Radio;#¿NOMBRE?;Si Antes Te Hubiera Conocido por Karol G;;
sept-24;Radio;#¿NOMBRE?;Die with a Smile por Lady Gaga, Bruno Mars;;
sept-24;Radio;#¿NOMBRE?;Perdonarte ¿Para Qué? por Los Ángeles Azules, Emilia;;
sept-24;Radio;#¿NOMBRE?;Birds Of A Feather por Billie Eilish;;
sept-24;Radio;#¿NOMBRE?;Gotitas por Garras de Amor;;
sept-24;Radio;#¿NOMBRE?;Espresso por Sabrina Carpenter;;
sept-24;Radio;#¿NOMBRE?;Please Please Please por Sabrina Carpenter;;
sept-24;Radio;#¿NOMBRE?;La Camisa Negra por Juanes;;
sept-24;Radio;#¿NOMBRE?;Me Gusta Todo De Ti por Noche de Brujas;;
sept-24;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
sept-24;Radio;#¿NOMBRE?;Vivir mi vida por Marc Anthony;;
sept-24;Radio;#¿NOMBRE?;Los Domingos por Sebastian Yatra;;
sept-24;Radio;#¿NOMBRE?;La_Playlist.mpeg por Emilia;;
sept-24;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
sept-24;Radio;#¿NOMBRE?;Like I Can por Sam Smith, Aitana;;
sept-24;Radio;#¿NOMBRE?;Good Luck, Babe! por Chappell Roan;;
sept-24;Radio;#¿NOMBRE?;Una Vida Pasada por Carin Leon, Camilo;;
sept-24;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
sept-24;Radio;#¿NOMBRE?;Gitana (feat. Bryartz) por Pablo Chill-E;;
sept-24;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
sept-24;Radio;#¿NOMBRE?;Las Seis por Joe Vasconcellos;;
sept-24;Radio;#¿NOMBRE?;El Chupa Cabras por Los Hermanos Campos;;
sept-24;Radio;#¿NOMBRE?;Es Por Ti por Juanes;;
sept-24;Radio;#¿NOMBRE?;El Puñetazo por Los Dinos De Chile;;
sept-24;Radio;#¿NOMBRE?;Ohnana por Kapo;;
sept-24;Radio;#¿NOMBRE?;Flowers por Miley Cyrus;;
sept-24;Radio;#¿NOMBRE?;Te Vas por Américo;;
sept-24;Radio;#¿NOMBRE?;Luna por Feid, Atl Jacob;;
sept-24;Radio;#¿NOMBRE?;Quien es la que viene alli por Los Tres;;
sept-24;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, ShakiraDALE PLAY RECORDS;;
sept-24;Radio;#¿NOMBRE?;Oyeme por Noche de Brujas;;
sept-24;Radio;#¿NOMBRE?;Ojos Verdes por Nicki Nicole;;
sept-24;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
sept-24;Radio;#¿NOMBRE?;Enrolar Feat. Easykid, Swift 047 (Fantastic Four Remix) poKIDD VOODOO;;
sept-24;Radio;#¿NOMBRE?;El Africano por Pachuco y la Cubanacan;;
sept-24;Radio;#¿NOMBRE?;Bella Señora por Emmanuel;;
sept-24;Radio;#¿NOMBRE?;Tengo un Plan por Key Key;;
sept-24;Radio;#¿NOMBRE?;Dança Da Manivela por Axe Bahia;;
sept-24;Radio;#¿NOMBRE?;Faltas Tu por Morat;;
sept-24;Radio;#¿NOMBRE?;La Chica De Humo por Emmanuel;;
sept-24;Radio;#¿NOMBRE?;Al ritmo del tigre por Los Dinos De Chile;;
sept-24;Radio;#¿NOMBRE?;Piel por Tiago Pzk & Ke Personajes;;
sept-24;Radio;#¿NOMBRE?;Recuerdo por Giandari;;
sept-24;Radio;#¿NOMBRE?;Contrato por Maluma;;
sept-24;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
sept-24;Radio;#¿NOMBRE?;Llegaron Las Fiestas Patrias-Chileno Y No Baila Cueca-La TUNIVERSAL MUSIC GROUP;;
sept-24;Radio;#¿NOMBRE?;La Falda por Myke Towers;;
sept-24;Radio;#¿NOMBRE?;Yo Tomo por Amar Azul;;
sept-24;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
sept-24;Radio;#¿NOMBRE?;Instinto por Kidd Voodoo, La Joaqui, Dysbit;;
sept-24;Radio;#¿NOMBRE?;Who por Jimin;;
sept-24;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
sept-24;Radio;#¿NOMBRE?;Houdini por Dua Lipa;;
sept-24;Radio;#¿NOMBRE?;La bachata por Manuel Turizo;;
sept-24;Radio;#¿NOMBRE?;Call On Me por Johnny Sky;;
sept-24;Radio;#¿NOMBRE?;Furia Loca por La Gran Magia Tropical;;
sept-24;Radio;#¿NOMBRE?;IMAN (Two Of Us) por Maria Becerra;;
sept-24;Radio;#¿NOMBRE?;Juana Maria por Los Vasquez;;
sept-24;Radio;#¿NOMBRE?;Un Siglo Sin Ti por Luck Ra & Chayanne;;
sept-24;Radio;#¿NOMBRE?;REAL GANGSTA LOVE por Trueno;;
sept-24;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
sept-24;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
sept-24;Radio;#¿NOMBRE?;Doctor por Luck Ra & Nicki Nicole;;
sept-24;Radio;#¿NOMBRE?;Maria Maria por La Sonora Malecón;;
sept-24;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
sept-24;Radio;#¿NOMBRE?;Puntería por Shakira & Cardi B;;
sept-24;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
sept-24;Radio;#¿NOMBRE?;Me Pongo Bonito por Bayron Fire;;
sept-24;Radio;#¿NOMBRE?;Tren Al Sur por Los Prisioneros;;
sept-24;Radio;#¿NOMBRE?;Mentirosa por Ráfaga;;
sept-24;Radio;#¿NOMBRE?;Mambo De Machaguay por Los Jaivas;;
sept-24;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
sept-24;Radio;#¿NOMBRE?;La_Original.mp3 por Emilia & Tini;;
sept-24;Radio;#¿NOMBRE?;La vida que yo he pasado por Los Tres;;
sept-24;Radio;#¿NOMBRE?;Shawty (NQSDMC) por V1Nnce;;
sept-24;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
sept-24;Radio;#¿NOMBRE?;Locos rayados por ALVARO SCARAMELLI;;
sept-24;Radio;#¿NOMBRE?;Cuando Nadie Ve por Morat;;
sept-24;Radio;#¿NOMBRE?;Necesito Un Segundo por Chayanne;;
sept-24;Radio;#¿NOMBRE?;Weekend por Vallejo 777;;
sept-24;Radio;#¿NOMBRE?;La Luna Y Tú por Ráfaga;;
sept-24;Radio;#¿NOMBRE?;Amor Completo por Mon Laferte;;
sept-24;Radio;#¿NOMBRE?;Don't Stop Believin' por Journey;;
sept-24;Radio;#¿NOMBRE?;Despechá por Rosalía;;
sept-24;Radio;#¿NOMBRE?;Amiga Ya Mató por Fran Maira;;
sept-24;Radio;#¿NOMBRE?;Lunch por Billie Eilish;;
sept-24;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
sept-24;Radio;#¿NOMBRE?;beautiful things por Benson Boone;;
sept-24;Radio;#¿NOMBRE?;Llegaron las Fiestas Patrias por Conjunto Graneros;;
sept-24;Radio;#¿NOMBRE?;Me Enamora (Album Version) por Juanes;;
sept-24;Radio;#¿NOMBRE?;Hope Of Deliverance por Paul McCartney;;
sept-24;Radio;#¿NOMBRE?;Conductor por Chico Trujillo;;
sept-24;Radio;#¿NOMBRE?;tacones rojos por Sebastián Yatra;;
sept-24;Radio;#¿NOMBRE?;Mi Reflejo por Dra. Tania Medina;;
sept-24;Radio;#¿NOMBRE?;Aura por Brytiago, Jay Wheeler & Izaak;;
sept-24;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
sept-24;Radio;#¿NOMBRE?;No Te Enamores por Paloma Mami;;
sept-24;Radio;#¿NOMBRE?;Loca por Chico Trujillo;;
sept-24;Radio;#¿NOMBRE?;Un amor violento por Los Tres;;
sept-24;Radio;#¿NOMBRE?;Ghost Town por Cheap Trick;;
oct-24;Radio;#¿NOMBRE?;Si Antes Te Hubiera Conocido por Karol G;;
oct-24;Radio;#¿NOMBRE?;Soltera por Shakira;;
oct-24;Radio;#¿NOMBRE?;Perdonarte ¿Para Qué? por Los Ángeles Azules, Emilia;;
oct-24;Radio;#¿NOMBRE?;Die with a Smile por Lady Gaga, Bruno Mars;;
oct-24;Radio;#¿NOMBRE?;Birds Of A Feather por Billie Eilish;;
oct-24;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
oct-24;Radio;#¿NOMBRE?;Hoy por The La Planta & Valentino Merlo;;
oct-24;Radio;#¿NOMBRE?;Los Domingos por Sebastian Yatra;;
oct-24;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
oct-24;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shakira DALE PLAY RECORDS;;
oct-24;Radio;#¿NOMBRE?;El Puñetazo por Los Dinos De Chile;;
oct-24;Radio;#¿NOMBRE?;Good Luck, Babe! por Chappell Roan;;
oct-24;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
oct-24;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
oct-24;Radio;#¿NOMBRE?;Por Si No Te Vuelvo A Ver por Morat;;
oct-24;Radio;#¿NOMBRE?;Entre El Odio Y El Amor por Ke Personajes;;
oct-24;Radio;#¿NOMBRE?;Tattoo por Grupo Zúmbale Primo;;
oct-24;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
oct-24;Radio;#¿NOMBRE?;Please Please Please por Sabrina Carpenter;;
oct-24;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
oct-24;Radio;#¿NOMBRE?;In The Futurismo por Christian Walker;;
oct-24;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
oct-24;Radio;#¿NOMBRE?;La_Playlist.mpeg por Emilia;;
oct-24;Radio;#¿NOMBRE?;Lala por Myke Towers;;
oct-24;Radio;#¿NOMBRE?;Like I Can por Sam Smith, Aitana;;
oct-24;Radio;#¿NOMBRE?;Luna por Feid, Atl Jacob;;
oct-24;Radio;#¿NOMBRE?;Gitana (feat. Bryartz) por Pablo Chill-E;;
oct-24;Radio;#¿NOMBRE?;Dança Da Manivela por Axe Bahia;;
oct-24;Radio;#¿NOMBRE?;Flowers por Miley Cyrus;;
oct-24;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
oct-24;Radio;#¿NOMBRE?;La bachata por Manuel Turizo;;
oct-24;Radio;#¿NOMBRE?;Enrolar Feat. Easykid, Swift 047 (Fantastic Four Remix) po;;
oct-24;Radio;#¿NOMBRE?;Taste por Sabrina Carpenter;;
oct-24;Radio;#¿NOMBRE?;Oyeme por Noche de Brujas;;
oct-24;Radio;#¿NOMBRE?;La Falda por Myke Towers;;
oct-24;Radio;#¿NOMBRE?;Propuesta Indecente por Romeo Santos;;
oct-24;Radio;#¿NOMBRE?;Can'T Stop The Feeling! (Original Song From Dreamworks;;
oct-24;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
oct-24;Radio;#¿NOMBRE?;Ohnana por Kapo;;
oct-24;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
oct-24;Radio;#¿NOMBRE?;Doctor por Luck Ra & Nicki Nicole;;
oct-24;Radio;#¿NOMBRE?;La_Original.mp3 por Emilia & Tini;;
oct-24;Radio;#¿NOMBRE?;El Africano por Pachuco y la Cubanacan;;
oct-24;Radio;#¿NOMBRE?;Houdini por Dua Lipa;;
oct-24;Radio;#¿NOMBRE?;UWAIE por Kapo;;
oct-24;Radio;#¿NOMBRE?;Debería odiarte por Noche de Brujas;;
oct-24;Radio;#¿NOMBRE?;Who por Jimin;;
oct-24;Radio;#¿NOMBRE?;tacones rojos por Sebastián Yatra;;
oct-24;Radio;#¿NOMBRE?;Piel por Tiago Pzk & Ke Personajes;;
oct-24;Radio;#¿NOMBRE?;Travesura (feat. Lenny Santos, Chelsy, Three Seven Music &THREE SEVEN MUSIC/CFEE;;
oct-24;Radio;#¿NOMBRE?;Agora por Maria Becerra;;
oct-24;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
oct-24;Radio;#¿NOMBRE?;Vivir mi vida por Marc Anthony;;
oct-24;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
oct-24;Radio;#¿NOMBRE?;Tren Al Sur por Los Prisioneros;;
oct-24;Radio;#¿NOMBRE?;Bella Señora por Emmanuel;;
oct-24;Radio;#¿NOMBRE?;Soy Feo Pero Rico por La Combo Tortuga;;
oct-24;Radio;#¿NOMBRE?;La Chica De Humo por Emmanuel;;
oct-24;Radio;#¿NOMBRE?;beautiful things por Benson Boone;;
oct-24;Radio;#¿NOMBRE?;New Woman por Lisa Feat. Rosalía;;
oct-24;Radio;#¿NOMBRE?;Contrato por Maluma;;
oct-24;Radio;#¿NOMBRE?;Si No Te Hubieras Ido por Marco Antonio Solís;;
oct-24;Radio;#¿NOMBRE?;Corazon En Pedazos por Grupo Zumbale Primo Y Lideres DeCORONADO CANIUQUEO NELSON ALEXIS;;
oct-24;Radio;#¿NOMBRE?;Amor Completo por Mon Laferte;;
oct-24;Radio;#¿NOMBRE?;Un Siglo Sin Ti por Luck Ra & Chayanne;;
oct-24;Radio;#¿NOMBRE?;Africa por Toto;;
oct-24;Radio;#¿NOMBRE?;Caraluna por BACILOS;;
oct-24;Radio;#¿NOMBRE?;Shawty (NQSDMC) por V1Nnce;;
oct-24;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
oct-24;Radio;#¿NOMBRE?;Color Esperanza por Diego Torres;;
oct-24;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
oct-24;Radio;#¿NOMBRE?;Las Seis por Joe Vasconcellos;;
oct-24;Radio;#¿NOMBRE?;Me Gusta Todo De Ti por Noche de Brujas;;
oct-24;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
oct-24;Radio;#¿NOMBRE?;One Kiss por Calvin Harris Feat Dua Lipa;;
oct-24;Radio;#¿NOMBRE?;"Curazao por ""Joshe """"En La Lirica""""""";;
oct-24;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
oct-24;Radio;#¿NOMBRE?;Rosas por La Oreja de Van Gogh;;
oct-24;Radio;#¿NOMBRE?;Viva La Vida por Coldplay;;
oct-24;Radio;#¿NOMBRE?;Ghost Town por Cheap Trick;;
oct-24;Radio;#¿NOMBRE?;Afortunada por Francisca Valenzuela;;
oct-24;Radio;#¿NOMBRE?;Call On Me por Johnny Sky;;
oct-24;Radio;#¿NOMBRE?;Todo De Ti por Rauw Alejandro;;
oct-24;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
oct-24;Radio;#¿NOMBRE?;Todo Se Derrumbo Dentro De Mi por Emmanuel;;
oct-24;Radio;#¿NOMBRE?;Dónde Estará Mi Primavera por Marco Antonio Solis;;
oct-24;Radio;#¿NOMBRE?;REAL GANGSTA LOVE por Trueno;;
oct-24;Radio;#¿NOMBRE?;Hope Of Deliverance por Paul McCartney;;
oct-24;Radio;#¿NOMBRE?;Quiero Verte Más por Francisca Valenzuela;;
oct-24;Radio;#¿NOMBRE?;Me Rehuso por Danny Ocean;;
oct-24;Radio;#¿NOMBRE?;No Me Doy Por Vencido por Luis Fonsi;;
oct-24;Radio;#¿NOMBRE?;Todo Cambio por Camila;;
oct-24;Radio;#¿NOMBRE?;Despechá por Rosalía;;
oct-24;Radio;#¿NOMBRE?;Fortnight ft. Post Malone por Taylor Swift;;
oct-24;Radio;#¿NOMBRE?;Quien es la que viene alli por Los Tres;;
oct-24;Radio;#¿NOMBRE?;Juana Maria por Los Vasquez;;
oct-24;Radio;#¿NOMBRE?;Contigo por Karol G Y Tiësto;;
