Fecha;Medio;Posición;Artista + Canción;Género;Nacionalidad
jul-23;Radio;#¿NOMBRE?;X SI VOLVEMOS por Karol G Ft. Romeo Santos;;
jul-23;Radio;#¿NOMBRE?;CAN'T STOP THE FEELING! (Original Song From Dreamw SONY MUSIC ENTERTAINMENT;;
jul-23;Radio;#¿NOMBRE?;Rauw Alejandro: Bzrp Music Sessions, Vol. 56 por Rauw DALE PLAY RECORDS;;
jul-23;Radio;#¿NOMBRE?;Buenos Aires por Luis Fonsi;;
jul-23;Radio;#¿NOMBRE?;Te Felicito por Shakira & Rauw Alejandro;;
jul-23;Radio;#¿NOMBRE?;Mi EXXX por Wisin, Anuel Aa;;
jul-23;Radio;#¿NOMBRE?;Sugar Mami por Denise Rosenthal, Danna Paola;;
jul-23;Radio;#¿NOMBRE?;ULTRA SOLO por Polimá Westcoast & Pailita;;
jul-23;Radio;#¿NOMBRE?;Antes por Obie Bermudez;;
jul-23;Radio;#¿NOMBRE?;Deep Down por Alok X Ella Eyre X Kenny Dope Feat. Neve COLUMBIA/B1 RECORDINGS;;
jul-23;Radio;#¿NOMBRE?;Qué Le Pasa Conmigo? por Nicki Nicole & Rels B;;
jul-23;Radio;#¿NOMBRE?;Casate Conmigo por Silvestre Dangond & Nicky Jam;;
jul-23;Radio;#¿NOMBRE?;Tacones Rojos por Sebastián Yatra;;
jul-23;Radio;#¿NOMBRE?;Una Noche En Medellín por Cris Mj;;
jul-23;Radio;#¿NOMBRE?;Dance Monkey por Tones And I;;
jul-23;Radio;#¿NOMBRE?;CUFF IT por Beyoncé;;
jul-23;Radio;#¿NOMBRE?;LLYLM por Rosalía;;
jul-23;Radio;#¿NOMBRE?;Fingías por Paloma Mami;;
jul-23;Radio;#¿NOMBRE?;No Te Enamores por Paloma Mami;;
jul-23;Radio;#¿NOMBRE?;Die For You por The Weeknd & Ariana Grande;;
jul-23;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
jul-23;Radio;#¿NOMBRE?;MERCHO REMIX por Lil Cake X Ozuna X Ryan Castro Feat SONY MUSIC ENTERTAINMENT;;
jul-23;Radio;#¿NOMBRE?;Mi Casa En El Arbol por Jorge González;;
jul-23;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
jul-23;Radio;#¿NOMBRE?;Hold Me Closer por Elton John & Britney Spears;;
jul-23;Radio;#¿NOMBRE?;WATATI (Feat. Aldo Ranks) [From Barbie The Album] poWARNER MUSIC GROUP;;
jul-23;Radio;#¿NOMBRE?;Sueltas por Piso 21;;
jul-23;Radio;#¿NOMBRE?;Barbie Girl (Tiësto Remix) por Aqua, Tiësto;;
jul-23;Radio;#¿NOMBRE?;Desconocidos por Mau Y Ricky, Manuel Turizo & Camilo;;
jul-23;Radio;#¿NOMBRE?;Sheraton por El Jordan 23;;
jul-23;Radio;#¿NOMBRE?;Pegate por Standly;;
jul-23;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
jul-23;Radio;#¿NOMBRE?;Young Hearts Run Free por Kim Mazelle;;
jul-23;Radio;#¿NOMBRE?;Adventure Of A Lifetime por Coldplay;;
jul-23;Radio;#¿NOMBRE?;Suave por Luis Miguel;;
jul-23;Radio;#¿NOMBRE?;Cupid (Twin Ver.) por Fifty/Fifty;;
jul-23;Radio;#¿NOMBRE?;Humanos A Marte por Chayanne;;
jul-23;Radio;#¿NOMBRE?;Get Lucky Feat. Pharrell Williams por Daft Punk;;
jul-23;Radio;#¿NOMBRE?;One Kiss por Calvin Harris Feat Dua Lipa;;
jul-23;Radio;#¿NOMBRE?;Fuiste Tú (Feat. Gaby Moreno) por Ricardo Arjona;;
jul-23;Radio;#¿NOMBRE?;Que Se Parezca A Ti por Tiago Pzk;;
jul-23;Radio;#¿NOMBRE?;Tití Me Preguntó por Bad Bunny;;
jul-23;Radio;#¿NOMBRE?;Love Again por Dua Lipa;;
jul-23;Radio;#¿NOMBRE?;La Botella por Mario Guerrero;;
jul-23;Radio;#¿NOMBRE?;Luna por Ana Gabriel;;
ago-23;Radio;#¿NOMBRE?;Lala por Myke Towers;;
ago-23;Radio;#¿NOMBRE?;Un X100to por Grupo Frontera, Bad Bunny;;
ago-23;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
ago-23;Radio;#¿NOMBRE?;Los Del Espacio por Lit Killah, Tiago Pzk, Maria Becerra, DWARNER MUSIC GROUP;;
ago-23;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y UNIVERSAL MUSIC GROUP;;
ago-23;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
ago-23;Radio;#¿NOMBRE?;Flowers por Cyrus, Miley;;
ago-23;Radio;#¿NOMBRE?;Beso por Rosalía & Rauw Alejandro;;
ago-23;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
ago-23;Radio;#¿NOMBRE?;Baby Hello por Rauw Alejandro & Bizarrap;;
ago-23;Radio;#¿NOMBRE?;Ella Baila Sola por Eslabon Armado, Peso Pluma;;
ago-23;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shak DALE PLAY RECORDS;;
ago-23;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
ago-23;Radio;#¿NOMBRE?;Cuando Seas Grande por Miguel Mateos - Zas;;
ago-23;Radio;#¿NOMBRE?;Hasta La Raíz por Natalia Lafourcade;;
ago-23;Radio;#¿NOMBRE?;Despechá por Rosalía;;
ago-23;Radio;#¿NOMBRE?;Would I Lie To You? por Charles & Eddie;;
ago-23;Radio;#¿NOMBRE?;Bad Habits por Ed Sheeran;;
ago-23;Radio;#¿NOMBRE?;Corazón Vacío por Maria Becerra;;
ago-23;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
ago-23;Radio;#¿NOMBRE?;Vampire por Olivia Rodrigo;;
ago-23;Radio;#¿NOMBRE?;MERCHO REMIX por Lil Cake X Ozuna X Ryan Castro Feat SONY MUSIC ENTERTAINMENT;;
ago-23;Radio;#¿NOMBRE?;TQG por Karol G, Shakira;;
ago-23;Radio;#¿NOMBRE?;Anti-Hero por Taylor Swift;;
ago-23;Radio;#¿NOMBRE?;La Bachata por Manuel Turizo;;
ago-23;Radio;#¿NOMBRE?;Las Babys por Aitana;;
ago-23;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
ago-23;Radio;#¿NOMBRE?;Amargura por Karol G;;
ago-23;Radio;#¿NOMBRE?;Late Night Talking por Harry Styles;;
ago-23;Radio;#¿NOMBRE?;Baby Don't Hurt Me (Extended) por David Guetta & AnneWARNER MUSIC GROUP;;
ago-23;Radio;#¿NOMBRE?;Copa Vacia por Shakira & Manuel Turizo;;
ago-23;Radio;#¿NOMBRE?;S91 por Karol G;;
ago-23;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
ago-23;Radio;#¿NOMBRE?;Te Felicito por Shakira & Rauw Alejandro;;
ago-23;Radio;#¿NOMBRE?;LACONE por Polimá Westcoast, Quevedo, Mora;;
ago-23;Radio;#¿NOMBRE?;Ojitos Rojos por Grupo Frontera, Ke Personajes;;
ago-23;Radio;#¿NOMBRE?;Calm Down (With Selena Gomez) por Rema, Selena GomMAVIN RECORDS / JONZING WORLD;;
ago-23;Radio;#¿NOMBRE?;Leave The Door Open por Bruno Mars, Anderson .Paak, S WARNER MUSIC GROUP;;
ago-23;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
ago-23;Radio;#¿NOMBRE?;Watermelon Sugar por Harry Styles;;
ago-23;Radio;#¿NOMBRE?;Columbia por Quevedo;;
ago-23;Radio;#¿NOMBRE?;PROVENZA por Karol G;;
ago-23;Radio;#¿NOMBRE?;Eyes Closed por Ed Sheeran;;
ago-23;Radio;#¿NOMBRE?;Classy 101 por Feid Y Young Miko;;
ago-23;Radio;#¿NOMBRE?;Hey Mor Feat. Feid por Ozuna;;
ago-23;Radio;#¿NOMBRE?;I Feel Like Dancing por Jason Mraz;;
ago-23;Radio;#¿NOMBRE?;Adiós (Live Version) por Maria Becerra & Ráfaga;;
ago-23;Radio;#¿NOMBRE?;El Merengue por Marshmello & Manuel Turizo;;
ago-23;Radio;#¿NOMBRE?;Acrostico por Shakira;;
ago-23;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
ago-23;Radio;#¿NOMBRE?;MERCHO por Lil Cake & Migrantes Feat. Nico Valdi;;
ago-23;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
ago-23;Radio;#¿NOMBRE?;Deep Down por Alok X Ella Eyre X Kenny Dope Feat. Neve COLUMBIA/B1 RECORDINGS;;
ago-23;Radio;#¿NOMBRE?;El Juego por Axl Quintanilla;;
ago-23;Radio;#¿NOMBRE?;Me EnRD por PRINCE ROYCE;;
ago-23;Radio;#¿NOMBRE?;Coco Loco por Maluma;;
ago-23;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
ago-23;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
ago-23;Radio;#¿NOMBRE?;Sueltas por Piso 21;;
ago-23;Radio;#¿NOMBRE?;ASQUEROSO por Tiago Pzk;;
ago-23;Radio;#¿NOMBRE?;Love Again por Dua Lipa;;
ago-23;Radio;#¿NOMBRE?;Tacones Rojos por Sebastián Yatra;;
ago-23;Radio;#¿NOMBRE?;Mi EXXX por Wisin, Anuel Aa;;
ago-23;Radio;#¿NOMBRE?;CAN'T STOP THE FEELING! (Original Song From Dreamw SONY MUSIC ENTERTAINMENT;;
ago-23;Radio;#¿NOMBRE?;Get Lucky Feat. Pharrell Williams por Daft Punk;;
ago-23;Radio;#¿NOMBRE?;Easy On Me por Adele;;
ago-23;Radio;#¿NOMBRE?;Todo Se Paga En Esta Vida (Feat. Mito Rompe) por La C LA CARAVANA MAGICA;;
ago-23;Radio;#¿NOMBRE?;Ahora Te Puedes Marchar por Luis Miguel;;
ago-23;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
ago-23;Radio;#¿NOMBRE?;Dance Monkey por Tones And I;;
ago-23;Radio;#¿NOMBRE?;LLYLM por Rosalía;;
ago-23;Radio;#¿NOMBRE?;Barbie Girl (Tiësto Remix) por Aqua, Tiësto;;
ago-23;Radio;#¿NOMBRE?;LEVITATING por Dua Lipa;;
ago-23;Radio;#¿NOMBRE?;Cuando Calienta El Sol por Luis Miguel;;
ago-23;Radio;#¿NOMBRE?;What Was I Made For? por Billie Eilish;;
ago-23;Radio;#¿NOMBRE?;Musica Para El Alma 7 por Ambiental;;
ago-23;Radio;#¿NOMBRE?;Juana Maria por Los Vasquez;;
ago-23;Radio;#¿NOMBRE?;Fingías por Paloma Mami;;
ago-23;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
ago-23;Radio;#¿NOMBRE?;Chulo Pt.2 por Bad Gyal, Tokischa, Young Miko;;
ago-23;Radio;#¿NOMBRE?;Pegate por Standly;;
ago-23;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
ago-23;Radio;#¿NOMBRE?;Angels [XXV] por Robbie Williams;;
ago-23;Radio;#¿NOMBRE?;Makeba por Jain;;
ago-23;Radio;#¿NOMBRE?;Parchecito por Makano;;
ago-23;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
ago-23;Radio;#¿NOMBRE?;X SI VOLVEMOS por Karol G Ft. Romeo Santos;;
ago-23;Radio;#¿NOMBRE?;Pepas por Farruko;;
ago-23;Radio;#¿NOMBRE?;Young Hearts Run Free por Kim Mazelle;;
ago-23;Radio;#¿NOMBRE?;ULTRA SOLO por Polimá Westcoast & Pailita;;
ago-23;Radio;#¿NOMBRE?;Buenos Aires por Luis Fonsi;;
ago-23;Radio;#¿NOMBRE?;Hijos De La Tierra por Los Jaivas;;
ago-23;Radio;#¿NOMBRE?;No Te Enamores por Paloma Mami;;
ago-23;Radio;#¿NOMBRE?;Panamera por Standly;;
ago-23;Radio;#¿NOMBRE?;TQG (Ultraman Remix) por Karol G, Shakira;;
ago-23;Radio;#¿NOMBRE?;Would I Lie To You por Charles & Eddie;;
ago-23;Radio;#¿NOMBRE?;Mi Casa En El Arbol por Jorge González;;
ago-23;Radio;#¿NOMBRE?;Santorini por Beéle & Farruko;;
ago-23;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
ago-23;Radio;#¿NOMBRE?;Uptown Funk por Mark Ronson Feat. Bruno Mars;;
sept-23;Radio;#¿NOMBRE?;Lala por Myke Towers;;
sept-23;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
sept-23;Radio;#¿NOMBRE?;Los Del Espacio por Lit Killah, Tiago Pzk, Maria Becerra, DWARNER MUSIC GROUP;;
sept-23;Radio;#¿NOMBRE?;Baby Hello por Rauw Alejandro & Bizarrap;;
sept-23;Radio;#¿NOMBRE?;Beso por Rosalía & Rauw Alejandro;;
sept-23;Radio;#¿NOMBRE?;Flowers por Cyrus, Miley;;
sept-23;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
sept-23;Radio;#¿NOMBRE?;Columbia por Quevedo;;
sept-23;Radio;#¿NOMBRE?;Corazón Vacío por Maria Becerra;;
sept-23;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
sept-23;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y UNIVERSAL MUSIC GROUP;;
sept-23;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
sept-23;Radio;#¿NOMBRE?;Las Mujeres por Carlos Vives & Juanes;;
sept-23;Radio;#¿NOMBRE?;Un X100to por Grupo Frontera, Bad Bunny;;
sept-23;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shak DALE PLAY RECORDS;;
sept-23;Radio;#¿NOMBRE?;Juana Maria por Los Vasquez;;
sept-23;Radio;#¿NOMBRE?;Ojitos Rojos por Grupo Frontera, Ke Personajes;;
sept-23;Radio;#¿NOMBRE?;5 Dias por Grupo Zumbale Primo;;
sept-23;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
sept-23;Radio;#¿NOMBRE?;El Marinero/Esa Chiquilla Que Baila/Aló Aló (2000 DigitaUNIVERSAL MUSIC GROUP;;
sept-23;Radio;#¿NOMBRE?;El Guatón Loyola por Los Hermanos Campos;;
sept-23;Radio;#¿NOMBRE?;Copa Vacia por Shakira & Manuel Turizo;;
sept-23;Radio;#¿NOMBRE?;Anti-Hero por Taylor Swift;;
sept-23;Radio;#¿NOMBRE?;Ella Baila Sola por Eslabon Armado, Peso Pluma;;
sept-23;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
sept-23;Radio;#¿NOMBRE?;MERCHO REMIX por Lil Cake X Ozuna X Ryan Castro Feat SONY MUSIC ENTERTAINMENT;;
sept-23;Radio;#¿NOMBRE?;Despechá por Rosalía;;
sept-23;Radio;#¿NOMBRE?;What Was I Made For? por Billie Eilish;;
sept-23;Radio;#¿NOMBRE?;La Bachata por Manuel Turizo;;
sept-23;Radio;#¿NOMBRE?;X ESO BB por Jere Klein;;
sept-23;Radio;#¿NOMBRE?;S91 por Karol G;;
sept-23;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
sept-23;Radio;#¿NOMBRE?;Leave The Door Open por Bruno Mars, Anderson .Paak, S WARNER MUSIC GROUP;;
sept-23;Radio;#¿NOMBRE?;Baby Don't Hurt Me (Extended) por David Guetta & AnneWARNER MUSIC GROUP;;
sept-23;Radio;#¿NOMBRE?;Late Night Talking por Harry Styles;;
sept-23;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
sept-23;Radio;#¿NOMBRE?;Watermelon Sugar por Harry Styles;;
sept-23;Radio;#¿NOMBRE?;Me Gusta Todo De Ti por Noche De Brujas;;
sept-23;Radio;#¿NOMBRE?;TQG por Karol G, Shakira;;
sept-23;Radio;#¿NOMBRE?;Las Seis por Joe Vasconcellos;;
sept-23;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
sept-23;Radio;#¿NOMBRE?;Musica Para El Alma 7 por Ambiental;;
sept-23;Radio;#¿NOMBRE?;Bad Habits por Ed Sheeran;;
sept-23;Radio;#¿NOMBRE?;Algún Día Volverás por Santaferia;;
sept-23;Radio;#¿NOMBRE?;Las Babys por Aitana;;
sept-23;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
sept-23;Radio;#¿NOMBRE?;Una Noche En Medellín por Cris Mj;;
sept-23;Radio;#¿NOMBRE?;Yo Tomo por Amar Azul;;
sept-23;Radio;#¿NOMBRE?;LACONE por Polimá Westcoast, Quevedo, Mora;;
sept-23;Radio;#¿NOMBRE?;Cruel Summer por Taylor Swift;;
sept-23;Radio;#¿NOMBRE?;Eyes Closed por Ed Sheeran;;
sept-23;Radio;#¿NOMBRE?;Te Felicito por Shakira & Rauw Alejandro;;
sept-23;Radio;#¿NOMBRE?;Calm Down (With Selena Gomez) por Rema, Selena GomMAVIN RECORDS / JONZING WORLD;;
sept-23;Radio;#¿NOMBRE?;Love Again por Dua Lipa;;
sept-23;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
sept-23;Radio;#¿NOMBRE?;Bailando Solo por Los Bunkers;;
sept-23;Radio;#¿NOMBRE?;Adiós (Live Version) por Maria Becerra & Ráfaga;;
sept-23;Radio;#¿NOMBRE?;LLYLM por Rosalía;;
sept-23;Radio;#¿NOMBRE?;I Feel Like Dancing por Jason Mraz;;
sept-23;Radio;#¿NOMBRE?;No Te Enamores por Paloma Mami;;
sept-23;Radio;#¿NOMBRE?;Sueltas por Piso 21;;
sept-23;Radio;#¿NOMBRE?;PROVENZA por Karol G;;
sept-23;Radio;#¿NOMBRE?;Mi Casa En El Arbol por Jorge González;;
sept-23;Radio;#¿NOMBRE?;El Merengue por Marshmello & Manuel Turizo;;
sept-23;Radio;#¿NOMBRE?;La Torre De Babel por Los Tres;;
sept-23;Radio;#¿NOMBRE?;Just The Way You Are por Bruno Mars;;
sept-23;Radio;#¿NOMBRE?;Get Lucky Feat. Pharrell Williams por Daft Punk;;
sept-23;Radio;#¿NOMBRE?;Treasure por Bruno Mars;;
sept-23;Radio;#¿NOMBRE?;Tacones Rojos por Sebastián Yatra;;
sept-23;Radio;#¿NOMBRE?;El Amor De Tu Vida por Gino Mella, Jairo Vera;;
sept-23;Radio;#¿NOMBRE?;Uptown Funk por Mark Ronson Feat. Bruno Mars;;
sept-23;Radio;#¿NOMBRE?;Pasa La Página (Panamá) por Luis Fonsi;;
sept-23;Radio;#¿NOMBRE?;Deep Down por Alok X Ella Eyre X Kenny Dope Feat. Neve COLUMBIA/B1 RECORDINGS;;
sept-23;Radio;#¿NOMBRE?;Drivers License por Olivia Rodrigo;;
sept-23;Radio;#¿NOMBRE?;LA BEBE REMIX por Yng Lvcas X Peso Pluma;;
sept-23;Radio;#¿NOMBRE?;Tenochtitlán por Mon Laferte;;
sept-23;Radio;#¿NOMBRE?;Seven (Clean Ver.) Feat. Latto por Jung Kook;;
sept-23;Radio;#¿NOMBRE?;Al Ritmo Del Tigre por Los Dinos De Chile;;
sept-23;Radio;#¿NOMBRE?;Parchecito por Makano;;
sept-23;Radio;#¿NOMBRE?;Amargura por Karol G;;
sept-23;Radio;#¿NOMBRE?;Coco Loco por Maluma;;
sept-23;Radio;#¿NOMBRE?;Barbie Girl (Tiësto Remix) por Aqua, Tiësto;;
sept-23;Radio;#¿NOMBRE?;CAN'T STOP THE FEELING! (Original Song From Dreamw SONY MUSIC ENTERTAINMENT;;
sept-23;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
sept-23;Radio;#¿NOMBRE?;Llueve Sobre La Ciudad por Los Bunkers;;
sept-23;Radio;#¿NOMBRE?;Te Amo Tanto por Javiera & Los Imposibles;;
sept-23;Radio;#¿NOMBRE?;Santorini por Beéle & Farruko;;
sept-23;Radio;#¿NOMBRE?;Qlona por Karol G, Peso Pluma;;
sept-23;Radio;#¿NOMBRE?;Easy On Me por Adele;;
sept-23;Radio;#¿NOMBRE?;Mi EXXX por Wisin, Anuel Aa;;
sept-23;Radio;#¿NOMBRE?;Los Lagos De Chile / Alo Alo / La Rosa Y El Clavel por FieDISCOS CNR;;
sept-23;Radio;#¿NOMBRE?;Toy A Mil por Nicky Jam;;
sept-23;Radio;#¿NOMBRE?;Fruta Y Te por Gepe;;
sept-23;Radio;#¿NOMBRE?;Todo Se Paga En Esta Vida (Feat. Mito Rompe) por La C LA CARAVANA MAGICA;;
sept-23;Radio;#¿NOMBRE?;Medallita por Chico Trujillo;;
sept-23;Radio;#¿NOMBRE?;Pepas por Farruko;;
sept-23;Radio;#¿NOMBRE?;El Duelo por La Ley;;
sept-23;Radio;#¿NOMBRE?;Niña Bonita por Feid, Sean Paul;;
sept-23;Radio;#¿NOMBRE?;Dance Monkey por Tones And I;;
sept-23;Radio;#¿NOMBRE?;Loca por Chico Trujillo;;
oct-23;Radio;#¿NOMBRE?;Lala por Myke Towers;;
oct-23;Radio;#¿NOMBRE?;Columbia por Quevedo;;
oct-23;Radio;#¿NOMBRE?;MI EX TENÍA RAZÓN por Karol G;;
oct-23;Radio;#¿NOMBRE?;Dance The Night por Dua Lipa;;
oct-23;Radio;#¿NOMBRE?;Los Del Espacio por Lit Killah, Tiago Pzk, Maria Becerra, DWARNER MUSIC GROUP;;
oct-23;Radio;#¿NOMBRE?;Flowers por Cyrus, Miley;;
oct-23;Radio;#¿NOMBRE?;Baby Hello por Rauw Alejandro & Bizarrap;;
oct-23;Radio;#¿NOMBRE?;Qlona por Karol G, Peso Pluma;;
oct-23;Radio;#¿NOMBRE?;Vagabundo por Sebastián Yatra Junto A Manuel Turizo Y UNIVERSAL MUSIC GROUP;;
oct-23;Radio;#¿NOMBRE?;Beso por Rosalía & Rauw Alejandro;;
oct-23;Radio;#¿NOMBRE?;Corazón Vacío por Maria Becerra;;
oct-23;Radio;#¿NOMBRE?;As It Was por Harry Styles;;
oct-23;Radio;#¿NOMBRE?;Ella Baila Sola por Eslabon Armado, Peso Pluma;;
oct-23;Radio;#¿NOMBRE?;Las Mujeres por Carlos Vives & Juanes;;
oct-23;Radio;#¿NOMBRE?;Un Finde por Big One, Ke Personajes, Fmk;;
oct-23;Radio;#¿NOMBRE?;La Bachata por Manuel Turizo;;
oct-23;Radio;#¿NOMBRE?;El Jefe por Shakira & Fuerza Regida;;
oct-23;Radio;#¿NOMBRE?;X ESO BB por Jere Klein;;
oct-23;Radio;#¿NOMBRE?;Shakira: Bzrp Music Sessions, Vol. 53 por Bizarrap, Shak DALE PLAY RECORDS;;
oct-23;Radio;#¿NOMBRE?;Blinding Lights por The Weeknd;;
oct-23;Radio;#¿NOMBRE?;Anti-Hero por Taylor Swift;;
oct-23;Radio;#¿NOMBRE?;Despechá por Rosalía;;
oct-23;Radio;#¿NOMBRE?;Un X100to por Grupo Frontera, Bad Bunny;;
oct-23;Radio;#¿NOMBRE?;Ojitos Rojos por Grupo Frontera, Ke Personajes;;
oct-23;Radio;#¿NOMBRE?;Las Babys por Aitana;;
oct-23;Radio;#¿NOMBRE?;Sigue La Cumbia por Leo Rey / Américo;;
oct-23;Radio;#¿NOMBRE?;Cruel Summer por Taylor Swift;;
oct-23;Radio;#¿NOMBRE?;Bailando Bachata por Chayanne;;
oct-23;Radio;#¿NOMBRE?;Single Soon por Selena Gomez;;
oct-23;Radio;#¿NOMBRE?;El Condor Pasa por Grupo Quetzal;;
oct-23;Radio;#¿NOMBRE?;Según Quién por Maluma & Carin Leon;;
oct-23;Radio;#¿NOMBRE?;Me Gusta Todo De Ti por Noche De Brujas;;
oct-23;Radio;#¿NOMBRE?;CAN'T STOP THE FEELING! (Original Song From Dreamw SONY MUSIC ENTERTAINMENT;;
oct-23;Radio;#¿NOMBRE?;S91 por Karol G;;
oct-23;Radio;#¿NOMBRE?;Si No Estas por Iñigo Quintero;;
oct-23;Radio;#¿NOMBRE?;Quevedo: Bzrp Music Sessions, Vol. 52 por Bizarrap;;
oct-23;Radio;#¿NOMBRE?;MERCHO REMIX por Lil Cake X Ozuna X Ryan Castro Feat SONY MUSIC ENTERTAINMENT;;
oct-23;Radio;#¿NOMBRE?;LA BEBE REMIX por Yng Lvcas X Peso Pluma;;
oct-23;Radio;#¿NOMBRE?;Adiós Amor & Oye Mujer por Ke Personajes;;
oct-23;Radio;#¿NOMBRE?;Asi Es La Vida por Enrique Iglesias & Maria Becerra;;
oct-23;Radio;#¿NOMBRE?;Que Te Vaya Bien por Santa Feria Ft Zumbale Primo;;
oct-23;Radio;#¿NOMBRE?;Otra Botella por Darkiel;;
oct-23;Radio;#¿NOMBRE?;Love Again por Dua Lipa;;
oct-23;Radio;#¿NOMBRE?;Hoy por Nicole;;
oct-23;Radio;#¿NOMBRE?;Cold Heart (PNAU Remix) por Elton John, Dua Lipa;;
oct-23;Radio;#¿NOMBRE?;Leave The Door Open por Bruno Mars, Anderson .Paak, S WARNER MUSIC GROUP;;
oct-23;Radio;#¿NOMBRE?;El Amor De Mi Vida por Los Ángeles Azúles, Maria Becerr OCESA SEITRACK;;
oct-23;Radio;#¿NOMBRE?;Late Night Talking por Harry Styles;;
oct-23;Radio;#¿NOMBRE?;Chulo Pt.2 por Bad Gyal, Tokischa, Young Miko;;
oct-23;Radio;#¿NOMBRE?;Baby Don't Hurt Me (Extended) por David Guetta & AnneWARNER MUSIC GROUP;;
oct-23;Radio;#¿NOMBRE?;Callejero por Juana Fe;;
oct-23;Radio;#¿NOMBRE?;Calm Down (With Selena Gomez) por Rema, Selena GomMAVIN RECORDS / JONZING WORLD;;
oct-23;Radio;#¿NOMBRE?;Tu Falta De Querer por Mon Laferte;;
oct-23;Radio;#¿NOMBRE?;Tacones Rojos por Sebastián Yatra;;
oct-23;Radio;#¿NOMBRE?;LACONE por Polimá Westcoast, Quevedo, Mora;;
oct-23;Radio;#¿NOMBRE?;Qué Agonía por Jordan;;
oct-23;Radio;#¿NOMBRE?;Watermelon Sugar por Harry Styles;;
oct-23;Radio;#¿NOMBRE?;Copa Vacia por Shakira & Manuel Turizo;;
oct-23;Radio;#¿NOMBRE?;Te Felicito por Shakira & Rauw Alejandro;;
oct-23;Radio;#¿NOMBRE?;TQG por Karol G, Shakira;;
oct-23;Radio;#¿NOMBRE?;Shape Of You por Ed Sheeran;;
oct-23;Radio;#¿NOMBRE?;Bad Habits por Ed Sheeran;;
oct-23;Radio;#¿NOMBRE?;Get Lucky Feat. Pharrell Williams por Daft Punk;;
oct-23;Radio;#¿NOMBRE?;Easy On Me por Adele;;
oct-23;Radio;#¿NOMBRE?;Don't Start Now por Dua Lipa;;
oct-23;Radio;#¿NOMBRE?;PROVENZA por Karol G;;
oct-23;Radio;#¿NOMBRE?;Deep Down por Alok X Ella Eyre X Kenny Dope Feat. Neve COLUMBIA/B1 RECORDINGS;;
oct-23;Radio;#¿NOMBRE?;Mi Casa En El Arbol por Jorge González;;
oct-23;Radio;#¿NOMBRE?;Provócame por Chayanne;;
oct-23;Radio;#¿NOMBRE?;No Te Enamores por Paloma Mami;;
oct-23;Radio;#¿NOMBRE?;Un Amor Violento por Los Tres;;
oct-23;Radio;#¿NOMBRE?;Santorini por Beéle & Farruko;;
oct-23;Radio;#¿NOMBRE?;I Feel Like Dancing por Jason Mraz;;
oct-23;Radio;#¿NOMBRE?;LLYLM por Rosalía;;
oct-23;Radio;#¿NOMBRE?;Happy por Pharrell Williams;;
