Fecha;Medio;Posición;Artista;Canción;Género;Nacionalidad
mar-21;Spotify;#¿NOMBRE?;Manuel Turizo, Wisin & Yandel;Mala Costumbre;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Migrantes, Alico;Si Me Tomo Una Cerveza;Reggaeton;Reino Unido
mar-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Guaynaa;Chica Ideal;Pop;Colombia
mar-21;Spotify;#¿NOMBRE?;Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko;Relación - Remix;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Maluma;Hawái;Reggaeton;Colombia
mar-21;Spotify;#¿NOMBRE?;The Weeknd;Blinding Lights;Reggaeton;Canada
mar-21;Spotify;#¿NOMBRE?;KAROL G, Anuel AA, J Balvin;LOCATION;Reggaeton;Colombia
mar-21;Spotify;#¿NOMBRE?;Justin Quiles;Jeans;Reggaeton;Argentina
mar-21;Spotify;#¿NOMBRE?;Yeinomercy, KEISHON TRIGGA, Luxian, S4vage;Dale Corte (feat. Luxian, Keishon Trigga, & S4vage);Reggaeton;Argentina
mar-21;Spotify;#¿NOMBRE?;Camilo, El Alfa;BEBÉ;Reggaeton;Colombia
mar-21;Spotify;#¿NOMBRE?;J Balvin, Dua Lipa, Bad Bunny, Tainy;UN DIA (ONE DAY) (Feat. Tainy);Rap;República Dominicana
mar-21;Spotify;#¿NOMBRE?;Maluma, Lenny Tavárez, Justin Quiles;Parce (feat. Justin Quiles);Reggaeton;Colombia
mar-21;Spotify;#¿NOMBRE?;Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi;La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix;Pop;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;J Balvin;Tu Veneno;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Mora, Lunay;Cuando Sera;Pop;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Farruko;La Tóxica;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Rauw Alejandro, J Balvin;De Cora <3;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;C. Tangana, Niño de Elche, La Húngara;Tú Me Dejaste De Querer;Reggaeton;España
mar-21;Spotify;#¿NOMBRE?;Bad Bunny;HACIENDO QUE ME AMAS;Electrónica;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Camilo;Ropa Cara;Reggaeton;España
mar-21;Spotify;#¿NOMBRE?;Bad Bunny;BOOKER T;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;JHAYCO, Bad Bunny;CÓMO SE SIENTE - Remix;Dembow;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Justin Bieber, Daniel Caesar, GIV?ON;Peaches (feat. Daniel Caesar & Giveon);Reggaeton;Estados Unidos
mar-21;Spotify;#¿NOMBRE?;Bizarrap, L-Gante;L-Gante: Bzrp Music Sessions, Vol.38;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;drivers license;Reggaeton;Estados Unidos
mar-21;Spotify;#¿NOMBRE?;Camilo;Vida de Rico;Reggaeton;Colombia
mar-21;Spotify;#¿NOMBRE?;Jerry Di;Mi Cuarto;Reggaeton;Panamá
mar-21;Spotify;#¿NOMBRE?;Dua Lipa, DaBaby;Levitating (feat. DaBaby);Reggaeton;Reino Unido
mar-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Camilo;Tattoo - Remix with Camilo;R&B;Colombia
mar-21;Spotify;#¿NOMBRE?;Harry Styles;Watermelon Sugar;Reggaeton;Reino Unido
mar-21;Spotify;#¿NOMBRE?;Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra;En Tu Cuerpo - Remix;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Ozuna, Camilo;Despeinada;Rock;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Dua Lipa;Don't Start Now;Pop;Reino Unido
mar-21;Spotify;#¿NOMBRE?;Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell;Aloha;Pop;Colombia
mar-21;Spotify;#¿NOMBRE?;Piso 21, Maluma;Más De La Una;Hip-Hop;Estados Unidos
mar-21;Spotify;#¿NOMBRE?;The Weeknd;Save Your Tears;K-Pop;Canada
mar-21;Spotify;#¿NOMBRE?;Anuel AA, Ozuna;Antes;R&B/Hip-Hop;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;KEVVO, Arcángel, Becky G, Darell;Te Va Bien (feat. Darell);Pop;República Dominicana
mar-21;Spotify;#¿NOMBRE?;KAROL G;Ay, DiOs Mío!;Reggaeton;Colombia
mar-21;Spotify;#¿NOMBRE?;Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön;La Forma en Que Me Miras;R&B/Pop;España
mar-21;Spotify;#¿NOMBRE?;Lele Pons, Guaynaa;Se Te Nota (with Guaynaa);Reggaeton;Venezuela
mar-21;Spotify;#¿NOMBRE?;Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers;3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix;Pop;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Bad Bunny, Daddy Yankee;La Santa;R&B/Alternative;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Flow La Movie, Nio Garcia, Casper Magico;Travesuras;Pop;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Simon la Letra, Pablo Chill-E;Bloqueame;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Sech, J Balvin;La Luz;Vallenato;Panama
mar-21;Spotify;#¿NOMBRE?;Kiddtetoon, Diego Smith, Ozuna;Illuminati - Remix;Reggaeton;Chile
mar-21;Spotify;#¿NOMBRE?;Paloma Mami;Traumada;Pop Latino;Chile
mar-21;Spotify;#¿NOMBRE?;Yan Block, Jay Wheeler, DJ Nelson;Vete Pal Carajo;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka;La Jeepeta - Remix;Género Musical;Estados Unidos
mar-21;Spotify;#¿NOMBRE?;Jeeiph;Bonita;Reggaeton;Argentina
mar-21;Spotify;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic;Leave The Door Open;Reggaeton;Estados Unidos
mar-21;Spotify;#¿NOMBRE?;Brytiago, Jay Wheeler;Desnudarte;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;KAROL G, Nicki Minaj;Tusa;Reggaeton;Colombia
mar-21;Spotify;#¿NOMBRE?;Paloma Mami;For Ya;Reggaeton;Chile
mar-21;Spotify;#¿NOMBRE?;Maluma;Agua de Jamaica;Reggaeton;República Dominicana
mar-21;Spotify;#¿NOMBRE?;Doja Cat;Streets;Reggaeton;Estados Unidos
mar-21;Spotify;#¿NOMBRE?;Alex Rose, Rauw Alejandro;Me Fije;Trap;Venezuela
mar-21;Spotify;#¿NOMBRE?;Bad Bunny;A Tu Merced;Reggaeton;Reino Unido
mar-21;Spotify;#¿NOMBRE?;Drago200, Pablo Chill-E, Ak4:20;No Está Interesada;Pop;Chile
mar-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Arcángel, Randy;Soy Una Gargola;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Paloma Mami;Que Wea;Pop Latino;Chile
mar-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Dile a El;Pop;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Bad Bunny, Jowell & Randy, Ñengo Flow;Safaera;Electrónica;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;JHAYCO, J Balvin, Bad Bunny;No Me Conoce - Remix;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Anuel AA, Bad Bunny;Hasta Que Dios Diga;Reggaeton;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;J Balvin, Bad Bunny;LA CANCIÓN;Rock;Puerto Rico
mar-21;Spotify;#¿NOMBRE?;Papu DJ, L-Gante;L-Gante: RKT SESSIONS #1;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Los Legendarios, Wisin, JHAYCO;Fiel;Reggaeton;Chile
abr-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Myke Towers;Pareja Del Año;Reggaeton;Argentina
abr-21;Spotify;#¿NOMBRE?;Nio Garcia, Flow La Movie;AM;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Sech;911;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Myke Towers, Juhn;Bandido;Reggaeton;Venezuela
abr-21;Spotify;#¿NOMBRE?;KAROL G, Mariah Angeliq;EL MAKINON;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;Bad Bunny, JHAYCO;DÁKITI;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Myke Towers;Explícito;Pop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Bad Bunny, ROSALÍA;LA NOCHE DE ANOCHE;Reggaeton;España
abr-21;Spotify;#¿NOMBRE?;Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy;No Te Enamores - Remix;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Rochy RD, Myke Towers, Nicki Nicole;Ella No Es Tuya - Remix;Reggaeton;Argentina
abr-21;Spotify;#¿NOMBRE?;Boza;Hecha Pa' Mi;Rap;República Dominicana
abr-21;Spotify;#¿NOMBRE?;Selena Gomez, Rauw Alejandro;Baila Conmigo (with Rauw Alejandro);Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor;Juju Juju;Pop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Anuel AA;Reloj;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;Ak4:20;Skyline;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie;Travesuras - Remix;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;Bad Bunny;TE MUDASTE;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Justin Bieber, Daniel Caesar, GIV?ON;Peaches (feat. Daniel Caesar & Giveon);Reggaeton;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Nicky Jam, Romeo Santos;Fan de Tus Fotos;Reggaeton;Argentina
abr-21;Spotify;#¿NOMBRE?;Nicky Jam, Myke Towers;Polvo;Pop;Panamá
abr-21;Spotify;#¿NOMBRE?;Manuel Turizo, Rauw Alejandro, Myke Towers;La Nota;Dembow;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Ak4:20;Siempre Fine;Pop;Chile
abr-21;Spotify;#¿NOMBRE?;Kali Uchis;telepatía;Reggaeton;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Daddy Yankee;EL PONY;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;Alex Rose, Rauw Alejandro;Me Fije;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Gera MX, Christian Nodal;Botella Tras Botella;Pop;Venezuela
abr-21;Spotify;#¿NOMBRE?;Wisin, Myke Towers, Los Legendarios;Mi Niña;R&B/Hip-Hop;México
abr-21;Spotify;#¿NOMBRE?;Justin Quiles;Ponte Pa' Mi;Pop;República Dominicana
abr-21;Spotify;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic;Leave The Door Open;Electrónica;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Camilo, Evaluna Montaner;Machu Picchu;R&B/Hip-Hop;Panamá
abr-21;Spotify;#¿NOMBRE?;JHAYCO;Christian Dior;R&B/Pop;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell;Aloha;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Daddy Yankee;PROBLEMA;Rock;República Dominicana
abr-21;Spotify;#¿NOMBRE?;KEVIN ROLDAN, Bryant Myers, Lyanno;HASTA ABAJO;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;KAROL G, Wisin & Yandel, Nicky Jam, Ivy Queen, Zion, Alberto Stylee;LEYENDAS;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Bizarrap, L-Gante;L-Gante: Bzrp Music Sessions, Vol.38;Hip-Hop;Argentina
abr-21;Spotify;#¿NOMBRE?;Ozuna, J Balvin, Chencho Corleone;Una Locura;Vallenato;Chile
abr-21;Spotify;#¿NOMBRE?;Manuel Turizo, Wisin & Yandel;Mala Costumbre;Reggaeton;República Dominicana
abr-21;Spotify;#¿NOMBRE?;Lil Nas X;MONTERO (Call Me By Your Name);K-Pop;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;The Weeknd;Blinding Lights;Pop;España
abr-21;Spotify;#¿NOMBRE?;KAROL G;BICHOTA;Pop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Ak4:20;Rata Tan Tan;Pop Latino;Chile
abr-21;Spotify;#¿NOMBRE?;KAROL G, Anuel AA, J Balvin;LOCATION;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Rauw Alejandro, J Balvin;De Cora <3;Reggaeton;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Farruko;La Tóxica;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Migrantes, Alico;Si Me Tomo Una Cerveza;Bachata;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;J Balvin, Dua Lipa, Bad Bunny, Tainy;UN DIA (ONE DAY) (Feat. Tainy);Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Paloma Mami;Religiosa;Reggaeton;Chile
abr-21;Spotify;#¿NOMBRE?;The Weeknd, Ariana Grande;Save Your Tears (with Ariana Grande) (Remix);Pop;Canada
abr-21;Spotify;#¿NOMBRE?;Maluma;Hawái;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;Dua Lipa, DaBaby;Levitating (feat. DaBaby);Reggaeton;Reino Unido
abr-21;Spotify;#¿NOMBRE?;Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi;La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix;Trap;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Mora, Lunay;Cuando Sera;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;JHAYCO, Bad Bunny;CÓMO SE SIENTE - Remix;Reggaeton;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Mora, JHAYCO;512;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;Pop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;AURORA;Runaway;Reggaeton;Canadá
abr-21;Spotify;#¿NOMBRE?;Ak4:20;Hipócritas;Pop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;KEVVO, Arcángel, Becky G, Darell;Te Va Bien (feat. Darell);Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;C. Tangana, Niño de Elche, La Húngara;Tú Me Dejaste De Querer;Reggaeton;España
abr-21;Spotify;#¿NOMBRE?;KHEA, Duki;WACHA;Reggaeton;Argentina
abr-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Guaynaa;Chica Ideal;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Rusherking, KHEA, Duki, Maria Becerra, LIT killah, Tiago PZK;Además de Mí - Remix;Pop Latino;Colombia
abr-21;Spotify;#¿NOMBRE?;Camilo, El Alfa;BEBÉ;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;Bad Bunny;HACIENDO QUE ME AMAS;Hip-Hop;Colombia
abr-21;Spotify;#¿NOMBRE?;Yeinomercy, KEISHON TRIGGA, Luxian, S4vage;Dale Corte (feat. Luxian, Keishon Trigga, & S4vage);Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Dua Lipa;Don't Start Now;Pop;Reino Unido
abr-21;Spotify;#¿NOMBRE?;Simon la Letra, Pablo Chill-E;Bloqueame;Rock;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko;Relación - Remix;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Maluma, Lenny Tavárez, Justin Quiles;Parce (feat. Justin Quiles);R&B/Hip-Hop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Jay Wheeler;Viendo el Techo;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Super Yei, Sammy Baby, Jone Quest, Myke Towers, Lenny Tavárez, Rafa Pabön;La Forma en Que Me Miras;Pop;Colombia
abr-21;Spotify;#¿NOMBRE?;Camilo;Vida de Rico;Electrónica;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Bad Bunny, Daddy Yankee;La Santa;Reggaeton;Panamá
abr-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Camilo;Tattoo - Remix with Camilo;Hip-Hop;Colombia
abr-21;Spotify;#¿NOMBRE?;Wisin, Yandel, Farruko, Jon Z, Don Chezina, Chencho Corleone, Myke Towers;3G (feat. Jon Z, Don Chezina, Chencho Corleone & Myke Towers) - Remix;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Harry Styles;Watermelon Sugar;Reggaeton;Reino Unido
abr-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Mr. Naisgai;2/Catorce;Reggaeton;España
abr-21;Spotify;#¿NOMBRE?;J Balvin;Tu Veneno;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;J Balvin, Bad Bunny;LA CANCIÓN;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;The Weeknd;Save Your Tears;Pop;Canada
abr-21;Spotify;#¿NOMBRE?;Justin Quiles;Jeans;Reggaeton;Chile
abr-21;Spotify;#¿NOMBRE?;Ozuna, Camilo;Despeinada;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Lyanno, Rauw Alejandro, Lenny Tavárez, Maria Becerra;En Tu Cuerpo - Remix;Pop;Italia
abr-21;Spotify;#¿NOMBRE?;Myke Towers;MÍRENME AHORA;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Nio Garcia, Rauw Alejandro, Lenny Tavárez, Myke Towers, Casper Magico, Darell;Mírame - Remix;Reggaeton;Venezuela
abr-21;Spotify;#¿NOMBRE?;Bad Bunny;A Tu Merced;Trap;Chile
abr-21;Spotify;#¿NOMBRE?;Jerry Di;Mi Cuarto;Pop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Piso 21, Maluma;Más De La Una;Pop;Chile
abr-21;Spotify;#¿NOMBRE?;Manuel Turizo, Justin Quiles, Dalex;Cosas Malas;Reggaeton;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Sech;Wao;Vallenato;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;Bad Bunny;Si Estuviésemos Juntos;Pop Latino;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;NATTI NATASHA, Cazzu, FARIANA, La Duraca;Las Nenas (feat. La Duraca);Reggaeton;España
abr-21;Spotify;#¿NOMBRE?;Nio Garcia, Anuel AA, Myke Towers, Brray, Juanka;La Jeepeta - Remix;Pop;Puerto Rico
abr-21;Spotify;#¿NOMBRE?;KAROL G;Ay, DiOs Mío!;Reggaeton;Colombia
abr-21;Spotify;#¿NOMBRE?;JHAYCO, J Balvin, Bad Bunny;No Me Conoce - Remix;Reggaeton;Argentina
abr-21;Spotify;#¿NOMBRE?;Jeeiph;Bonita;Reggaeton;México
abr-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;drivers license;Pop;Estados Unidos
abr-21;Spotify;#¿NOMBRE?;Bad Bunny, Mora;Una Vez;R&B/Pop;Argentina
may-21;Spotify;#¿NOMBRE?;Los Legendarios, Wisin, JHAYCO;Fiel;Pop;Colombia
may-21;Spotify;#¿NOMBRE?;Sebastian Yatra, Myke Towers;Pareja Del Año;Pop;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Nio Garcia, Flow La Movie;AM;Reggaeton;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Rauw Alejandro;Todo De Ti;Pop Latino;República Dominicana
may-21;Spotify;#¿NOMBRE?;KAROL G, Mariah Angeliq;EL MAKINON;Reggaeton;España
may-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Mr. Naisgai;2/Catorce;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Sech;911;;Panama
may-21;Spotify;#¿NOMBRE?;Myke Towers, Juhn;Bandido;;República Dominicana
may-21;Spotify;#¿NOMBRE?;Crissin, Totoy El Frio, Natan & Shander;Poblado;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Gera MX, Christian Nodal;Botella Tras Botella;;Chile
may-21;Spotify;#¿NOMBRE?;Bad Bunny, JHAYCO;DÁKITI;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Myke Towers;Explícito;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Sech;Sal y Perrea;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;TINI, Maria Becerra;Miénteme;;Argentina
may-21;Spotify;#¿NOMBRE?;Bad Bunny, ROSALÍA;LA NOCHE DE ANOCHE;;España
may-21;Spotify;#¿NOMBRE?;Milly, Farruko, Nio Garcia, Jay Wheeler, Amenazzy;No Te Enamores - Remix;;Argentina
may-21;Spotify;#¿NOMBRE?;Arcángel, Jay Wheeler, Miky Woodz;Si Te Veo;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;BTS;Butter;;Corea del Sur
may-21;Spotify;#¿NOMBRE?;Boza;Hecha Pa' Mi;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Selena Gomez, Rauw Alejandro;Baila Conmigo (with Rauw Alejandro);;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Rauw Alejandro, Anuel AA;Reloj;;Panamá
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;good 4 u;;República Dominicana
may-21;Spotify;#¿NOMBRE?;El Alfa, El Cherry Scom, CJ;La Mamá de la Mamá;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Mora, JHAYCO;512;;Colombia
may-21;Spotify;#¿NOMBRE?;Rochy RD, Myke Towers, Nicki Nicole;Ella No Es Tuya - Remix;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Nio Garcia, Casper Magico, Ozuna, Wisin & Yandel, Myke Towers, Flow La Movie;Travesuras - Remix;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Maluma, Beéle, Rauw Alejandro, Mambo Kingz, DJ Luian, Darell;Aloha;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;El Futuro Fuera De Orbita, Harry Nach, La Nevula23 Productor;Juju Juju;;Argentina
may-21;Spotify;#¿NOMBRE?;Ak4:20;Skyline;;Chile
may-21;Spotify;#¿NOMBRE?;Nicky Jam, Romeo Santos;Fan de Tus Fotos;;Chile
may-21;Spotify;#¿NOMBRE?;Manuel Turizo, Rauw Alejandro, Myke Towers;La Nota;;Chile
may-21;Spotify;#¿NOMBRE?;Bad Bunny;TE MUDASTE;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Wisin, Myke Towers, Los Legendarios;Mi Niña;;República Dominicana
may-21;Spotify;#¿NOMBRE?;Nicky Jam, Myke Towers;Polvo;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Alex Rose, Rauw Alejandro;Me Fije;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;KAROL G, Wisin & Yandel, Nicky Jam, Ivy Queen, Zion, Alberto Stylee;LEYENDAS;;Chile
may-21;Spotify;#¿NOMBRE?;Justin Quiles;Ponte Pa' Mi;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Ozuna, J Balvin, Chencho Corleone;Una Locura;;Colombia
may-21;Spotify;#¿NOMBRE?;KEVIN ROLDAN, Bryant Myers, Lyanno;HASTA ABAJO;;Argentina
may-21;Spotify;#¿NOMBRE?;Daddy Yankee;PROBLEMA;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Ak4:20;Siempre Fine;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;deja vu;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Bruno Mars, Anderson .Paak, Silk Sonic;Leave The Door Open;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Bizarrap, L-Gante;L-Gante: Bzrp Music Sessions, Vol.38;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Justin Bieber, Daniel Caesar, GIV?ON;Peaches (feat. Daniel Caesar & Giveon);;Estados Unidos
may-21;Spotify;#¿NOMBRE?;JHAYCO;Christian Dior;;Chile
may-21;Spotify;#¿NOMBRE?;Kali Uchis;telepatía;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Lil Nas X;MONTERO (Call Me By Your Name);;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Manuel Turizo, Wisin & Yandel;Mala Costumbre;;España
may-21;Spotify;#¿NOMBRE?;NATTI NATASHA, Becky G;Ram Pam Pam;;Colombia
may-21;Spotify;#¿NOMBRE?;Camilo, Evaluna Montaner;Machu Picchu;;Chile
may-21;Spotify;#¿NOMBRE?;Olivia Rodrigo;drivers license;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Jossef, Jamby El Favo, Eix;Persia - Remix;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Dua Lipa, DaBaby;Levitating (feat. DaBaby);;Reino Unido
may-21;Spotify;#¿NOMBRE?;Pablo Alborán;Saturno;;España
may-21;Spotify;#¿NOMBRE?;Juhn, Jay Wheeler;Fragancia;;Colombia
may-21;Spotify;#¿NOMBRE?;Lunay, Chris Jedi, Chencho Corleone;VUDÚ;;Estados Unidos
may-21;Spotify;#¿NOMBRE?;KAROL G;BICHOTA;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Doja Cat, SZA;Kiss Me More (feat. SZA);;Estados Unidos
may-21;Spotify;#¿NOMBRE?;Ak4:20;Rata Tan Tan;;Chile
may-21;Spotify;#¿NOMBRE?;J Balvin, Dua Lipa, Bad Bunny, Tainy;UN DIA (ONE DAY) (Feat. Tainy);;Puerto Rico
may-21;Spotify;#¿NOMBRE?;The Weeknd;Blinding Lights;;Canada
may-21;Spotify;#¿NOMBRE?;Daddy Yankee;EL PONY;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Sech;Wao;;Argentina
may-21;Spotify;#¿NOMBRE?;KAROL G, Anuel AA, J Balvin;LOCATION;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Jay Wheeler, Myke Towers, Rauw Alejandro, DJ Nelson, JHAYCO, Lunay, Kendo Kaponi;La Curiosidad (feat. Dj Nelson, JHAYCO, Lunay & Kendo Kaponi) - Blue Grand Prix Remix;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Maluma;Hawái;;Puerto Rico
may-21;Spotify;#¿NOMBRE?;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;;Argentina
