Fecha;Medio;Año;Posición;Artista;Canción;Nacionalidad;Genero
Enero;Spotify;2022;1;Standly;Pégate;CL;Urbano
Enero;Spotify;2022;2;Rauw Alejandro, Chencho Corleone;Desesperados;PR, PR;Urbano
Enero;Spotify;2022;3;Standly, El Barto;Mi Gata;CL, CL;Urbano
Enero;Spotify;2022;4;Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile;Los Malvekes;CL, CL;Urbano
Enero;Spotify;2022;5;Tainy, Bad Bunny, Julieta Venegas;Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);PR, PR, MX;Urbano
Enero;Spotify;2022;6;Bad Bunny;Yonaguni;PR;Urbano
Enero;Spotify;2022;7;Blessd, Justin Quiles, Lenny Tavárez;Medallo;CO, PR, PR;Urbano
Enero;Spotify;2022;8;Boza, Lunay, Lenny Tavárez, Juhn, Beéle;Ella - Remix;PA, PR, PR, PR, CO;Urbano
Enero;Spotify;2022;9;JOSEPE EL DEMENTE, Sayian Jimmy;Morena Cachetona;CL, CL;Urbano
Enero;Spotify;2022;10;Marcianeke;Qué Pasa?;CL;Urbano
Enero;Spotify;2022;11;Cris Mj;Una Noche en Medellín;CL;Urbano
Enero;Spotify;2022;12;Aventura, Bad Bunny;Volví;US, PR;Latino/Tropical
Enero;Spotify;2022;13;Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY;MONEYMAN (feat. Galee Galee & ITHAN NY);CL, CL, CL, CL;Urbano
Enero;Spotify;2022;14;Anuel AA, Myke Towers, JHAYCO;Súbelo;PR, PR, PR;Urbano
Enero;Spotify;2022;15;Young Cister;Casi Amor De Verano;CL;Urbano
Enero;Spotify;2022;16;JHAYCO, Anuel AA;Ley Seca;PR, PR;Urbano
Enero;Spotify;2022;17;Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole;Entre Nosotros (Remix) [con Nicki Nicole];AR, AR, AR;Urbano
Enero;Spotify;2022;18;Pailita, Marcianeke;Dimelo Ma;CL;Urbano
Enero;Spotify;2022;19;Bizarrap, Tiago PZK;Tiago PZK: Bzrp Music Sessions, Vol. 48;AR, AR;Urbano
Enero;Spotify;2022;20;Rvssian, Rauw Alejandro, Chris Brown;Nostálgico;JM, PR, US;Urbano
Enero;Spotify;2022;21;Elton John, Dua Lipa, PNAU;Cold Heart - PNAU Remix;GB, GB, AU;Pop
Enero;Spotify;2022;22;zzoilo, Aitana;Mon Amour - Remix;ES, ES;Pop
Enero;Spotify;2022;23;Alvaro Diaz, Rauw Alejandro;Problemón;PR, PR;Urbano
Enero;Spotify;2022;24;Nickoog Clk, Izahn, Standly;Mi Waxita;CL, CL;Urbano
Enero;Spotify;2022;25;ITHAN NY, Marcianeke;Las Naik;CL, CL;Urbano
Enero;Spotify;2022;26;Mora, Bad Bunny, Sech;Volando - Remix;SE, PR, PA;Urbano
Enero;Spotify;2022;27;Cris Mj;Locura y Maldad;CL;Urbano
Enero;Spotify;2022;28;Bad Bunny, JHAYCO;DÁKITI;PR, PR;Urbano
Enero;Spotify;2022;29;El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel;Flaytiando;CL, CL, CL, CL. CL;Urbano
Enero;Spotify;2022;30;Tiago PZK, Trueno;Salimo de Noche;AR, AR;Urbano
Enero;Spotify;2022;31;Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge;Dele Cotele 3;CL, CL, CL;Urbano
Enero;Spotify;2022;32;TINI, L-Gante;Bar;AR;Urbano
Enero;Spotify;2022;33;Arte Elegante, Marcianeke;En las Malas y Buenas;CL;Urbano
Enero;Spotify;2022;34;Harry Nach, Marcianeke;¿Por Qué Te Enojái?;CL;Urbano
Enero;Spotify;2022;35;Randy, Ape Drums;23 (With Ape Drums);US, US;Urbano
Enero;Spotify;2022;36;Farruko;Pepas;PR;Urbano
Enero;Spotify;2022;37;Polimá Westcoast, Pablo Chill-E, Arón Piper;Cu4tro;CL, CL;Urbano
Enero;Spotify;2022;38;Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez;Se Le Ve;PA, PR, PA, PR, PR, PR, PR;Urbano
Enero;Spotify;2022;39;Myke Towers;ALMAS GEMELAS;PR;Urbano
Enero;Spotify;2022;40;J Balvin, Sech;Una Nota;CO, PA;Urbano
Enero;Spotify;2022;41;Nio Garcia, J Balvin, Bad Bunny;AM Remix;PR, CO, PR;Urbano
Enero;Spotify;2022;42;Rauw Alejandro;Todo De Ti;PR;Urbano
Enero;Spotify;2022;43;Drago200, Ak4:20;TOTA;CL;Urbano
Enero;Spotify;2022;44;Maluma;Sobrio;CO;Urbano
Enero;Spotify;2022;45;Trueno;DANCE CRIP;AR;Urbano
Enero;Spotify;2022;46;Balbi El Chamako, Marcianeke, El BAI;Ponle;CL, CL, CL;Urbano
Enero;Spotify;2022;47;Rauw Alejandro;Cúrame;PR;Urbano
Enero;Spotify;2022;48;TINI, Maria Becerra;Miénteme;AR, AR;Pop
Enero;Spotify;2022;49;Bad Bunny;A Tu Merced;PR;Urbano
Enero;Spotify;2022;50;Tiago PZK, LIT killah;Entre Nosotros;AR;Urbano
Enero;Spotify;2022;51;Pailita, Big Cvyu;Hooka;CL, CL, CL;Urbano
Enero;Spotify;2022;52;Galee Galee, Harry Nach, Pablo Chill-E;Big Cut;CL, CL;Urbano
Enero;Spotify;2022;53;KAROL G;SEJODIOTO;CO;Urbano
Enero;Spotify;2022;54;Sebastian Yatra, Myke Towers;Pareja Del Año;CO, PR;Urbano
Enero;Spotify;2022;55;Sebastian Yatra;Tacones Rojos;CO;Urbano
Enero;Spotify;2022;56;Bad Bunny;120;PR;Urbano
Enero;Spotify;2022;57;CKay, Dj Yo!, AX'EL;love nwantiti (feat. Dj Yo! & AX'EL) - Remix;NG, MU;Latino/Tropical
Enero;Spotify;2022;58;Imagine Dragons, JID, Arcane, League of Legends;Enemy (with JID) - from the series Arcane League of Legends;US, US, GB;Pop
Enero;Spotify;2022;59;J Balvin, Maria Becerra;Qué Más Pues?;CO, AR;Urbano
Enero;Spotify;2022;60;Duki, Ak4:20, Juhn, Juanka;BICI;PR, PR;Urbano
Enero;Spotify;2022;61;El Jordan 23;Anti Rana;CL;Urbano
Enero;Spotify;2022;62;Wisin, JHAYCO, Ozuna, Los Legendarios;Emojis de Corazones (feat. Los Legendarios);PR, PR, PR, PR;Urbano
Enero;Spotify;2022;63;Rauw Alejandro;Sexo Virtual;PR;Urbano
Enero;Spotify;2022;64;Bad Bunny, Daddy Yankee;La Santa;PR, PR;Urbano
Enero;Spotify;2022;65;Don Omar, Nio Garcia;Se Menea;PR, PR;Urbano
Enero;Spotify;2022;66;Justin Quiles;Colorín Colorado;PR;Urbano
Enero;Spotify;2022;67;Tiësto, KAROL G;Don't Be Shy;NL, CO;Urbano
Enero;Spotify;2022;68;Bad Bunny, ROSALÍA;LA NOCHE DE ANOCHE;PR, ES;Urbano
Enero;Spotify;2022;69;Pablo Alborán;Saturno;ES;Pop
Enero;Spotify;2022;70;Bad Bunny, Mora;Una Vez;PR, SE;Urbano
Enero;Spotify;2022;71;Sech, JHAYCO;911 (Remix);PA, PR;Urbano
Enero;Spotify;2022;72;Justin Quiles, Chimbala, Zion & Lennox;Loco;PR, DO, US;Urbano
Enero;Spotify;2022;73;Dua Lipa;Don't Start Now;GB;Pop
Enero;Spotify;2022;74;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;PR, PR, PR;Urbano
Enero;Spotify;2022;75;Duki;TOP 5;AR;Urbano
Enero;Spotify;2022;76;Anuel AA;Dictadura;PR;Urbano
Enero;Spotify;2022;77;Cris Mj, Marcianeke;Bichiyal;CL, CL;Urbano
Enero;Spotify;2022;78;Natalia Lafourcade;Hasta la Raíz;MX;Urbano
Enero;Spotify;2022;79;Farruko, Victor Cardenas, Dj Adoni;El Incomprendido;PR, CO;Urbano
Enero;Spotify;2022;80;Bad Bunny;TE MUDASTE;PR;Urbano
Enero;Spotify;2022;81;Rauw Alejandro, Mr. Naisgai;2/Catorce;PR;Urbano
Enero;Spotify;2022;82;Santaferia;Algún Día Volverás;CL;Latino/Tropical
Enero;Spotify;2022;83;Bad Bunny;Si Veo a Tu Mamá;PR;Urbano
Enero;Spotify;2022;84;Sech, DJ Khaled;Borracho;PA, US;Urbano
Enero;Spotify;2022;85;Mora, JHAYCO;512;SE, PR;Urbano
Enero;Spotify;2022;86;Marcianeke, Cris Mj;Tussi Code Mari;CL, CL;Urbano
Enero;Spotify;2022;87;The Kid LAROI, Justin Bieber;STAY (with Justin Bieber);AU, CA;Pop
Enero;Spotify;2022;88;Dua Lipa, DaBaby;Levitating (feat. DaBaby);GB, US;Pop
Enero;Spotify;2022;89;Bad Bunny;Vete;PR;Urbano
Enero;Spotify;2022;90;Bad Bunny;Si Estuviésemos Juntos;PR;Urbano
Enero;Spotify;2022;91;Marc Seguí, Rauw Alejandro, Pol Granch;Tiroteo - Remix;ES, PR, ES;Urbano
Enero;Spotify;2022;92;Santaferia;EL Gil De Tu Ex;CL;Latino/Tropical
Enero;Spotify;2022;93;J Balvin, Bad Bunny;LA CANCIÓN;CO, PR;Urbano
Enero;Spotify;2022;94;Pablito Pesadilla, Harry Nach, Marcianeke, Pablo Chill-E;Bella;CL, CL;Urbano
Enero;Spotify;2022;95;J Balvin, KAROL G, Nicky Jam, Crissin, Totoy El Frio, Natan & Shander;Poblado - Remix;CO, CO, PR, CO, CO, BE;Urbano
Enero;Spotify;2022;96;JHAYCO, Bad Bunny;CÓMO SE SIENTE - Remix;PR, PR;Urbano
Enero;Spotify;2022;97;Bayron Fire, Amara Ignacia;Complices;CL;Urbano
Enero;Spotify;2022;98;Doja Cat;Woman;US;Pop
Enero;Spotify;2022;99;El Jordan 23, Cris Mj;Ta' Soltera;CL;Urbano
Enero;Spotify;2022;100;Wisin, Camilo, Los Legendarios;Buenos Días;PR, ES, PR;Urbano
Febrero;Spotify;2022;1;Cris Mj;Una Noche en Medellín;CL;Urbano
Febrero;Spotify;2022;2;Becky G, KAROL G;MAMIII;US, CO;Urbano
Febrero;Spotify;2022;3;Standly;Pégate;CL;Urbano
Febrero;Spotify;2022;4;Rauw Alejandro, Chencho Corleone;Desesperados;PR, PR;Urbano
Febrero;Spotify;2022;5;Pailita, Cris Mj, Big Cvyu;Dime Tú;CL;Urbano
Febrero;Spotify;2022;6;Standly, El Barto;Mi Gata;CL, CL;Urbano
Febrero;Spotify;2022;7;"Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj";Ponle - Remix;CL, CL, CL, FR, PR, CL;Urbano
Febrero;Spotify;2022;8;El Jordan 23, Standly;Bailando;CL, CL;Urbano
Febrero;Spotify;2022;9;Tainy, Bad Bunny, Julieta Venegas;Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);PR, PR, MX;Urbano
Febrero;Spotify;2022;10;Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile;Los Malvekes;CL, CL;Urbano
Febrero;Spotify;2022;11;Bad Bunny;Yonaguni;PR;Urbano
Febrero;Spotify;2022;12;El Jordan 23;Anti Rana;CL, CL;Urbano
Febrero;Spotify;2022;13;La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA;Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix];ES, ES, ES, ES, ES;Urbano
Febrero;Spotify;2022;14;JOSEPE EL DEMENTE, Sayian Jimmy;Morena Cachetona;CL, CL;Urbano
Febrero;Spotify;2022;15;Polimá Westcoast, Pailita;ULTRA SOLO;CL;Urbano
Febrero;Spotify;2022;16;Blessd, Justin Quiles, Lenny Tavárez;Medallo;CO, PR, PR;Urbano
Febrero;Spotify;2022;17;El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel;Flaytiando;CL, CL, CL, CL, CL;Urbano
Febrero;Spotify;2022;18;Aventura, Bad Bunny;Volví;US, PR;Latino/Tropical
Febrero;Spotify;2022;19;Boza, Lunay, Lenny Tavárez, Juhn, Beéle;Ella - Remix;PA, PR, PR, PR, CO;Urbano
Febrero;Spotify;2022;20;Bad Bunny;A Tu Merced;PR;Urbano
Febrero;Spotify;2022;21;Bad Bunny, JHAYCO;DÁKITI;PR, PR;Urbano
Febrero;Spotify;2022;22;Bizarrap, Tiago PZK;Tiago PZK: Bzrp Music Sessions, Vol. 48;AR, AR;Urbano
Febrero;Spotify;2022;23;Young Cister;Casi Amor De Verano;CL;Urbano
Febrero;Spotify;2022;24;Elton John, Dua Lipa, PNAU;Cold Heart - PNAU Remix;GB, GB, AU;Pop
Febrero;Spotify;2022;25;Alvaro Diaz, Rauw Alejandro;Problemón;PR, PR;Urbano
Febrero;Spotify;2022;26;Rvssian, Rauw Alejandro, Chris Brown;Nostálgico;JM, PR, US;Urbano
Febrero;Spotify;2022;27;Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez;Se Le Ve;PA, PR, PA, PR, PR, PR, PR;Urbano
Febrero;Spotify;2022;28;Marcianeke;Qué Pasa?;CL;Urbano
Febrero;Spotify;2022;29;Bad Bunny, Daddy Yankee;La Santa;PR, PR;Urbano
Febrero;Spotify;2022;30;Nickoog Clk, Pailita, Simon la Letra, Standly;Phillie y Botella (Remix);CL, CL, CL;Urbano
Febrero;Spotify;2022;31;Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY;MONEYMAN (feat. Galee Galee & ITHAN NY);CL, CL, CL, CL;Urbano
Febrero;Spotify;2022;32;Mora, Bad Bunny, Sech;Volando - Remix;SE, PR, PA;Urbano
Febrero;Spotify;2022;33;Cris Mj;Locura y Maldad;CL;Urbano
Febrero;Spotify;2022;34;JHAYCO, Anuel AA;Ley Seca;PR, PR;Urbano
Febrero;Spotify;2022;35;Marcianeke;Waka Waka;CL;Urbano
Febrero;Spotify;2022;36;zzoilo, Aitana;Mon Amour - Remix;ES, ES;Pop
Febrero;Spotify;2022;37;Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole;Entre Nosotros (Remix) [con Nicki Nicole];AR, AR, AR;Urbano
Febrero;Spotify;2022;38;Nickoog Clk, Izahn, Standly;Mi Waxita;CL, CL, CL;Urbano
Febrero;Spotify;2022;39;Anuel AA, Myke Towers, JHAYCO;Súbelo;PR,PR,PR;Urbano
Febrero;Spotify;2022;40;Pailita, Marcianeke;Dimelo Ma;CL;Urbano
Febrero;Spotify;2022;41;TINI, L-Gante;Bar;AR;Pop
Febrero;Spotify;2022;42;Tiago PZK, Trueno;Salimo de Noche;AR, AR;Urbano
Febrero;Spotify;2022;43;Arte Elegante, Marcianeke;En las Malas y Buenas;CL;Urbano
Febrero;Spotify;2022;44;Young Cister, Duki;DOLCE;CL, AR;Urbano
Febrero;Spotify;2022;45;Bad Bunny, Mora;Una Vez;PR, PR;Urbano
Febrero;Spotify;2022;46;Nio Garcia, J Balvin, Bad Bunny;AM Remix;PR, CO, PR;Urbano
Febrero;Spotify;2022;47;Farruko;Pepas;PR;Urbano
Febrero;Spotify;2022;48;KAROL G;SEJODIOTO;CO;Urbano
Febrero;Spotify;2022;49;ITHAN NY, Marcianeke;Las Naik;CL, CL;Urbano
Febrero;Spotify;2022;50;Rauw Alejandro;Todo De Ti;PR;Urbano
Febrero;Spotify;2022;51;Drago200, Ak4:20;TOTA;CL;Urbano
Febrero;Spotify;2022;52;Adan La Amenaza, Yohancito, Marcianeke, El BAI, Pailita, Yordano El Menor, Balbi El Chamako, Jairo Vera, King Savagge;Dele Cotele 3;CL, CL, CL;Urbano
Febrero;Spotify;2022;53;Myke Towers;ALMAS GEMELAS;PR;Urbano
Febrero;Spotify;2022;54;Maluma;Sobrio;CO;Urbano
Febrero;Spotify;2022;55;Bad Bunny;Vete;PR;Urbano
Febrero;Spotify;2022;56;Polimá Westcoast, Pablo Chill-E, Arón Piper;Cu4tro;CL, CL;Urbano
Febrero;Spotify;2022;57;Bad Bunny;TE MUDASTE;PR;Urbano
Febrero;Spotify;2022;58;Bad Bunny;Si Estuviésemos Juntos;PR;Urbano
Febrero;Spotify;2022;59;Pailita, Big Cvyu;Hooka;CL, CL;Urbano
Febrero;Spotify;2022;60;Bad Bunny;La Difícil;PR;Urbano
Febrero;Spotify;2022;61;Bad Bunny;Si Veo a Tu Mamá;PR;Urbano
Febrero;Spotify;2022;62;Bad Bunny;La Zona;PR;Urbano
Febrero;Spotify;2022;63;J Balvin, Sech;Una Nota;CO, PA;Urbano
Febrero;Spotify;2022;64;Sebastian Yatra;Tacones Rojos;CO;Urbano
Febrero;Spotify;2022;65;J Balvin, Bad Bunny;LA CANCIÓN;CO, PR;Urbano
Febrero;Spotify;2022;66;TINI, Maria Becerra;Miénteme;AR, AR;Pop
Febrero;Spotify;2022;67;Randy, Ape Drums;23 (With Ape Drums);US, US;Urbano
Febrero;Spotify;2022;68;C. Tangana;Demasiadas Mujeres;ES;Urbano
Febrero;Spotify;2022;69;Harry Nach, Marcianeke;¿Por Qué Te Enojái?;CL;Urbano
Febrero;Spotify;2022;70;Bad Bunny, ROSALÍA;LA NOCHE DE ANOCHE;PR, ES;Urbano
Febrero;Spotify;2022;71;Rauw Alejandro;Cúrame;PR;Urbano
Febrero;Spotify;2022;72;JHAYCO, Bad Bunny;CÓMO SE SIENTE - Remix;PR, PR;Urbano
Febrero;Spotify;2022;73;Imagine Dragons, JID, Arcane, League of Legends;Enemy (with JID) - from the series Arcane League of Legends;US, US, GB;Urbano
Febrero;Spotify;2022;74;J Balvin, Maria Becerra;Qué Más Pues?;CO, AR;Urbano
Febrero;Spotify;2022;75;Galee Galee, Harry Nach, Pablo Chill-E;Big Cut;CL, CL;Urbano
Febrero;Spotify;2022;76;Rauw Alejandro, Mr. Naisgai;2/Catorce;PR;Urbano
Febrero;Spotify;2022;77;Sebastian Yatra, Myke Towers;Pareja Del Año;CO, PR;Urbano
Febrero;Spotify;2022;78;Bad Bunny;120;PR;Urbano
Febrero;Spotify;2022;79;Tiago PZK, LIT killah;Entre Nosotros;AR;Urbano
Febrero;Spotify;2022;80;Bad Bunny;HACIENDO QUE ME AMAS;PR;Urbano
Febrero;Spotify;2022;81;Cris Mj, Marcianeke;Bichiyal;CL, CL;Urbano
Febrero;Spotify;2022;82;LIT killah;La Trampa es Ley;AR;Urbano
Febrero;Spotify;2022;83;JHAYCO, J Balvin, Bad Bunny;No Me Conoce - Remix;PR, CO, PR;Urbano
Febrero;Spotify;2022;84;DEKKO;12x3;CO;Urbano
Febrero;Spotify;2022;85;Pablo Alborán;Saturno;ES;Pop
Febrero;Spotify;2022;86;Bad Bunny, Jowell & Randy, Ñengo Flow;Safaera;PR, PR, PR;Urbano
Febrero;Spotify;2022;87;Dua Lipa;Don't Start Now;GB;Pop
Febrero;Spotify;2022;88;Bad Bunny, Ozuna, Farruko, Arcángel, Ñengo Flow, DJ Luian, Mambo Kingz;Diles;PR, PR, PR, PR, PR, PR, PR;Urbano
Febrero;Spotify;2022;89;Don Omar, Nio Garcia;Se Menea;PR, PR;Urbano
Febrero;Spotify;2022;90;Bad Bunny, Sech;Ignorantes;PR, PA;Urbano
Febrero;Spotify;2022;91;Nicky Jam;Ojos Rojos;PR;Urbano
Febrero;Spotify;2022;92;El Jordan 23, Cris Mj;Ta' Soltera;CL;Urbano
Febrero;Spotify;2022;93;Bad Bunny, Yaviah;Bichiyal;PR, PR;Urbano
Febrero;Spotify;2022;94;Jay Wheeler, DJ Nelson, Myke Towers;La Curiosidad;PR, PR, PR;Urbano
Febrero;Spotify;2022;95;ITHAN NY, Drakomafia, JulianoChieff;Piramide;CL;Urbano
Febrero;Spotify;2022;96;Sech, JHAYCO;911 (Remix);PA, PR;Urbano
Febrero;Spotify;2022;97;Justin Quiles;Colorín Colorado;PR;Urbano
Febrero;Spotify;2022;98;Santaferia;Algún Día Volverás;CL;Latino/Tropical
Febrero;Spotify;2022;99;Feid, KAROL G;FRIKI;CO, CO;Urbano
Febrero;Spotify;2022;100;Trueno;DANCE CRIP;AR;Urbano
Marzo;Spotify;2022;1;Polimá Westcoast, Pailita;ULTRA SOLO;CL;Urbano
Marzo;Spotify;2022;2;Cris Mj;Una Noche en Medellín;CL;Urbano
Marzo;Spotify;2022;3;Paulo Londra;Plan A;AR;Urbano
Marzo;Spotify;2022;4;Pailita, Cris Mj, Big Cvyu;Dime Tú;CL;Urbano
Marzo;Spotify;2022;5;Daddy Yankee, Bad Bunny;X ÚLTIMA VEZ;PR, PR;Urbano
Marzo;Spotify;2022;6;El Jordan 23, Standly;Bailando;CL, CL;Urbano
Marzo;Spotify;2022;7;Standly;Pégate;CL;Urbano
Marzo;Spotify;2022;8;Ak4:20, Pailita, Cris Mj;Me Arrepentí;CL;Urbano
Marzo;Spotify;2022;9;Daddy Yankee;RUMBATÓN;PR;Urbano
Marzo;Spotify;2022;10;Rauw Alejandro, Chencho Corleone;Desesperados;PR, PR;Urbano
Marzo;Spotify;2022;11;Becky G, KAROL G;MAMIII;US, CO;Urbano
Marzo;Spotify;2022;12;Daddy Yankee;REMIX;PR;Urbano
Marzo;Spotify;2022;13;El Jordan 23;Anti Rana;CL;Urbano
Marzo;Spotify;2022;14;Cris Mj, Marcianeke, Simon la Letra, Stars Music Chile;Los Malvekes;CL, CL;Urbano
Marzo;Spotify;2022;15;"Balbi El Chamako, El BAI, Marcianeke, Pailita, Young Cister, Jairo Vera, Harry Nach, Forest, Julianno Sosa, Franco ""El Gorilla"", Cris Mj";Ponle - Remix;CL, CL, CL, FR, PR, CL;Urbano
Marzo;Spotify;2022;16;Standly, El Barto;Mi Gata;CL, CL;Urbano
Marzo;Spotify;2022;17;Daddy Yankee, Sech;PARA SIEMPRE;PR, PA;Urbano
Marzo;Spotify;2022;18;Anitta;Envolver;BR;Urbano
Marzo;Spotify;2022;19;Alejo, Feid, ROBI;Pantysito;CO, BG;Urbano
Marzo;Spotify;2022;20;Daddy Yankee, Myke Towers;PASATIEMPO;PR, PR;Urbano
Marzo;Spotify;2022;21;Tainy, Bad Bunny, Julieta Venegas;Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);PR, PR, MX;Urbano
Marzo;Spotify;2022;22;El Barto, El Jordan 23, Standly, Drakomafia, Yong Bryel;Flaytiando;CL, CL, CL, CL, CL;Urbano
Marzo;Spotify;2022;23;Cris Mj;Como Te Va;CL;Urbano
Marzo;Spotify;2022;24;La Pantera, Quevedo, Juseph, ABHIR, BEJO, Cruz Cafuné, EL IMA;Cayó La Noche (feat. Cruz Cafuné, Abhir Hathi, Bejo, EL IMA) [Remix];ES, ES, ES, ES, ES;Urbano
Marzo;Spotify;2022;25;JOSEPE EL DEMENTE, Sayian Jimmy;Morena Cachetona;CL, CL;Urbano
Marzo;Spotify;2022;26;Blessd, Justin Quiles, Lenny Tavárez;Medallo;CO, PR, PR;Urbano
Marzo;Spotify;2022;27;Lleflight, Pablo Chill-E, Gino Mella, Julianno Sosa, El Jordan 23, King Savagge, Polimá Westcoast, Drago200, Jairo Vera, Galee Galee, Best;FULL PIOLI 2.O (feat. Julianno Sosa, El Jordan 23, King Savagge, Polima West Coast, Drago200, Jairo Vera, Galee Galee, Best);CL, CL, CL, CL,CL,CL,CL,CL,CL;Urbano
Marzo;Spotify;2022;28;Nickoog Clk, Pailita, Simon la Letra, Standly;Phillie y Botella (Remix);CL, CL, CL, CL;Urbano
Marzo;Spotify;2022;29;Bizarrap, Tiago PZK;Tiago PZK: Bzrp Music Sessions, Vol. 48;AR, AR;Urbano
Marzo;Spotify;2022;30;Bad Bunny;Yonaguni;PR;Urbano
Marzo;Spotify;2022;31;Daddy Yankee;UNO QUITAO Y OTRO PUESTO;PR;Urbano
Marzo;Spotify;2022;32;Cris Mj;Locura y Maldad;CL;Urbano
Marzo;Spotify;2022;33;Daddy Yankee, Rauw Alejandro, Nile Rodgers;AGUA;PR, PR, US;Urbano
Marzo;Spotify;2022;34;Bad Bunny, Daddy Yankee;La Santa;PR, PR;Urbano
Marzo;Spotify;2022;35;Aventura, Bad Bunny;Volví;US, PR;Latino/Tropical
Marzo;Spotify;2022;36;Bad Bunny;A Tu Merced;PR;Urbano
Marzo;Spotify;2022;37;Daddy Yankee, Pitbull;HOT;PR, US;Urbano
Marzo;Spotify;2022;38;Boza, Lunay, Lenny Tavárez, Juhn, Beéle;Ella - Remix;PA, PR, PR, PR, CO;Urbano
Marzo;Spotify;2022;39;Daddy Yankee;CAMPEÓN;PR;Urbano
Marzo;Spotify;2022;40;Polimá Westcoast, Pablo Chill-E, Harry Nach, Galee Galee, ITHAN NY;MONEYMAN (feat. Galee Galee & ITHAN NY);CL, CL, CL, CL;Urbano
Marzo;Spotify;2022;41;Daddy Yankee;EL ABUSADOR DEL ABUSADOR;PR;Urbano
Marzo;Spotify;2022;42;Elton John, Dua Lipa, PNAU;Cold Heart - PNAU Remix;GB, GB, AU;Pop
Marzo;Spotify;2022;43;Harry Nach, ITHAN NY, Galee Galee, Julianno Sosa;Prende el Party;CL, CL;Urbano
Marzo;Spotify;2022;44;Daddy Yankee, NATTI NATASHA, Becky G;ZONA DEL PERREO;PR, DO, US;Urbano
Marzo;Spotify;2022;45;C. Tangana;Demasiadas Mujeres;ES;Urbano
Marzo;Spotify;2022;46;Young Cister;Casi Amor De Verano;CL;Urbano
Marzo;Spotify;2022;47;Standly, Polimá Westcoast;Me Voy Contigo;CL;Urbano
Marzo;Spotify;2022;48;Dímelo Flow, Dalex, Sech, Justin Quiles, Arcángel, De La Ghetto, Lenny Tavárez;Se Le Ve;PA, PR, PA, PR, PR, PR, PR;Urbano
Marzo;Spotify;2022;49;Pailita, Big Cvyu;Hooka;CL,CL;Urbano
Marzo;Spotify;2022;50;Daddy Yankee, El Alfa, Lil Jon;BOMBÓN;PR, DO, US;Urbano
Marzo;Spotify;2022;51;Alvaro Diaz, Rauw Alejandro;Problemón;PR, PR;Urbano
Marzo;Spotify;2022;52;Marcianeke;Qué Pasa?;CL;Urbano
Marzo;Spotify;2022;53;Nickoog Clk, Dainesitta;ESE CULITO;CL;Urbano
Marzo;Spotify;2022;54;Standly;Bailemos Reggaeton;CL;Urbano
Marzo;Spotify;2022;55;El Jordan 23, Pipo Beatz;Ando;CL,CL;Urbano
Marzo;Spotify;2022;56;Danny Ocean;Fuera del mercado;US;Urbano
Marzo;Spotify;2022;57;Bad Bunny, JHAYCO;DÁKITI;PR, PR;Urbano
Marzo;Spotify;2022;58;Daddy Yankee;LA OLA;PR;Urbano
Marzo;Spotify;2022;59;Tiago PZK, LIT killah, Maria Becerra, Nicki Nicole;Entre Nosotros (Remix) [con Nicki Nicole];AR, AR, AR;Urbano
Marzo;Spotify;2022;60;Daddy Yankee;ENCHULETIAO;PR;Urbano
Marzo;Spotify;2022;61;JHAYCO, Anuel AA;Ley Seca;PR, PR;Urbano
Marzo;Spotify;2022;62;Zion & Lennox;Yo Voy (feat. Daddy Yankee);US;Urbano
Marzo;Spotify;2022;63;Daddy Yankee;LEGENDADDY;PR;Urbano
Marzo;Spotify;2022;64;Rvssian, Rauw Alejandro, Chris Brown;Nostálgico;JM, PR, US;Urbano
Marzo;Spotify;2022;65;Mora, Bad Bunny, Sech;Volando - Remix;SE, PR, PA;Urbano
Marzo;Spotify;2022;66;Drago200, Ak4:20;TOTA;CL;Urbano
Marzo;Spotify;2022;67;Daddy Yankee;EL REY DE LO IMPERFECTO;PR;Urbano
Marzo;Spotify;2022;68;Ryan Castro;Jordan;CO;Urbano
Marzo;Spotify;2022;69;Daddy Yankee;IMPARES;PR;Urbano
