Fecha;Medio;Año;Posición;Artista;Canción;Nacionalidad;Genero 
Octubre;Radio;2021;77;Gepe;Fruta Y Te;CL;Folk/Indie
Octubre;Radio;2021;78;Dream;CAN'T STOP THE FEELING! (Original Song From Dream;DE;Pop
Octubre;Radio;2021;79;"Justin Quiles; Maluma";La Botella;"PR; CO";Urbano
Octubre;Radio;2021;80;Harry Styles;Adore You;GB;Pop
Octubre;Radio;2021;81;Camila Cabello;Don't Go Yet;US;Pop
Octubre;Radio;2021;82;Santaferia;Algún Día Volverás;CL;Latino/Tropical
Octubre;Radio;2021;83;Lorde;Solar Power;NZ;Pop
Octubre;Radio;2021;84;Myke Towers;Almas Gemelas;PR;Urbano
Octubre;Radio;2021;85;Daddy Yankee;MÉTELE AL PERREO;PR;Urbano
Octubre;Radio;2021;86;"Marshmello; Jonas Bro";Leave Before You Love Me;US;Electronica
Octubre;Radio;2021;87;Gepe;Hablar De Ti;CL;Folk/Indie
Octubre;Radio;2021;88;Marc Anthony;Vivir Mi Vida;US;Latino/Tropical
Octubre;Radio;2021;89;Doja Cat Feat Sza;Kiss Me More;US;Pop
Octubre;Radio;2021;90;"Camilo; El Alfa";Bebe;"CO; DO";Pop
Octubre;Radio;2021;91;"Jhay Cortez; Anuel Aa";Ley Seca;PR;Urbano
Octubre;Radio;2021;92;Lizzo;Juice;US;Pop
Octubre;Radio;2021;93;PRINCE ROYCE;Lao' A Lao';US;Latino/Tropical
Octubre;Radio;2021;94;Queen;I Want To Break Free (Live At The Nepstadion);GB;Rock
Octubre;Radio;2021;95;Doja Cat;Woman [Explicit];US;Pop
Octubre;Radio;2021;96;Los Bunkers;Bailando Solo;CL;Rock
Octubre;Radio;2021;97;Luis Miguel;La Incondicional;MX;Latino/Tropical
Octubre;Radio;2021;98;Billie Eilish;Your Power;US;Pop
Octubre;Radio;2021;99;"Carlos Vives; Mau Y Ric";Besos En Cualquier Horario;CO;Pop
Octubre;Radio;2021;100;Mon Laferte;El Beso;MX;Pop
Noviembre;Radio;2021;1;Farruko;Pepas;PR;Urbano
Noviembre;Radio;2021;2;"Elton John; Dua Lipa";Cold Heart (PNAU Remix);"GB; GB";Pop
Noviembre;Radio;2021;3;Rauw Alejandro;Todo De Ti;PR;Urbano
Noviembre;Radio;2021;4;Adele;Easy On Me;GB;Pop
Noviembre;Radio;2021;5;Camilo & Evaluna Montaner;Indigo;CO;Pop
Noviembre;Radio;2021;6;Maluma;Sobrio;CO;Urbano
Noviembre;Radio;2021;7;"Carlos Vives; Ricky Martin";Cancion Bonita;"CO; PR";Pop
Noviembre;Radio;2021;8;Ricky Martin & Paloma Mami;Que Rico Fuera;PR;Pop
Noviembre;Radio;2021;9;"Coldplay; Bts";My Universe;"GB; KR";Pop
Noviembre;Radio;2021;10;"Sebastián Yatra; Myke Towers";Pareja Del Año;"CO; PR";Pop
Noviembre;Radio;2021;11;Francisca Valenzuela;Castillo De Cristal;CL;Rock
Noviembre;Radio;2021;12;Sebastián Yatra;Tacones Rojos;CO;Pop
Noviembre;Radio;2021;13;Justin Bieber;"Peaches Feat. Daniel Caesar; Giveon";CA;Pop
Noviembre;Radio;2021;14;Alejandro Sanz;Mares De Miel;ES;Pop
Noviembre;Radio;2021;15;Francisca Valenzuela;Quiero Verte Más;CL;Rock
Noviembre;Radio;2021;16;"Bruno Mars; Anderson .Paak; Silk Sonic";Leave The Door Open;"US; US; US";Pop
Noviembre;Radio;2021;17;Harry Styles;Watermelon Sugar;GB;Pop
Noviembre;Radio;2021;18;Ed Sheeran;Shivers;GB;Pop
Noviembre;Radio;2021;19;Ed Sheeran;Bad Habits;GB;Pop
Noviembre;Radio;2021;20;"Bruno Mars; Anderson .Paak; Silk Sonic";Skate;"US; US; US";Pop
Noviembre;Radio;2021;21;Sech;Sal Y Perrea;PA;Urbano
Noviembre;Radio;2021;22;Los Vasquez;Enamorado;CL;Latino/Tropical
Noviembre;Radio;2021;23;Tiësto & Karol G;Don't Be Shy;NL;Electronica
Noviembre;Radio;2021;24;"Aventura; Bad Bunny";Volvi;"US; PR";Latino/Tropical
Noviembre;Radio;2021;25;The Weeknd;Take My Breath;CA;Pop
Noviembre;Radio;2021;26;Tini & Maria Becerra;Mienteme;AR;Urbano
Noviembre;Radio;2021;27;"J Balvin; Maria Becerra";Qué Más Pues?;"CO; AR";Urbano
Noviembre;Radio;2021;28;"J Balvin; Skrillex";In Da Getto;"CO; US";Urbano
Noviembre;Radio;2021;29;Charles & Eddie;Would I Lie To You?;US;Pop
Noviembre;Radio;2021;30;Francisca Valenzuela;Prenderemos Fuego Al Cielo;CL;Rock
Noviembre;Radio;2021;31;Los Jaivas;Sube A Nacer Conmigo Hermano;CL;Rock
Noviembre;Radio;2021;32;Marcianeke & Pailita;Dimelo Ma;CL;Urbano
Noviembre;Radio;2021;33;Mon Laferte;Algo Es Mejor;MX;Pop
Noviembre;Radio;2021;34;"Morat; Cami";Simplemente Pasan;"CO; CL";Pop
Noviembre;Radio;2021;35;Paloma Mami;Cosas De La Vida;US;Urbano
Noviembre;Radio;2021;36;Wisin & Los Legendarios;Playita;PR;Urbano
Noviembre;Radio;2021;37;Denise Rosenthal;Agua Segura;CL;Pop
Noviembre;Radio;2021;38;Dua Lipa;Love Again;GB;Pop
Noviembre;Radio;2021;39;The Weeknd;Blinding Lights;CA;Pop
Noviembre;Radio;2021;40;"Sofia Reyes; Pedro Capó";Casualidad;"MX; PR";Pop
Noviembre;Radio;2021;41;"Jhay Cortez; Anuel Aa";Ley Seca;PR;Urbano
Noviembre;Radio;2021;42;Mon Laferte;Tu Falta De Querer;MX;Pop
Noviembre;Radio;2021;43;Coldplay;Viva La Vida;GB;Pop
Noviembre;Radio;2021;44;Pharrell Williams;Happy;US;Pop
Noviembre;Radio;2021;45;Bad Bunny;Yonaguni;PR;Urbano
Noviembre;Radio;2021;46;The Weeknd;Save Your Tears (With Ariana Grande) (Remix);CA;Pop
Noviembre;Radio;2021;47;"Crissin; Totoy El Frio; Natan & Shander";"Poblado Feat. Crissin; Totoy El Frio; Natan & Shander";"CO; CO; BE";Urbano
Noviembre;Radio;2021;48;Fito Paéz;Circo Beat;AR;Rock
Noviembre;Radio;2021;49;Los Jaivas;Hijos De La Tierra;CL;Rock
Noviembre;Radio;2021;50;Soda Stereo;De Música Ligera;AR;Rock
Noviembre;Radio;2021;51;Dua Lipa;Don't Start Now;GB;Pop
Noviembre;Radio;2021;52;Natti Natasha & Becky G;Ram Pam Pam;DO;Urbano
Noviembre;Radio;2021;53;Myke Towers;Almas Gemelas;PR;Urbano
Noviembre;Radio;2021;54;Lizzo;Juice;US;Pop
Noviembre;Radio;2021;55;Ed Sheeran;Shape Of You;GB;Pop
Noviembre;Radio;2021;56;Harry Styles;Golden;GB;Pop
Noviembre;Radio;2021;57;Shania Twain;Man! I Feel Like A Woman!;CA;Pop
Noviembre;Radio;2021;58;"Los Legendarios; Wisin; Jay Cortez";Fiel;"PR; PR";Urbano
Noviembre;Radio;2021;59;Boza;Hecha Pa' Mí;PA;Urbano
Noviembre;Radio;2021;60;Camila Cabello;Don't Go Yet;US;Pop
Noviembre;Radio;2021;61;Jorge González;Mi Casa En El Arbol;CL;Rock
Noviembre;Radio;2021;62;Enrique Iglesias Feat. Farruko;Me Pase;"ES;PR";Pop
Noviembre;Radio;2021;63;Lorde;Solar Power;NZ;Pop
Noviembre;Radio;2021;64;Tones And I;Dance Monkey;AU;Pop
Noviembre;Radio;2021;65;The Kid Laroi & Justin Bieber;Stay;AU;Pop
Noviembre;Radio;2021;66;Dire Straits;Sultans Of Swing;GB;Rock
Noviembre;Radio;2021;67;Los Vasquez;Me Enamoré Con Una Mirada;CL;Latino/Tropical
Noviembre;Radio;2021;68;Måneskin;Beggin';IT;Rock
Noviembre;Radio;2021;69;Olivia Rodrigo;Drivers License;US;Pop
Noviembre;Radio;2021;70;"Marshmello; Jonas Brothers";Leave Before You Love Me;"US; US";Electronica
Noviembre;Radio;2021;71;Camilo;Vida De Rico;CO;Pop
Noviembre;Radio;2021;72;Kali Uchis;Telepatia;US;Pop
Noviembre;Radio;2021;73;Maluma;Hawai;CO;Urbano
Noviembre;Radio;2021;74;Karol G;SEJODIOTO;CO;Urbano
Noviembre;Radio;2021;75;"Guaynaa; Los Ángeles Azules";Cumbia A La Gente;"PR; MX";Urbano
Noviembre;Radio;2021;76;"Bruno Mars; Anderson .Paak; Silk Sonic";Leave The Door Open;"US; US; US";Pop
Noviembre;Radio;2021;77;Plumas;Cerca Del Sol;CL;Rock
Noviembre;Radio;2021;78;Marc Anthony;Pa'lla Voy (Africando);US;Latino/Tropical
Noviembre;Radio;2021;79;Sophie Ellis-Bextor;Murder On The Dancefloor;GB;Pop
Noviembre;Radio;2021;80;"J. Balvin; Sech";Una Nota;"CO; PA";Urbano
Noviembre;Radio;2021;81;Lalo Ebratt & Maluma;SUKUTUBLA;CO;Urbano
Noviembre;Radio;2021;82;"Mora; Bad Bunny; Sech";VOLANDO (REMIX);"SE; PR; PA";Urbano
Noviembre;Radio;2021;83;Mon Laferte;Amárrame Feat. Juanes;MX;Pop
Noviembre;Radio;2021;84;Gepe;Fruta Y Te;CL;Folk/Indie
Noviembre;Radio;2021;85;R.E.M.;Everybody Hurts;US;Rock
Noviembre;Radio;2021;86;Gepe;Hablar De Ti;CL;Folk/Indie
Noviembre;Radio;2021;87;"Sofia Reyes; Becky G";Mal De Amores;"MX; US";Pop
Noviembre;Radio;2021;88;Marc Anthony;Vivir Mi Vida;US;Latino/Tropical
Noviembre;Radio;2021;89;Los Vasquez;Juana Maria;CL;Latino/Tropical
Noviembre;Radio;2021;90;"Darkiel; Jon Z & Alex Rose";La Importante;"PR; US";Urbano
Noviembre;Radio;2021;91;Harry Styles;Adore You;GB;Pop
Noviembre;Radio;2021;92;Cami;Aquí Estoy;CL;Pop
Noviembre;Radio;2021;93;"Camilo; El Alfa";Bebe;"CO; DO";Pop
Noviembre;Radio;2021;94;Doja Cat;Woman [Explicit];US;Pop
Noviembre;Radio;2021;95;"Karol G; Nicki Minaj";TUSA;"CO; US";Urbano
Noviembre;Radio;2021;96;Daft Punk;Get Lucky Feat. Pharrell Williams;FR;Urbano
Noviembre;Radio;2021;97;Miley Cyrus Feat. Dua Lipa;Prisoner;"US;GB";Pop
Noviembre;Radio;2021;98;Doja Cat Feat Sza;Kiss Me More;US;Pop
Noviembre;Radio;2021;99;Mon Laferte;El Beso;MX;Pop
Noviembre;Radio;2021;100;Cnco;Toa La Noche;US;Urbano
Diciembre;Radio;2021;1;"Elton John; Dua Lipa";Cold Heart (PNAU Remix);"GB; GB";Pop
Diciembre;Radio;2021;2;Farruko;Pepas;PR;Urbano
Diciembre;Radio;2021;3;Adele;Easy On Me;GB;Pop
Diciembre;Radio;2021;4;Sebastián Yatra;Tacones Rojos;CO;Pop
Diciembre;Radio;2021;5;Rauw Alejandro;Todo De Ti;PR;Urbano
Diciembre;Radio;2021;6;Maluma;Sobrio;CO;Urbano
Diciembre;Radio;2021;7;Camilo & Evaluna Montaner;Indigo;CO;Pop
Diciembre;Radio;2021;8;"Coldplay; Bts";My Universe;"GB; KR";Pop
Diciembre;Radio;2021;9;"Carlos Vives; Ricky Martin";Cancion Bonita;"CO; PR";Pop
Diciembre;Radio;2021;10;Sophie Ellis-Bextor;Murder On The Dancefloor;GB;Pop
Diciembre;Radio;2021;11;Ed Sheeran;Shivers;GB;Pop
Diciembre;Radio;2021;12;"Bruno Mars; Anderson";Smokin Out The Window;"US; US";Pop
Diciembre;Radio;2021;13;Marcianeke & Pailita;Dimelo Ma;CL;Urbano
Diciembre;Radio;2021;14;Ricky Martin & Paloma Mami;Que Rico Fuera;PR;Pop
Diciembre;Radio;2021;15;"Zzoilo; Aitana";Mon Amour (Remix);"ES; ES";Pop
Diciembre;Radio;2021;16;Paloma Mami;Cosas De La Vida;US;Urbano
Diciembre;Radio;2021;17;Harry Styles;Watermelon Sugar;GB;Pop
Diciembre;Radio;2021;18;Francisca Valenzuela;Castillo De Cristal;CL;Rock
Diciembre;Radio;2021;19;Dulce Compañía;Himno A San José;CL;Otro
Diciembre;Radio;2021;20;"Sebastián Yatra; Myke Towers";Pareja Del Año;"CO; PR";Pop
Diciembre;Radio;2021;21;Los Jaivas;Sube A Nacer Conmigo Hermano;CL;Rock
Diciembre;Radio;2021;22;José Luis Perales;Un Velero Llamado Libertad;ES;Latino/Tropical
Diciembre;Radio;2021;23;Luis Miguel;Frente A La Chimenea (Rudolph The Red Nosed Reindeer);MX;Pop
Diciembre;Radio;2021;24;Jose Feliciano;Feliz Navidad;US;Latino/Tropical
Diciembre;Radio;2021;25;Bad Bunny;Yonaguni;PR;Urbano
Diciembre;Radio;2021;26;Justin Bieber;"Peaches Feat. Daniel Caesar; Giveon";CA;Pop
Diciembre;Radio;2021;27;Ed Sheeran;Bad Habits;GB;Pop
Diciembre;Radio;2021;28;José Feliciano;Feliz Navidad;US;Latino/Tropical
Diciembre;Radio;2021;29;"Aventura; Bad Bunny";Volvi;"US; PR";Latino/Tropical
Diciembre;Radio;2021;30;"Jhay Cortez; Anuel Aa";Ley Seca;PR;Urbano
Diciembre;Radio;2021;31;Tiësto & Karol G;Don't Be Shy;NL;Electronica
Diciembre;Radio;2021;32;Myke Towers;Almas Gemelas;PR;Urbano
Diciembre;Radio;2021;33;Luis Miguel;"Va A Nevar (Let It Snow; Let It Snow; Let It Snow)";MX;Pop
Diciembre;Radio;2021;34;Tini & Maria Becerra;Mienteme;AR;Pop
Diciembre;Radio;2021;35;Alejandro Sanz;Mares De Miel;ES;Pop
Diciembre;Radio;2021;36;"Bruno Mars; Anderson .Paak";Leave The Door Open;"US; US";Pop
Diciembre;Radio;2021;37;"J Balvin; Skrillex";In Da Getto;"CO; US";Urbano
Diciembre;Radio;2021;38;"Darkiel; Jon Z & Alex Rose";La Importante;"PR; US";Urbano
Diciembre;Radio;2021;39;Charles & Eddie;Would I Lie To You?;US;Pop
Diciembre;Radio;2021;40;"Wisin; Jhay Cortez & Ozuna";Emojis De Corazones;"PR; AR";Urbano
Diciembre;Radio;2021;41;Mon Laferte;Algo Es Mejor;MX;Pop
Diciembre;Radio;2021;42;"Bruno Mars; Anderson .Paak; Silk Sonic";Skate;"US; US; US";Pop
Diciembre;Radio;2021;43;Dua Lipa;Love Again;GB;Pop
Diciembre;Radio;2021;44;Francisca Valenzuela;Quiero Verte Más;CL;Rock
Diciembre;Radio;2021;45;R.E.M.;Everybody Hurts;US;Rock
Diciembre;Radio;2021;46;The Weeknd;Take My Breath;CA;Pop
Diciembre;Radio;2021;47;Los Auténticos Decadentes;Golpes En El Corazón;AR;Rock
Diciembre;Radio;2021;48;"Eix; Kiko El Crazy; Chimbala";Desacatao;"DO; DO";Urbano
Diciembre;Radio;2021;49;The Weeknd;Blinding Lights;CA;Pop
Diciembre;Radio;2021;50;Marc Anthony;Mala;US;Latino/Tropical
Diciembre;Radio;2021;51;Jorge González;Mi Casa En El Arbol;CL;Rock
Diciembre;Radio;2021;52;Coldplay;Viva La Vida;GB;Pop
Diciembre;Radio;2021;53;"Nino Freestyle; Jon Z";Flow Challenge;"DO; PR";Urbano
Diciembre;Radio;2021;54;"Los Ángeles Azules; Nicki Nicole";Otra Noche;"MX; AR";Latino/Tropical
Diciembre;Radio;2021;55;Queen;"I Want To Break Free (Live At The Nepstadion; Budapest)";GB;Rock
Diciembre;Radio;2021;56;"Randy; Ape Drums";23;"US; US";Urbano
Diciembre;Radio;2021;57;Dua Lipa;Don't Start Now;GB;Pop
Diciembre;Radio;2021;58;José Luis Perales;Y ¿Cómo Es Él?;ES;Latino/Tropical
Diciembre;Radio;2021;59;Mon Laferte;Tu Falta De Querer;MX;Pop
Diciembre;Radio;2021;60;Shania Twain;Man! I Feel Like A Woman!;CA;Pop
Diciembre;Radio;2021;61;"J Balvin; Maria Becerra";Qué Más Pues?;"CO; AR";Urbano
Diciembre;Radio;2021;62;Pharrell Williams;Happy;US;Pop
Diciembre;Radio;2021;63;Sech;Sal Y Perrea;PA;Urbano
Diciembre;Radio;2021;64;"Coni Puelma; Vivanco";Fuego;CL;Urbano
Diciembre;Radio;2021;65;Luis Miguel;"Navidad; Navidad (Jingle Bells)";MX;Pop
Diciembre;Radio;2021;66;La Sonora De Tommy Rey;Un Año Mas;CL;Latino/Tropical
Diciembre;Radio;2021;67;Los Vasquez;Boquita Hechicera;CL;Latino/Tropical
Diciembre;Radio;2021;68;Olivia Rodrigo;Traitor;US;Pop
Diciembre;Radio;2021;69;Doja Cat;Woman [Explicit];US;Pop
Diciembre;Radio;2021;70;Camilo;Vida De Rico;CO;Pop
Diciembre;Radio;2021;71;Ed Sheeran;Shape Of You;GB;Pop
Diciembre;Radio;2021;72;Anto;Mis Nenas;GB;Urbano
Diciembre;Radio;2021;73;Dire Straits;Sultans Of Swing;GB;Rock
Diciembre;Radio;2021;74;Karol G;SEJODIOTO;CO;Urbano
Diciembre;Radio;2021;75;"J. Balvin; Sech";Una Nota;"CO; PA";Urbano
Diciembre;Radio;2021;76;Santaferia;Vamos A La Boti;CL;Latino/Tropical
Diciembre;Radio;2021;77;Daft Punk;Get Lucky Feat. Pharrell Williams;FR;Electronica
Diciembre;Radio;2021;78;Maluma Feat. Rayvanny;Mama Tetema;CO;Urbano
Diciembre;Radio;2021;79;Sonora Palacios;Un Año Mas;CL;Latino/Tropical
Diciembre;Radio;2021;80;Natti Natasha & Becky G;Ram Pam Pam;DO;Urbano
Diciembre;Radio;2021;81;Rauw Alejandro;La Old Skul;PR;Urbano
Diciembre;Radio;2021;82;Harry Styles;Adore You;GB;Pop
Diciembre;Radio;2021;83;The Weeknd;Save Your Tears (With Ariana Grande) (Remix);CA;Pop
Diciembre;Radio;2021;84;Dua Lipa;LEVITATING;GB;Pop
Diciembre;Radio;2021;85;Sonora Palacios;Un Año Mas;CL;Latino/Tropical
Diciembre;Radio;2021;86;Diego Torres;Color Esperanza;AR;Pop
Diciembre;Radio;2021;87;"Mora; Bad Bunny; Sech";VOLANDO (REMIX);"SE; PR; PA";Urbano
Diciembre;Radio;2021;88;"Sofia Reyes; Pedro Capó";Casualidad;"MX; PR";Pop
Diciembre;Radio;2021;89;Monsieur Periné Feat. Vicente Ga;Nuestra Cancion;CO;Latino/Tropical
Diciembre;Radio;2021;90;Olivia Rodrigo;Drivers License;US;Pop
Diciembre;Radio;2021;91;Maluma;Hawai;CO;Urbano
Diciembre;Radio;2021;92;"Jahzel; Gustavo Elis";Sin Maquillaje;VE;Latino/Tropical
Diciembre;Radio;2021;93;Gontte;Siempre Hay Mas;CL;Pop
Diciembre;Radio;2021;94;Francisca Valenzuela;Prenderemos Fuego Al Cielo;CL;Rock
Diciembre;Radio;2021;95;Tones And I;Dance Monkey;AU;Pop
Diciembre;Radio;2021;96;"Marshmello; Jonas Bro";Leave Before You Love Me;US;Electronica
Diciembre;Radio;2021;97;Denise Rosenthal;Agua Segura;CL;Pop
Diciembre;Radio;2021;98;Calvin Harris Feat Dua Lipa;One Kiss;GB;Pop
Diciembre;Radio;2021;99;Chichi Peralta;Procura;DO;Latino/Tropical
Diciembre;Radio;2021;100;Wisin & Los Legendarios;Playita;PR;Urbano
